Time    ,x_sat      ,y_sat      ,z_sat ,True_x    ,True_vx ,True_y    ,True_vy ,True_z ,True_vz ,InTrackAngle ,CrossTrackAngle ,Est_x     ,Est_vx  ,Est_y     ,Est_vy  ,Est_z  ,Est_vz ,Cov_xx      ,Cov_vxvx ,Cov_yy      ,Cov_vyvy ,Cov_zz ,Cov_vzvz ,Innovation_ITA ,Innovation_CTA ,InnovationCov_ITA ,InnovationCov_CTA ,DDF_Est_x ,DDF_Est_vx ,DDF_Est_y ,DDF_Est_vy ,DDF_Est_z ,DDF_Est_vz ,DDF_Cov_xx ,DDF_Cov_vxvx ,DDF_Cov_yy ,DDF_Cov_vyvy ,DDF_Cov_zz ,DDF_Cov_vzvz ,DDF_Innovation_ITA ,DDF_Innovation_CTA ,DDF_InnovationCov_ITA ,DDF_InnovationCov_CTA
 45.500 ,18297.690  ,-1717.685  ,0.000 ,6349.866  ,9.094   ,-598.401  ,96.495  , 0.000 ,  0.000 ,0.010        ,0.002           ,6293.780  ,7.544   ,-588.738  ,95.873  ,0.406  ,0.053  , 271452.720 , 209.373 ,   2400.109 ,  59.948 , 0.177 ,  14.610 ,0.001          ,0.001          ,            0.001 ,            0.001 ,6369.314  ,10.610     ,-597.030  ,96.590     ,-1.396    ,-0.063     ,    13.679 ,      15.171 ,     0.183 ,      13.060 ,     0.244 ,      13.048 ,0.007              ,-0.004             ,                0.001 ,                0.001
 46.000 ,18310.219  ,-1578.535  ,0.000 ,6354.230  ,8.360   ,-550.136  ,96.562  , 0.000 ,  0.000 ,0.011        ,0.001           ,6297.336  ,6.813   ,-540.616  ,95.940  ,0.172  ,0.017  , 278487.514 , 209.311 ,   2078.413 ,  62.548 , 0.177 ,  14.610 ,0.001          ,-0.001         ,            0.001 ,            0.001 ,6374.134  ,9.836      ,-548.468  ,96.709     ,-1.390    ,-0.059     ,    15.675 ,      15.170 ,     0.183 ,      13.269 ,     0.242 ,      13.255 ,0.007              ,-0.006             ,                0.001 ,                0.001
 46.500 ,18321.690  ,-1439.293  ,0.000 ,6358.226  ,7.626   ,-501.840  ,96.622  , 0.000 ,  0.000 ,0.009        ,0.002           ,6300.532  ,6.082   ,-493.032  ,95.924  ,0.474  ,0.057  , 285603.836 , 209.189 ,   1771.340 ,  65.237 , 0.177 ,  14.610 ,-0.002         ,0.001          ,            0.001 ,            0.001 ,6377.137  ,8.866      ,-500.022  ,96.796     ,-1.493    ,-0.068     ,    18.162 ,      15.182 ,     0.182 ,      13.454 ,     0.239 ,      13.438 ,0.004              ,-0.005             ,                0.001 ,                0.001
 47.000 ,18332.103  ,-1299.968  ,0.000 ,6361.856  ,6.892   ,-453.515  ,96.677  , 0.000 ,  0.000 ,0.011        ,-0.002          ,6303.160  ,5.345   ,-444.746  ,95.994  ,-0.505 ,-0.080 , 292794.803 , 209.003 ,   1479.164 ,  68.060 , 0.177 ,  14.610 ,0.001          ,-0.005         ,            0.001 ,            0.001 ,6382.931  ,8.340      ,-451.642  ,96.870     ,-0.653    ,0.042      ,    21.286 ,      15.209 ,     0.182 ,      13.615 ,     0.237 ,      13.597 ,0.006              ,-0.010             ,                0.001 ,                0.001
 47.500 ,18341.455  ,-1160.568  ,0.000 ,6365.118  ,6.157   ,-405.163  ,96.727  , 0.000 ,  0.000 ,0.011        ,-0.001          ,6305.240  ,4.604   ,-396.684  ,96.020  ,0.283  ,0.033  , 300056.357 , 208.753 ,   1208.660 ,  70.900 , 0.177 ,  14.610 ,0.000          ,-0.004         ,            0.001 ,            0.001 ,6389.309  ,7.926      ,-403.403  ,96.922     ,-0.983    ,-0.002     ,    25.252 ,      15.254 ,     0.181 ,      13.758 ,     0.233 ,      13.738 ,0.006              ,-0.004             ,                0.001 ,                0.001
 48.000 ,18349.748  ,-1021.101  ,0.000 ,6368.013  ,5.422   ,-356.789  ,96.771  , 0.000 ,  0.000 ,0.012        ,0.001           ,6307.281  ,3.870   ,-348.430  ,96.072  ,0.174  ,0.016  , 307397.515 , 208.444 ,    958.636 ,  73.850 , 0.177 ,  14.610 ,0.001          ,-0.001         ,            0.001 ,            0.001 ,6394.189  ,7.338      ,-354.280  ,97.079     ,-1.109    ,-0.018     ,    30.404 ,      15.321 ,     0.180 ,      13.884 ,     0.229 ,      13.862 ,0.008              ,-0.004             ,                0.001 ,                0.001
 48.500 ,18356.980  ,-881.575   ,0.000 ,6370.540  ,4.686   ,-308.393  ,96.809  , 0.000 ,  0.000 ,0.012        ,0.000           ,6309.039  ,3.139   ,-300.367  ,96.091  ,0.098  ,0.004  , 314822.865 , 208.082 ,    732.780 ,  76.864 , 0.177 ,  14.610 ,0.000          ,-0.000         ,            0.001 ,            0.001 ,6402.771  ,7.278      ,-306.332  ,97.083     ,-1.265    ,-0.036     ,    37.284 ,      15.419 ,     0.179 ,      13.995 ,     0.224 ,      13.972 ,0.005              ,-0.005             ,                0.001 ,                0.001
 49.000 ,18363.152  ,-741.997   ,0.000 ,6372.699  ,3.951   ,-259.980  ,96.842  , 0.000 ,  0.000 ,0.011        ,0.001           ,6310.466  ,2.410   ,-252.645  ,96.057  ,0.114  ,0.006  , 322320.361 , 207.657 ,    532.213 ,  79.983 , 0.177 ,  14.610 ,-0.002         ,0.000          ,            0.001 ,            0.001 ,6410.034  ,7.043      ,-258.174  ,97.115     ,-1.374    ,-0.047     ,    46.700 ,      15.559 ,     0.179 ,      14.095 ,     0.218 ,      14.070 ,0.006              ,-0.006             ,                0.001 ,                0.001
 49.500 ,18368.262  ,-602.377   ,0.000 ,6374.491  ,3.215   ,-211.552  ,96.869  , 0.000 ,  0.000 ,0.014        ,-0.002          ,6311.269  ,1.669   ,-203.947  ,96.149  ,-0.456 ,-0.072 , 329884.293 , 207.167 ,    359.223 ,  83.223 , 0.177 ,  14.609 ,0.003          ,-0.003         ,            0.001 ,            0.001 ,6419.995  ,7.172      ,-209.103  ,97.277     ,-0.683    ,0.048      ,    60.105 ,      15.763 ,     0.178 ,      14.184 ,     0.212 ,      14.158 ,0.011              ,-0.009             ,                0.001 ,                0.001
 50.000 ,18372.310  ,-462.723   ,0.000 ,6375.914  ,2.479   ,-163.112  ,96.891  , 0.000 ,  0.000 ,0.012        ,0.000           ,6311.655  ,0.935   ,-156.454  ,96.064  ,-0.044 ,-0.011 , 337515.051 , 206.625 ,    218.661 ,  86.434 , 0.177 ,  14.609 ,-0.003         ,-0.002         ,            0.001 ,            0.001 ,6430.294  ,7.325      ,-160.916  ,97.321     ,-0.981    ,0.007      ,    79.957 ,      16.063 ,     0.177 ,      14.265 ,     0.203 ,      14.239 ,0.006              ,-0.003             ,                0.001 ,                0.001
 50.500 ,18375.297  ,-323.041   ,0.000 ,6376.969  ,1.742   ,-114.662  ,96.907  , 0.000 ,  0.000 ,0.013        ,0.002           ,6311.781  ,0.200   ,-108.303  ,96.071  ,-0.452 ,-0.066 , 345204.358 , 206.006 ,    109.443 ,  89.873 , 0.177 ,  14.609 ,0.001          ,0.002          ,            0.001 ,            0.001 ,6441.500  ,7.571      ,-111.918  ,97.482     ,-1.067    ,-0.003     ,   110.688 ,      16.518 ,     0.175 ,      14.340 ,     0.193 ,      14.312 ,0.008              ,-0.003             ,                0.001 ,                0.001
 51.000 ,18377.222  ,-183.341   ,0.000 ,6377.656  ,1.006   ,-66.205   ,96.918  , 0.000 ,  0.000 ,0.011        ,0.001           ,6311.664  ,-0.529  ,-60.617   ,96.011  ,-0.181 ,-0.024 , 352971.244 , 205.340 ,     36.902 ,  93.313 , 0.177 ,  14.609 ,-0.002         ,-0.001         ,            0.001 ,            0.001 ,6454.503  ,8.007      ,-63.724   ,97.544     ,-0.648    ,0.056      ,   159.488 ,      17.215 ,     0.174 ,      14.409 ,     0.182 ,      14.380 ,0.006              ,-0.004             ,                0.001 ,                0.001
 51.500 ,18378.085  ,-43.630    ,0.000 ,6377.975  ,0.270   ,-17.745   ,96.922  , 0.000 ,  0.000 ,0.013        ,-0.002          ,6311.174  ,-1.264  ,-12.243   ,96.043  ,0.381  ,0.054  , 360795.103 , 204.605 ,      2.560 ,  96.893 , 0.177 ,  14.609 ,0.002          ,-0.003         ,            0.001 ,            0.001 ,6463.707  ,7.927      ,-15.269   ,97.633     ,-0.082    ,0.129      ,   231.605 ,      18.184 ,     0.173 ,      14.476 ,     0.173 ,      14.444 ,0.011              ,-0.005             ,                0.001 ,                0.001
 52.000 ,18377.885  ,96.083     ,0.000 ,6377.926  ,-0.467  ,30.716    ,96.922  , 0.000 ,  0.000 ,0.010        ,-0.002          ,6310.075  ,-1.992  ,35.070    ,95.919  ,-0.338 ,-0.048 , 368682.622 , 203.823 ,      9.386 , 100.465 , 0.177 ,  14.609 ,-0.003         ,-0.004         ,            0.001 ,            0.001 ,6461.712  ,6.504      ,31.269    ,97.407     ,0.647     ,0.218      ,   296.813 ,      18.935 ,     0.173 ,      14.537 ,     0.177 ,      14.503 ,0.009              ,-0.002             ,                0.001 ,                0.001
 52.500 ,18376.624  ,235.791    ,0.000 ,6377.509  ,-1.203  ,79.175    ,96.915  , 0.000 ,  0.000 ,0.011        ,0.003           ,6308.811  ,-2.726  ,83.281    ,95.925  ,-0.529 ,-0.070 , 376602.603 , 202.953 ,     60.527 , 104.256 , 0.177 ,  14.609 ,0.001          ,0.001          ,            0.001 ,            0.001 ,6443.271  ,3.280      ,79.567    ,97.332     ,0.696     ,0.208      ,   268.929 ,      18.358 ,     0.175 ,      14.586 ,     0.198 ,      14.551 ,-0.003             ,-0.001             ,                0.001 ,                0.001
 53.000 ,18374.300  ,375.485    ,0.000 ,6376.723  ,-1.940  ,127.630   ,96.903  , 0.000 ,  0.000 ,0.015        ,-0.002          ,6307.109  ,-3.471  ,132.137   ,96.012  ,0.480  ,0.072  , 384609.807 , 202.054 ,    157.753 , 108.006 , 0.178 ,  14.609 ,0.004          ,-0.005         ,            0.001 ,            0.001 ,6424.048  ,0.195      ,127.856   ,97.219     ,-0.032    ,0.095      ,   176.246 ,      17.054 ,     0.177 ,      14.616 ,     0.216 ,      14.584 ,-0.001             ,-0.006             ,                0.001 ,                0.001
 53.500 ,18370.915  ,515.158    ,0.000 ,6375.569  ,-2.676  ,176.078   ,96.886  , 0.000 ,  0.000 ,0.012        ,-0.001          ,6304.365  ,-4.207  ,179.338   ,95.853  ,-0.290 ,-0.038 , 392640.504 , 201.097 ,    302.901 , 111.736 , 0.178 ,  14.609 ,-0.004         ,-0.004         ,            0.001 ,            0.001 ,6393.396  ,-4.025     ,176.253   ,97.041     ,0.193     ,0.123      ,   107.220 ,      16.192 ,     0.179 ,      14.631 ,     0.223 ,      14.602 ,-0.006             ,-0.001             ,                0.001 ,                0.001
 54.000 ,18366.468  ,654.801    ,0.000 ,6374.047  ,-3.412  ,224.515   ,96.863  , 0.000 ,  0.000 ,0.011        ,-0.002          ,6301.860  ,-4.936  ,226.958   ,95.764  ,0.499  ,0.072  , 400710.977 , 200.047 ,    503.425 , 115.791 , 0.177 ,  14.609 ,-0.001         ,-0.004         ,            0.001 ,            0.001 ,6374.956  ,-6.663     ,224.959   ,96.948     ,0.051     ,0.099      ,    69.973 ,      15.773 ,     0.180 ,      14.630 ,     0.227 ,      14.603 ,-0.004             ,-0.004             ,                0.001 ,                0.001
 54.500 ,18360.959  ,794.405    ,0.000 ,6372.157  ,-4.148  ,272.940   ,96.834  , 0.000 ,  0.000 ,0.018        ,0.002           ,6298.504  ,-5.701  ,276.283   ,95.904  ,0.392  ,0.053  , 408847.295 , 198.955 ,    758.824 , 119.860 , 0.178 ,  14.608 ,0.007          ,-0.001         ,            0.001 ,            0.001 ,6378.335  ,-6.560     ,272.642   ,96.791     ,0.539     ,0.156      ,    49.899 ,      15.555 ,     0.181 ,      14.621 ,     0.229 ,      14.597 ,0.007              ,0.001              ,                0.001 ,                0.001
 55.000 ,18354.390  ,933.964    ,0.000 ,6369.899  ,-4.883  ,321.348   ,96.800  , 0.000 ,  0.000 ,0.016        ,0.002           ,6295.086  ,-6.430  ,323.713   ,95.774  ,0.457  ,0.058  , 417021.295 , 197.845 ,   1066.383 , 123.730 , 0.178 ,  14.608 ,-0.002         ,0.000          ,            0.001 ,            0.001 ,6380.894  ,-6.535     ,321.581   ,96.816     ,0.459     ,0.133      ,    37.930 ,      15.411 ,     0.181 ,      14.617 ,     0.232 ,      14.595 ,-0.000             ,-0.001             ,                0.001 ,                0.001
 55.500 ,18346.759  ,1073.469   ,0.000 ,6367.274  ,-5.619  ,369.739   ,96.760  , 0.000 ,  0.000 ,0.010        ,-0.002          ,6292.417  ,-7.121  ,370.310   ,95.542  ,-0.477 ,-0.073 , 425255.210 , 196.641 ,   1441.759 , 127.998 , 0.178 ,  14.608 ,-0.006         ,-0.005         ,            0.001 ,            0.001 ,6366.830  ,-8.642     ,370.222   ,96.757     ,-0.221    ,0.034      ,    30.134 ,      15.301 ,     0.181 ,      14.616 ,     0.235 ,      14.596 ,-0.005             ,-0.005             ,                0.001 ,                0.001
 56.000 ,18338.068  ,1212.912   ,0.000 ,6364.281  ,-6.354  ,418.107   ,96.714  , 0.000 ,  0.000 ,0.010        ,0.003           ,6288.782  ,-7.843  ,418.023   ,95.469  ,-0.589 ,-0.083 , 433447.082 , 195.328 ,   1886.291 , 132.464 , 0.178 ,  14.608 ,-0.000         ,0.000          ,            0.001 ,            0.001 ,6357.438  ,-10.019    ,418.565   ,96.652     ,-0.261    ,0.028      ,    24.758 ,      15.211 ,     0.182 ,      14.610 ,     0.238 ,      14.591 ,-0.001             ,0.002              ,                0.001 ,                0.001
 56.500 ,18328.318  ,1352.285   ,0.000 ,6360.920  ,-7.088  ,466.452   ,96.663  , 0.000 ,  0.000 ,0.014        ,-0.002          ,6284.357  ,-8.591  ,466.607   ,95.512  ,0.324  ,0.046  , 441770.436 , 194.026 ,   2393.943 , 136.821 , 0.178 ,  14.608 ,0.004          ,-0.005         ,            0.001 ,            0.001 ,6358.039  ,-9.984     ,466.240   ,96.472     ,0.164     ,0.082      ,    20.759 ,      15.135 ,     0.183 ,      14.603 ,     0.241 ,      14.585 ,0.005              ,-0.003             ,                0.001 ,                0.001
 57.000 ,18317.508  ,1491.580   ,0.000 ,6357.192  ,-7.823  ,514.770   ,96.607  , 0.000 ,  0.000 ,0.013        ,0.002           ,6279.819  ,-9.314  ,514.140   ,95.404  ,0.370  ,0.049  , 450099.690 , 192.687 ,   2966.564 , 141.083 , 0.178 ,  14.608 ,-0.001         ,0.000          ,            0.001 ,            0.001 ,6359.892  ,-9.777     ,515.099   ,96.473     ,0.094     ,0.066      ,    17.638 ,      15.071 ,     0.183 ,      14.599 ,     0.243 ,      14.582 ,-0.000             ,0.001              ,                0.001 ,                0.001
 57.500 ,18305.639  ,1630.788   ,0.000 ,6353.098  ,-8.556  ,563.058   ,96.544  , 0.000 ,  0.000 ,0.016        ,0.002           ,6274.704  ,-10.057 ,562.465   ,95.406  ,0.502  ,0.064  , 458487.399 , 191.273 ,   3619.903 , 145.624 , 0.178 ,  14.608 ,0.003          ,0.001          ,            0.001 ,            0.001 ,6356.562  ,-10.274    ,562.766   ,96.310     ,0.370     ,0.098      ,    15.171 ,      15.018 ,     0.184 ,      14.600 ,     0.245 ,      14.584 ,0.003              ,0.002              ,                0.001 ,                0.001
 58.000 ,18292.713  ,1769.902   ,0.000 ,6348.636  ,-9.290  ,611.313   ,96.477  , 0.000 ,  0.000 ,0.015        ,0.002           ,6269.375  ,-10.774 ,609.688   ,95.252  ,0.345  ,0.038  , 466911.222 , 189.837 ,   4344.555 , 150.085 , 0.178 ,  14.607 ,-0.002         ,-0.001         ,            0.001 ,            0.001 ,6351.263  ,-11.002    ,611.619   ,96.314     ,0.522     ,0.112      ,    13.208 ,      14.974 ,     0.184 ,      14.601 ,     0.246 ,      14.586 ,-0.003             ,-0.000             ,                0.001 ,                0.001
 58.500 ,18278.729  ,1908.914   ,0.000 ,6343.808  ,-10.023 ,659.533   ,96.403  , 0.000 ,  0.000 ,0.014        ,-0.001          ,6263.959  ,-11.492 ,657.199   ,95.144  ,-0.228 ,-0.042 , 475343.798 , 188.307 ,   5158.540 , 154.827 , 0.178 ,  14.607 ,-0.001         ,-0.003         ,            0.001 ,            0.001 ,6343.200  ,-12.052    ,659.391   ,96.162     ,-0.191    ,0.008      ,    11.612 ,      14.936 ,     0.185 ,      14.602 ,     0.248 ,      14.588 ,0.000              ,-0.004             ,                0.001 ,                0.001
 59.000 ,18263.690  ,2047.816   ,0.000 ,6338.614  ,-10.755 ,707.715   ,96.324  , 0.000 ,  0.000 ,0.014        ,-0.001          ,6257.839  ,-12.217 ,704.702   ,95.036  ,0.178  ,0.016  , 483802.840 , 186.738 ,   6054.879 , 159.580 , 0.177 ,  14.607 ,-0.000         ,-0.002         ,            0.001 ,            0.001 ,6338.445  ,-12.585    ,707.700   ,96.089     ,0.156     ,0.055      ,    10.298 ,      14.905 ,     0.186 ,      14.602 ,     0.250 ,      14.589 ,-0.000             ,-0.002             ,                0.001 ,                0.001
 59.500 ,18247.594  ,2186.599   ,0.000 ,6333.053  ,-11.486 ,755.857   ,96.240  , 0.000 ,  0.000 ,0.013        ,0.004           ,6251.893  ,-12.924 ,751.909   ,94.891  ,0.878  ,0.110  , 492290.698 , 185.125 ,   7038.822 , 164.395 , 0.177 ,  14.607 ,-0.002         ,0.003          ,            0.001 ,            0.001 ,6334.301  ,-12.998    ,755.858   ,96.000     ,0.364     ,0.079      ,     9.188 ,      14.877 ,     0.186 ,      14.603 ,     0.251 ,      14.590 ,-0.001             ,0.003              ,                0.001 ,                0.001
 60.000 ,18230.444  ,2325.256   ,0.000 ,6327.127  ,-12.217 ,803.954   ,96.150  , 0.000 ,  0.000 ,0.015        ,-0.001          ,6244.389  ,-13.669 ,799.594   ,94.815  ,-0.186 ,-0.042 , 500772.771 , 183.444 ,   8117.600 , 169.338 , 0.180 ,  14.607 ,0.002          ,-0.005         ,            0.001 ,            0.001 ,6326.072  ,-13.934    ,803.948   ,95.901     ,0.040     ,0.030      ,     8.246 ,      14.854 ,     0.187 ,      14.605 ,     0.252 ,      14.592 ,-0.001             ,-0.003             ,                0.001 ,                0.001
 60.500 ,18212.240  ,2463.779   ,0.000 ,6320.836  ,-12.947 ,852.005   ,96.054  , 0.000 ,  0.000 ,0.017        ,-0.000          ,6237.141  ,-14.404 ,847.391   ,94.753  ,0.041  ,-0.008 , 509257.665 , 181.740 ,   9283.693 , 174.204 , 0.177 ,  14.607 ,0.002          ,-0.001         ,            0.001 ,            0.001 ,6321.137  ,-14.361    ,851.680   ,95.757     ,0.042     ,0.028      ,     7.451 ,      14.834 ,     0.188 ,      14.606 ,     0.253 ,      14.594 ,0.003              ,-0.000             ,                0.001 ,                0.001
 61.000 ,18192.984  ,2602.159   ,0.000 ,6314.180  ,-13.677 ,900.007   ,95.953  , 0.000 ,  0.000 ,0.012        ,0.001           ,6229.719  ,-15.095 ,893.685   ,94.488  ,0.148  ,0.007  , 517798.772 , 180.006 ,  10547.596 , 179.139 , 0.177 ,  14.607 ,-0.005         ,0.001          ,            0.001 ,            0.001 ,6313.148  ,-15.171    ,900.291   ,95.737     ,0.102     ,0.034      ,     6.760 ,      14.816 ,     0.188 ,      14.608 ,     0.254 ,      14.596 ,-0.004             ,0.000              ,                0.001 ,                0.001
 61.500 ,18172.677  ,2740.389   ,0.000 ,6307.159  ,-14.406 ,947.957   ,95.846  , 0.000 ,  0.000 ,0.016        ,0.003           ,6220.994  ,-15.852 ,941.612   ,94.457  ,0.716  ,0.083  , 526269.797 , 178.143 ,  11932.377 , 184.448 , 0.177 ,  14.607 ,0.004          ,0.003          ,            0.001 ,            0.001 ,6309.492  ,-15.339    ,947.962   ,95.591     ,0.599     ,0.099      ,     6.166 ,      14.801 ,     0.189 ,      14.609 ,     0.255 ,      14.598 ,0.004              ,0.003              ,                0.001 ,                0.001
 62.000 ,18151.319  ,2878.460   ,0.000 ,6299.775  ,-15.133 ,995.853   ,95.734  , 0.000 ,  0.000 ,0.011        ,-0.002          ,6211.813  ,-16.552 ,987.504   ,94.151  ,-0.449 ,-0.081 , 534802.673 , 176.332 ,  13398.917 , 189.420 , 0.180 ,  14.607 ,-0.005         ,-0.006         ,            0.001 ,            0.001 ,6297.819  ,-16.581    ,996.168   ,95.519     ,-0.491    ,-0.056     ,     5.641 ,      14.787 ,     0.190 ,      14.612 ,     0.255 ,      14.601 ,-0.006             ,-0.005             ,                0.001 ,                0.001
 62.500 ,18128.912  ,3016.365   ,0.000 ,6292.026  ,-15.860 ,1043.691  ,95.616  , 0.000 ,  0.000 ,0.014        ,-0.002          ,6201.496  ,-17.315 ,1034.916  ,94.068  ,0.392  ,0.039  , 543200.613 , 174.357 ,  15001.507 , 194.870 , 0.178 ,  14.606 ,0.003          ,-0.004         ,            0.001 ,            0.001 ,6294.575  ,-16.596    ,1044.453  ,95.463     ,0.463     ,0.077      ,     5.192 ,      14.775 ,     0.191 ,      14.613 ,     0.256 ,      14.602 ,0.002              ,-0.004             ,                0.001 ,                0.001
 63.000 ,18105.457  ,3154.096   ,0.000 ,6283.914  ,-16.586 ,1091.468  ,95.493  , 0.000 ,  0.000 ,0.017        ,0.001           ,6192.595  ,-18.046 ,1082.450  ,93.994  ,0.160  ,0.005  , 551716.296 , 172.452 ,  16693.574 , 200.006 , 0.178 ,  14.606 ,0.003          ,-0.001         ,            0.001 ,            0.001 ,6287.066  ,-17.187    ,1091.598  ,95.255     ,0.117     ,0.025      ,     4.784 ,      14.765 ,     0.191 ,      14.617 ,     0.256 ,      14.606 ,0.003              ,-0.002             ,                0.001 ,                0.001
 63.500 ,18080.956  ,3291.644   ,0.000 ,6275.440  ,-17.312 ,1139.183  ,95.364  , 0.000 ,  0.000 ,0.015        ,-0.001          ,6183.403  ,-18.744 ,1128.984  ,93.785  ,-0.141 ,-0.036 , 560262.201 , 170.510 ,  18504.843 , 205.250 , 0.178 ,  14.606 ,-0.002         ,-0.001         ,            0.001 ,            0.001 ,6274.760  ,-18.388    ,1138.868  ,95.068     ,-0.246    ,-0.026     ,     4.428 ,      14.756 ,     0.192 ,      14.621 ,     0.257 ,      14.610 ,-0.002             ,-0.001             ,                0.001 ,                0.001
 64.000 ,18055.411  ,3429.002   ,0.000 ,6266.603  ,-18.036 ,1186.831  ,95.230  , 0.000 ,  0.000 ,0.015        ,0.000           ,6173.837  ,-19.455 ,1175.831  ,93.627  ,-0.097 ,-0.028 , 568769.422 , 168.474 ,  20453.996 , 210.787 , 0.178 ,  14.605 ,-0.000         ,-0.000         ,            0.001 ,            0.001 ,6265.779  ,-19.054    ,1186.355  ,94.917     ,-0.406    ,-0.046     ,     4.117 ,      14.748 ,     0.193 ,      14.622 ,     0.258 ,      14.612 ,-0.001             ,-0.001             ,                0.001 ,                0.001
 64.500 ,18028.821  ,3566.162   ,0.000 ,6257.405  ,-18.759 ,1234.412  ,95.090  , 0.000 ,  0.000 ,0.018        ,0.001           ,6163.773  ,-20.181 ,1222.993  ,93.517  ,-0.166 ,-0.035 , 577291.905 , 166.427 ,  22522.819 , 216.293 , 0.178 ,  14.605 ,0.002          ,0.000          ,            0.001 ,            0.001 ,6257.765  ,-19.543    ,1234.269  ,94.831     ,0.005     ,0.013      ,     3.834 ,      14.740 ,     0.194 ,      14.623 ,     0.258 ,      14.613 ,0.000              ,-0.001             ,                0.001 ,                0.001
 65.000 ,18001.190  ,3703.116   ,0.000 ,6247.845  ,-19.481 ,1281.921  ,94.945  , 0.000 ,  0.000 ,0.017        ,-0.000          ,6153.493  ,-20.887 ,1269.623  ,93.338  ,0.014  ,-0.008 , 585807.336 , 164.367 ,  24712.718 , 221.758 , 0.178 ,  14.605 ,-0.000         ,-0.001         ,            0.001 ,            0.001 ,6249.218  ,-20.070    ,1281.758  ,94.691     ,-0.111    ,-0.004     ,     3.579 ,      14.734 ,     0.195 ,      14.625 ,     0.259 ,      14.615 ,0.000              ,-0.000             ,                0.001 ,                0.001
 65.500 ,17972.518  ,3839.856   ,0.000 ,6237.924  ,-20.201 ,1329.356  ,94.794  , 0.000 ,  0.000 ,0.015        ,0.001           ,6143.215  ,-21.565 ,1315.648  ,93.082  ,0.192  ,0.016  , 594291.587 , 162.244 ,  27045.945 , 227.410 , 0.178 ,  14.605 ,-0.003         ,0.001          ,            0.001 ,            0.001 ,6237.378  ,-21.008    ,1329.276  ,94.558     ,-0.385    ,-0.041     ,     3.350 ,      14.728 ,     0.196 ,      14.628 ,     0.259 ,      14.618 ,-0.004             ,0.000              ,                0.001 ,                0.001
 66.000 ,17942.808  ,3976.374   ,0.000 ,6227.643  ,-20.921 ,1376.714  ,94.638  , 0.000 ,  0.000 ,0.017        ,0.002           ,6131.774  ,-22.294 ,1362.526  ,92.958  ,0.319  ,0.033  , 602705.406 , 160.044 ,  29529.321 , 233.261 , 0.178 ,  14.605 ,0.002          ,0.001          ,            0.001 ,            0.001 ,6227.647  ,-21.595    ,1376.353  ,94.369     ,-0.493    ,-0.053     ,     3.146 ,      14.723 ,     0.197 ,      14.629 ,     0.260 ,      14.620 ,0.001              ,-0.000             ,                0.001 ,                0.001
 66.500 ,17912.061  ,4112.662   ,0.000 ,6217.003  ,-21.640 ,1423.993  ,94.476  , 0.000 ,  0.000 ,0.018        ,-0.002          ,6120.364  ,-23.007 ,1409.142  ,92.799  ,-0.501 ,-0.081 , 611152.389 , 157.887 ,  32130.979 , 238.882 , 0.178 ,  14.605 ,0.001          ,-0.004         ,            0.001 ,            0.001 ,6218.839  ,-22.014    ,1423.810  ,94.243     ,0.272     ,0.055      ,     2.959 ,      14.718 ,     0.198 ,      14.631 ,     0.260 ,      14.621 ,-0.000             ,-0.005             ,                0.001 ,                0.001
 67.000 ,17880.278  ,4248.713   ,0.000 ,6206.004  ,-22.357 ,1471.189  ,94.309  , 0.000 ,  0.000 ,0.018        ,0.004           ,6108.938  ,-23.708 ,1455.588  ,92.619  ,-0.840 ,-0.122 , 619529.513 , 155.677 ,  34882.171 , 244.622 , 0.179 ,  14.604 ,0.000          ,0.001          ,            0.001 ,            0.001 ,6207.385  ,-22.764    ,1471.078  ,94.095     ,0.862     ,0.131      ,     2.788 ,      14.714 ,     0.199 ,      14.634 ,     0.260 ,      14.624 ,-0.001             ,0.003              ,                0.001 ,                0.001
 67.500 ,17847.462  ,4384.518   ,0.000 ,6194.647  ,-23.073 ,1518.301  ,94.136  , 0.000 ,  0.000 ,0.017        ,-0.002          ,6096.644  ,-24.398 ,1501.425  ,92.372  ,0.322  ,0.045  , 627903.587 , 153.433 ,  37789.175 , 250.477 , 0.181 ,  14.604 ,-0.002         ,-0.006         ,            0.001 ,            0.001 ,6194.785  ,-23.618    ,1518.272  ,93.941     ,-0.225    ,-0.026     ,     2.634 ,      14.710 ,     0.200 ,      14.636 ,     0.261 ,      14.627 ,-0.002             ,-0.006             ,                0.001 ,                0.001
 68.000 ,17813.615  ,4520.069   ,0.000 ,6182.932  ,-23.787 ,1565.325  ,93.958  , 0.000 ,  0.000 ,0.016        ,0.002           ,6084.423  ,-25.086 ,1547.360  ,92.143  ,0.320  ,0.041  , 636128.525 , 151.120 ,  40854.946 , 256.456 , 0.178 ,  14.604 ,-0.001         ,-0.000         ,            0.001 ,            0.001 ,6182.751  ,-24.336    ,1565.371  ,93.779     ,-0.317    ,-0.036     ,    53.173 ,      15.642 ,     3.595 ,      14.705 ,     0.175 ,      14.627 ,-0.001             ,0.000              ,                0.001 ,                0.001
