Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA
0.000,12995.305,-0.000,-12995.305,4509.927,0.671,0.000,-0.671,4509.927,-0.671
0.250,13044.607,-0.000,-12945.815,4510.095,0.671,-0.168,-0.671,4509.759,-0.671
0.500,13093.721,-0.000,-12896.138,4510.262,0.670,-0.335,-0.671,4509.592,-0.671
0.750,13142.646,-0.000,-12846.274,4510.430,0.670,-0.503,-0.671,4509.424,-0.671
1.000,13191.381,-0.000,-12796.225,4510.598,0.670,-0.671,-0.671,4509.256,-0.671
1.250,13239.925,-0.000,-12745.991,4510.765,0.670,-0.838,-0.671,4509.089,-0.671
1.500,13288.278,-0.000,-12695.573,4510.933,0.670,-1.006,-0.671,4508.921,-0.671
1.750,13336.438,-0.000,-12644.972,4511.100,0.670,-1.174,-0.671,4508.753,-0.671
2.000,13384.407,-0.000,-12594.188,4511.268,0.670,-1.342,-0.671,4508.586,-0.671
2.250,13432.181,-0.000,-12543.222,4511.435,0.670,-1.509,-0.671,4508.418,-0.671
2.500,13479.762,-0.000,-12492.074,4511.603,0.670,-1.677,-0.671,4508.250,-0.671
2.750,13527.148,-0.000,-12440.746,4511.770,0.670,-1.845,-0.671,4508.083,-0.671
3.000,13574.339,-0.000,-12389.239,4511.938,0.670,-2.013,-0.671,4507.915,-0.671
3.250,13621.333,-0.000,-12337.552,4512.105,0.670,-2.180,-0.671,4507.747,-0.671
3.500,13668.131,-0.000,-12285.687,4512.273,0.670,-2.348,-0.671,4507.579,-0.671
3.750,13714.731,-0.000,-12233.645,4512.440,0.670,-2.516,-0.671,4507.412,-0.671
4.000,13761.133,-0.000,-12181.426,4512.608,0.670,-2.684,-0.671,4507.244,-0.671
4.250,13807.336,-0.000,-12129.030,4512.775,0.670,-2.852,-0.671,4507.076,-0.671
4.500,13853.340,-0.000,-12076.460,4512.943,0.670,-3.020,-0.671,4506.909,-0.671
4.750,13899.143,-0.000,-12023.715,4513.110,0.670,-3.187,-0.672,4506.741,-0.671
5.000,13944.746,-0.000,-11970.796,4513.277,0.670,-3.355,-0.672,4506.573,-0.671
5.250,13990.147,-0.000,-11917.705,4513.445,0.670,-3.523,-0.672,4506.405,-0.671
5.500,14035.346,-0.000,-11864.441,4513.612,0.669,-3.691,-0.672,4506.237,-0.671
5.750,14080.342,-0.000,-11811.006,4513.779,0.669,-3.859,-0.672,4506.070,-0.671
6.000,14125.135,-0.000,-11757.400,4513.947,0.669,-4.027,-0.672,4505.902,-0.671
6.250,14169.724,-0.000,-11703.625,4514.114,0.669,-4.195,-0.672,4505.734,-0.671
6.500,14214.108,-0.000,-11649.680,4514.281,0.669,-4.363,-0.672,4505.566,-0.671
