Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA
30.000,3938.056,6239.280,0.000,4529.954,0.665,-20.206,-0.677,4489.765,-0.674
31.000,3558.309,6463.384,0.000,4530.618,0.664,-20.883,-0.677,4489.092,-0.674
32.000,3165.853,6664.404,0.000,4531.283,0.664,-21.560,-0.677,4488.418,-0.674
33.000,2762.089,6841.620,0.000,4531.947,0.664,-22.237,-0.677,4487.744,-0.674
34.000,2348.461,6994.400,0.000,4532.610,0.664,-22.914,-0.677,4487.070,-0.674
35.000,1926.444,7122.199,0.000,4533.274,0.664,-23.591,-0.678,4486.396,-0.674
36.000,1497.547,7224.559,0.000,4533.938,0.663,-24.269,-0.678,4485.722,-0.674
37.000,1063.301,7301.116,0.000,4534.601,0.663,-24.947,-0.678,4485.048,-0.674
38.000,625.257,7351.595,0.000,4535.264,0.663,-25.625,-0.678,4484.374,-0.674
39.000,184.981,7375.817,0.000,4535.927,0.663,-26.303,-0.678,4483.700,-0.674
40.000,-255.957,7373.696,0.000,4536.589,0.663,-26.981,-0.678,4483.025,-0.675
41.000,-695.980,7345.237,0.000,4537.252,0.662,-27.660,-0.679,4482.350,-0.675
42.000,-1133.518,7290.544,0.000,4537.914,0.662,-28.339,-0.679,4481.676,-0.675
43.000,-1567.007,7209.812,0.000,4538.576,0.662,-29.018,-0.679,4481.001,-0.675
44.000,-1994.899,7103.329,0.000,4539.238,0.662,-29.697,-0.679,4480.326,-0.675
45.000,-2415.666,6971.474,0.000,4539.899,0.662,-30.376,-0.679,4479.651,-0.675
46.000,-2827.805,6814.721,0.000,4540.561,0.661,-31.056,-0.680,4478.976,-0.675
47.000,-3229.845,6633.627,0.000,4541.222,0.661,-31.736,-0.680,4478.301,-0.675
48.000,-3620.348,6428.840,0.000,4541.883,0.661,-32.415,-0.680,4477.626,-0.675
49.000,-3997.920,6201.091,0.000,4542.544,0.661,-33.096,-0.680,4476.950,-0.675
50.000,-4361.214,5951.194,0.000,4543.205,0.661,-33.776,-0.680,4476.275,-0.676
