Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA
0.000,12995.305,-12995.305,0.000,4509.927,68.535,-4509.927,68.535,0.000,0.000,-0.002,-0.001,4524.927,102.802,-4494.927,102.802,15.000,0.000,625.000,100.000,625.000,100.000,625.000,100.000,0.000,0.000,1.000,1.000,4524.927,102.802,-4494.927,102.802,15.000,0.000,625.000,100.000,625.000,100.000,625.000,100.000,0.000,0.000,1.000,1.000
0.250,13044.607,-12945.815,0.000,4527.028,68.274,-4492.761,68.795,0.000,0.000,-0.001,-0.002,4531.676,101.525,-4488.050,102.689,2.749,-0.450,410.954,100.645,409.843,100.635,139.527,100.278,-0.160,-0.074,0.020,0.020,4531.676,101.525,-4488.050,102.689,2.749,-0.450,410.954,100.645,409.843,100.635,139.527,100.278,-0.160,-0.074,0.020,0.020
0.500,13093.721,-12896.138,0.000,4544.064,68.012,-4475.530,69.054,0.000,0.000,-0.000,0.001,4550.183,99.903,-4469.388,102.186,1.296,-0.654,424.316,100.479,418.905,100.370,93.105,98.838,-0.088,-0.012,0.009,0.009,4550.183,99.903,-4469.388,102.186,1.296,-0.654,424.316,100.479,418.905,100.370,93.105,98.838,-0.088,-0.012,0.009,0.009
0.750,13142.646,-12846.274,0.000,4561.034,67.749,-4458.234,69.311,0.000,0.000,-0.000,0.001,4568.584,97.696,-4450.714,101.029,0.658,-0.772,462.577,99.355,451.776,98.951,82.683,95.278,-0.096,-0.005,0.008,0.008,4568.584,97.696,-4450.714,101.029,0.658,-0.772,462.577,99.355,451.776,98.951,82.683,95.278,-0.096,-0.005,0.008,0.008
1.000,13191.381,-12796.225,0.000,4577.938,67.485,-4440.874,69.568,0.000,0.000,0.004,0.001,4586.517,95.202,-4432.380,99.501,0.306,-0.819,512.308,97.609,494.297,96.643,80.552,90.199,-0.099,-0.002,0.007,0.007,4586.517,95.202,-4432.380,99.501,0.306,-0.819,512.308,97.609,494.297,96.643,80.552,90.199,-0.099,-0.002,0.007,0.007
1.250,13239.925,-12745.991,0.000,4594.777,67.221,-4423.450,69.824,0.000,0.000,-0.002,-0.001,4603.297,92.453,-4415.125,97.621,-0.003,-0.852,570.583,95.688,543.153,93.893,80.339,84.494,-0.108,-0.001,0.007,0.007,4603.297,92.453,-4415.125,97.621,-0.003,-0.852,570.583,95.688,543.153,93.893,80.339,84.494,-0.108,-0.001,0.007,0.007
1.500,13288.278,-12695.573,0.000,4611.549,66.955,-4405.962,70.079,0.000,0.000,-0.002,-0.000,4619.753,89.852,-4398.044,95.817,-0.088,-0.812,636.797,93.911,597.379,91.059,80.352,78.845,-0.103,-0.001,0.007,0.007,4619.753,89.852,-4398.044,95.817,-0.088,-0.812,636.797,93.911,597.379,91.059,80.352,78.845,-0.103,-0.001,0.007,0.007
1.750,13336.438,-12644.972,0.000,4628.254,66.688,-4388.411,70.333,0.000,0.000,-0.001,0.002,4636.054,87.488,-4380.947,94.196,-0.382,-0.839,710.945,92.433,656.758,88.352,80.235,73.615,-0.096,0.001,0.007,0.007,4636.054,87.488,-4380.947,94.196,-0.382,-0.839,710.945,92.433,656.758,88.352,80.235,73.615,-0.096,0.001,0.007,0.007
2.000,13384.407,-12594.188,0.000,4644.893,66.420,-4370.796,70.586,0.000,0.000,0.002,-0.000,4652.424,85.415,-4363.575,92.834,-0.305,-0.756,793.200,91.297,721.243,85.862,79.987,68.939,-0.087,-0.003,0.007,0.007,4652.424,85.415,-4363.575,92.834,-0.305,-0.756,793.200,91.297,721.243,85.862,79.987,68.939,-0.087,-0.003,0.007,0.007
2.250,13432.181,-12543.222,0.000,4661.464,66.152,-4353.118,70.838,0.000,0.000,-0.004,0.002,4668.218,83.417,-4346.668,91.499,-0.447,-0.742,883.762,90.490,790.822,83.610,79.666,64.827,-0.088,-0.000,0.007,0.007,4668.218,83.417,-4346.668,91.499,-0.447,-0.742,883.762,90.490,790.822,83.610,79.666,64.827,-0.088,-0.000,0.007,0.007
2.500,13479.762,-12492.074,0.000,4677.969,65.882,-4335.377,71.088,0.000,0.000,0.004,-0.001,4684.574,81.788,-4328.925,90.534,-0.251,-0.641,982.911,89.979,865.388,81.583,79.321,61.233,-0.072,-0.004,0.007,0.007,4684.574,81.788,-4328.925,90.534,-0.251,-0.641,982.911,89.979,865.388,81.583,79.321,61.233,-0.072,-0.004,0.007,0.007
2.750,13527.148,-12440.746,0.000,4694.405,65.612,-4317.574,71.338,0.000,0.000,0.003,0.002,4700.658,80.259,-4311.303,89.646,-0.386,-0.635,1090.789,89.721,944.960,79.761,78.982,58.092,-0.070,-0.000,0.007,0.007,4700.658,80.259,-4311.303,89.646,-0.386,-0.635,1090.789,89.721,944.960,79.761,78.982,58.092,-0.070,-0.000,0.007,0.007
3.000,13574.339,-12389.239,0.000,4710.774,65.340,-4299.708,71.587,0.000,0.000,-0.002,0.001,4716.339,78.784,-4293.971,88.783,-0.402,-0.600,1207.655,89.681,1029.418,78.115,78.664,55.343,-0.071,-0.002,0.007,0.007,4716.339,78.784,-4293.971,88.783,-0.402,-0.600,1207.655,89.681,1029.418,78.115,78.664,55.343,-0.071,-0.002,0.007,0.007
3.250,13621.333,-12337.552,0.000,4727.075,65.068,-4281.780,71.835,0.000,0.000,-0.001,0.000,4732.107,77.467,-4276.361,88.071,-0.318,-0.546,1333.780,89.826,1118.619,76.620,78.372,52.927,-0.064,-0.002,0.007,0.007,4732.107,77.467,-4276.361,88.071,-0.318,-0.546,1333.780,89.826,1118.619,76.620,78.372,52.927,-0.064,-0.002,0.007,0.007
3.500,13668.131,-12285.687,0.000,4743.308,64.794,-4263.791,72.081,0.000,0.000,0.000,0.003,4747.946,76.282,-4258.489,87.488,-0.514,-0.559,1469.355,90.130,1212.503,75.254,78.108,50.795,-0.058,0.001,0.007,0.007,4747.946,76.282,-4258.489,87.488,-0.514,-0.559,1469.355,90.130,1212.503,75.254,78.108,50.795,-0.058,0.001,0.007,0.007
3.750,13714.731,-12233.645,0.000,4759.472,64.520,-4245.740,72.327,0.000,0.000,0.000,0.002,4763.697,75.177,-4240.543,86.975,-0.563,-0.540,1614.585,90.568,1310.992,74.000,77.870,48.906,-0.055,-0.001,0.007,0.007,4763.697,75.177,-4240.543,86.975,-0.563,-0.540,1614.585,90.568,1310.992,74.000,77.870,48.906,-0.055,-0.001,0.007,0.007
4.000,13761.133,-12181.426,0.000,4775.568,64.245,-4227.627,72.572,0.000,0.000,-0.001,-0.000,4779.329,74.134,-4222.565,86.516,-0.366,-0.470,1769.704,91.122,1413.975,72.841,77.657,47.226,-0.053,-0.004,0.007,0.007,4779.329,74.134,-4222.565,86.516,-0.366,-0.470,1769.704,91.122,1413.975,72.841,77.657,47.226,-0.053,-0.004,0.007,0.007
4.250,13807.336,-12129.030,0.000,4791.595,63.969,-4209.454,72.815,0.000,0.000,0.001,-0.000,4794.992,73.176,-4204.375,86.138,-0.236,-0.420,1934.955,91.778,1521.331,71.763,77.466,45.726,-0.048,-0.003,0.007,0.007,4794.992,73.176,-4204.375,86.138,-0.236,-0.420,1934.955,91.778,1521.331,71.763,77.466,45.726,-0.048,-0.003,0.007,0.007
4.500,13853.340,-12076.460,0.000,4807.552,63.692,-4191.220,73.058,0.000,0.000,0.001,0.000,4810.578,72.271,-4186.107,85.808,-0.227,-0.398,2110.545,92.522,1632.978,70.756,77.295,44.382,-0.046,-0.001,0.007,0.007,4810.578,72.271,-4186.107,85.808,-0.227,-0.398,2110.545,92.522,1632.978,70.756,77.295,44.382,-0.046,-0.001,0.007,0.007
4.750,13899.143,-12023.715,0.000,4823.440,63.414,-4172.925,73.299,0.000,0.000,-0.001,-0.004,4825.931,71.383,-4167.956,85.482,0.164,-0.304,2296.714,93.343,1748.802,69.811,77.140,43.173,-0.046,-0.005,0.007,0.007,4825.931,71.383,-4167.956,85.482,0.164,-0.304,2296.714,93.343,1748.802,69.811,77.140,43.173,-0.046,-0.005,0.007,0.007
5.000,13944.746,-11970.796,0.000,4839.259,63.135,-4154.571,73.539,0.000,0.000,-0.002,-0.003,4841.251,70.546,-4149.681,85.204,-0.240,-0.365,2493.737,94.233,1868.646,68.918,77.001,42.084,-0.043,-0.004,0.007,0.007,4841.251,70.546,-4149.681,85.204,-0.240,-0.365,2493.737,94.233,1868.646,68.918,77.001,42.084,-0.043,-0.004,0.007,0.007
5.250,13990.147,-11917.705,0.000,4855.008,62.855,-4136.156,73.779,0.000,0.000,-0.000,-0.000,4856.610,69.769,-4131.188,84.986,-0.182,-0.338,2701.832,95.185,1992.420,68.072,76.876,41.098,-0.039,-0.002,0.007,0.007,4856.610,69.769,-4131.188,84.986,-0.182,-0.338,2701.832,95.185,1992.420,68.072,76.876,41.098,-0.039,-0.002,0.007,0.007
5.500,14035.346,-11864.441,0.000,4870.686,62.574,-4117.681,74.017,0.000,0.000,-0.000,0.001,4871.888,69.023,-4112.626,84.795,-0.239,-0.333,2921.200,96.191,2120.050,67.266,76.763,40.205,-0.038,-0.000,0.007,0.007,4871.888,69.023,-4112.626,84.795,-0.239,-0.333,2921.200,96.191,2120.050,67.266,76.763,40.205,-0.038,-0.000,0.007,0.007
5.750,14080.342,-11811.006,0.000,4886.295,62.292,-4099.147,74.254,0.000,0.000,0.000,-0.001,4887.116,68.311,-4093.958,84.636,-0.119,-0.298,3152.090,97.246,2251.410,66.497,76.660,39.394,-0.035,-0.002,0.007,0.007,4887.116,68.311,-4093.958,84.636,-0.119,-0.298,3152.090,97.246,2251.410,66.497,76.660,39.394,-0.035,-0.002,0.007,0.007
6.000,14125.135,-11757.400,0.000,4901.832,62.010,-4080.554,74.490,0.000,0.000,0.004,-0.001,4902.451,67.657,-4074.979,84.541,-0.029,-0.270,3394.734,98.345,2386.394,65.760,76.567,38.656,-0.031,-0.002,0.007,0.007,4902.451,67.657,-4074.979,84.541,-0.029,-0.270,3394.734,98.345,2386.394,65.760,76.567,38.656,-0.031,-0.002,0.007,0.007
6.250,14169.724,-11703.625,0.000,4917.299,61.726,-4061.902,74.725,0.000,0.000,0.002,0.001,4917.532,66.995,-4056.157,84.426,-0.153,-0.279,3649.316,99.484,2524.951,65.052,76.483,37.983,-0.032,0.001,0.007,0.007,4917.532,66.995,-4056.157,84.426,-0.153,-0.279,3649.316,99.484,2524.951,65.052,76.483,37.983,-0.032,0.001,0.007,0.007
6.500,14214.108,-11649.680,0.000,4932.696,61.442,-4043.192,74.959,0.000,0.000,0.001,-0.001,4932.436,66.338,-4037.400,84.307,-0.024,-0.246,3916.160,100.659,2666.869,64.368,76.406,37.368,-0.033,-0.002,0.007,0.007,4932.436,66.338,-4037.400,84.307,-0.024,-0.246,3916.160,100.659,2666.869,64.368,76.406,37.368,-0.033,-0.002,0.007,0.007
6.750,14258.287,-11595.567,0.000,4948.020,61.157,-4024.423,75.192,0.000,0.000,0.004,-0.003,4947.459,65.733,-4018.319,84.248,0.206,-0.199,4195.543,101.869,2811.996,63.706,76.336,36.806,-0.028,-0.003,0.007,0.007,4947.459,65.733,-4018.319,84.248,0.206,-0.199,4195.543,101.869,2811.996,63.706,76.336,36.806,-0.028,-0.003,0.007,0.007
7.000,14302.259,-11541.286,0.000,4963.274,60.871,-4005.596,75.424,0.000,0.000,0.004,0.002,4962.352,65.137,-3999.240,84.192,0.309,-0.174,4487.613,103.109,2960.321,63.064,76.272,36.291,-0.028,0.002,0.007,0.007,4962.352,65.137,-3999.240,84.192,0.309,-0.174,4487.613,103.109,2960.321,63.064,76.272,36.291,-0.028,0.002,0.007,0.007
7.250,14346.025,-11486.839,0.000,4978.456,60.584,-3986.711,75.655,0.000,0.000,-0.001,-0.000,4976.917,64.517,-3980.435,84.095,0.131,-0.196,4792.651,104.378,3111.682,62.440,76.214,35.818,-0.031,-0.001,0.007,0.007,4976.917,64.517,-3980.435,84.095,0.131,-0.196,4792.651,104.378,3111.682,62.440,76.214,35.818,-0.031,-0.001,0.007,0.007
7.500,14389.584,-11432.225,0.000,4993.566,60.296,-3967.768,75.884,0.000,0.000,0.001,0.003,4991.590,63.943,-3961.323,84.051,0.301,-0.161,5111.024,105.674,3265.826,61.830,76.162,35.384,-0.026,0.002,0.007,0.007,4991.590,63.943,-3961.323,84.051,0.301,-0.161,5111.024,105.674,3265.826,61.830,76.162,35.384,-0.026,0.002,0.007,0.007
7.750,14432.935,-11377.447,0.000,5008.604,60.007,-3948.769,76.113,0.000,0.000,0.004,-0.000,5006.314,63.403,-3941.968,84.046,0.139,-0.180,5442.853,106.994,3422.769,61.234,76.113,34.985,-0.023,-0.001,0.007,0.007,5006.314,63.403,-3941.968,84.046,0.139,-0.180,5442.853,106.994,3422.769,61.234,76.113,34.985,-0.023,-0.001,0.007,0.007
8.000,14476.077,-11322.504,0.000,5023.569,59.718,-3929.712,76.340,0.000,0.000,0.002,-0.006,5020.784,62.847,-3922.794,84.014,-0.508,-0.272,5788.321,108.335,3582.464,60.653,76.069,34.618,-0.025,-0.007,0.007,0.007,5020.784,62.847,-3922.794,84.014,-0.508,-0.272,5788.321,108.335,3582.464,60.653,76.069,34.618,-0.025,-0.007,0.007,0.007
8.250,14519.010,-11267.397,0.000,5038.462,59.427,-3910.599,76.567,0.000,0.000,-0.002,0.001,5035.006,62.279,-3903.798,83.956,-0.374,-0.241,6147.800,109.698,3744.647,60.082,76.028,34.279,-0.028,-0.002,0.007,0.007,5035.006,62.279,-3903.798,83.956,-0.374,-0.241,6147.800,109.698,3744.647,60.082,76.028,34.279,-0.028,-0.002,0.007,0.007
8.500,14561.734,-11212.128,0.000,5053.283,59.136,-3891.429,76.792,0.000,0.000,0.001,0.001,5049.417,61.763,-3884.375,83.963,-0.356,-0.230,6521.628,111.083,3909.101,59.520,75.992,33.967,-0.021,-0.001,0.007,0.007,5049.417,61.763,-3884.375,83.963,-0.356,-0.230,6521.628,111.083,3909.101,59.520,75.992,33.967,-0.021,-0.001,0.007,0.007
8.750,14604.247,-11156.697,0.000,5068.030,58.844,-3872.203,77.016,0.000,0.000,0.003,-0.001,5063.817,61.268,-3864.788,83.994,-0.184,-0.196,6909.847,112.484,4075.930,58.969,75.958,33.680,-0.019,-0.003,0.007,0.007,5063.817,61.268,-3864.788,83.994,-0.184,-0.196,6909.847,112.484,4075.930,58.969,75.958,33.680,-0.019,-0.003,0.007,0.007
9.000,14646.549,-11101.104,0.000,5082.704,58.551,-3852.921,77.239,0.000,0.000,-0.000,-0.003,5077.933,60.750,-3845.434,83.988,0.101,-0.146,7312.685,113.902,4245.034,58.427,75.927,33.414,-0.022,-0.004,0.007,0.007,5077.933,60.750,-3845.434,83.988,0.101,-0.146,7312.685,113.902,4245.034,58.427,75.927,33.414,-0.022,-0.004,0.007,0.007
9.250,14688.639,-11045.351,0.000,5097.305,58.257,-3833.583,77.461,0.000,0.000,0.005,0.002,5092.302,60.290,-3825.545,84.061,0.260,-0.118,7730.570,115.336,4416.092,57.892,75.900,33.168,-0.015,0.002,0.007,0.007,5092.302,60.290,-3825.545,84.061,0.260,-0.118,7730.570,115.336,4416.092,57.892,75.900,33.168,-0.015,0.002,0.007,0.007
9.500,14730.517,-10989.439,0.000,5111.833,57.962,-3814.191,77.682,0.000,0.000,0.005,0.001,5106.486,59.822,-3805.741,84.116,0.180,-0.125,8163.479,116.784,4589.280,57.367,75.874,32.941,-0.017,-0.001,0.007,0.007,5106.486,59.822,-3805.741,84.116,0.180,-0.125,8163.479,116.784,4589.280,57.367,75.874,32.941,-0.017,-0.001,0.007,0.007
9.750,14772.183,-10933.368,0.000,5126.286,57.667,-3794.743,77.901,0.000,0.000,0.001,-0.003,5120.313,59.321,-3786.289,84.118,-0.169,-0.171,8611.804,118.245,4764.317,56.847,75.851,32.731,-0.021,-0.004,0.007,0.007,5120.313,59.321,-3786.289,84.118,-0.169,-0.171,8611.804,118.245,4764.317,56.847,75.851,32.731,-0.021,-0.004,0.007,0.007
10.000,14813.634,-10877.138,0.000,5140.666,57.370,-3775.240,78.120,0.000,0.000,0.003,0.004,5134.245,58.854,-3766.521,84.164,-0.440,-0.204,9076.036,119.722,4940.814,56.332,75.829,32.537,-0.017,0.003,0.007,0.007,5134.245,58.854,-3766.521,84.164,-0.440,-0.204,9076.036,119.722,4940.814,56.332,75.829,32.537,-0.017,0.003,0.007,0.007
10.250,14854.872,-10820.752,0.000,5154.971,57.073,-3755.683,78.337,0.000,0.000,0.000,0.001,5147.933,58.370,-3746.942,84.180,-0.331,-0.181,9556.211,121.212,5118.885,55.822,75.810,32.357,-0.020,-0.002,0.007,0.007,5147.933,58.370,-3746.942,84.180,-0.331,-0.181,9556.211,121.212,5118.885,55.822,75.810,32.357,-0.020,-0.002,0.007,0.007
10.500,14895.896,-10764.209,0.000,5169.202,56.775,-3736.072,78.553,0.000,0.000,0.000,-0.003,5161.604,57.902,-3727.220,84.214,0.020,-0.125,10052.740,122.715,5298.228,55.317,75.793,32.190,-0.018,-0.004,0.007,0.007,5161.604,57.902,-3727.220,84.214,0.020,-0.125,10052.740,122.715,5298.228,55.317,75.793,32.190,-0.018,-0.004,0.007,0.007
10.750,14936.704,-10707.511,0.000,5183.359,56.476,-3716.406,78.769,0.000,0.000,-0.000,-0.001,5175.203,57.442,-3707.439,84.254,0.106,-0.108,10565.774,124.230,5478.825,54.816,75.777,32.036,-0.017,-0.001,0.007,0.007,5175.203,57.442,-3707.439,84.254,0.106,-0.108,10565.774,124.230,5478.825,54.816,75.777,32.036,-0.017,-0.001,0.007,0.007
11.000,14977.296,-10650.658,0.000,5197.440,56.176,-3696.687,78.983,0.000,0.000,0.002,0.003,5188.883,57.010,-3687.353,84.334,0.352,-0.070,11095.557,125.755,5660.559,54.319,75.762,31.892,-0.013,0.003,0.007,0.007,5188.883,57.010,-3687.353,84.334,0.352,-0.070,11095.557,125.755,5660.559,54.319,75.762,31.892,-0.013,0.003,0.007,0.007
11.250,15017.672,-10593.651,0.000,5211.447,55.876,-3676.915,79.195,0.000,0.000,0.004,-0.001,5202.500,56.585,-3667.179,84.422,0.116,-0.100,11642.177,127.289,5843.496,53.828,75.749,31.760,-0.012,-0.002,0.007,0.007,5202.500,56.585,-3667.179,84.422,0.116,-0.100,11642.177,127.289,5843.496,53.828,75.749,31.760,-0.012,-0.002,0.007,0.007
11.500,15057.830,-10536.491,0.000,5225.378,55.575,-3657.090,79.407,0.000,0.000,0.004,-0.002,5215.985,56.157,-3647.029,84.502,-0.108,-0.128,12205.914,128.831,6027.471,53.342,75.738,31.636,-0.013,-0.002,0.007,0.007,5215.985,56.157,-3647.029,84.502,-0.108,-0.128,12205.914,128.831,6027.471,53.342,75.738,31.636,-0.013,-0.002,0.007,0.007
11.750,15097.772,-10479.179,0.000,5239.234,55.273,-3637.212,79.618,0.000,0.000,0.004,0.001,5229.406,55.736,-3626.801,84.589,-0.213,-0.138,12787.117,130.383,6212.246,52.859,75.727,31.522,-0.012,0.001,0.007,0.007,5229.406,55.736,-3626.801,84.589,-0.213,-0.138,12787.117,130.383,6212.246,52.859,75.727,31.522,-0.012,0.001,0.007,0.007
12.000,15137.495,-10421.716,0.000,5253.014,54.970,-3617.281,79.827,0.000,0.000,0.004,0.001,5242.708,55.313,-3606.579,84.670,-0.201,-0.132,13386.033,131.943,6397.710,52.380,75.718,31.416,-0.012,-0.001,0.007,0.007,5242.708,55.313,-3606.579,84.670,-0.201,-0.132,13386.033,131.943,6397.710,52.380,75.718,31.416,-0.012,-0.001,0.007,0.007
12.250,15176.999,-10364.102,0.000,5266.719,54.666,-3597.298,80.035,0.000,0.000,0.005,-0.002,5255.954,54.897,-3586.267,84.759,0.004,-0.099,14002.965,133.512,6583.675,51.904,75.710,31.317,-0.011,-0.003,0.007,0.007,5255.954,54.897,-3586.267,84.759,0.004,-0.099,14002.965,133.512,6583.675,51.904,75.710,31.317,-0.011,-0.003,0.007,0.007
12.500,15216.284,-10306.338,0.000,5280.347,54.362,-3577.264,80.242,0.000,0.000,0.002,0.001,5268.941,54.461,-3566.197,84.810,-0.120,-0.112,14638.126,135.089,6770.057,51.431,75.702,31.225,-0.015,0.001,0.007,0.007,5268.941,54.461,-3566.197,84.810,-0.120,-0.112,14638.126,135.089,6770.057,51.431,75.702,31.225,-0.015,0.001,0.007,0.007
12.750,15255.350,-10248.425,0.000,5293.900,54.056,-3557.177,80.448,0.000,0.000,0.003,-0.001,5281.943,54.042,-3545.929,84.886,0.043,-0.086,15292.017,136.675,6956.454,50.960,75.696,31.140,-0.012,-0.002,0.007,0.007,5281.943,54.042,-3545.929,84.886,0.043,-0.086,15292.017,136.675,6956.454,50.960,75.696,31.140,-0.012,-0.002,0.007,0.007
13.000,15294.194,-10190.364,0.000,5307.376,53.750,-3537.040,80.653,0.000,0.000,0.001,-0.003,5294.798,53.618,-3525.731,84.947,-0.244,-0.122,15964.684,138.268,7142.968,50.492,75.692,31.061,-0.013,-0.003,0.007,0.007,5294.798,53.618,-3525.731,84.947,-0.244,-0.122,15964.684,138.268,7142.968,50.492,75.692,31.061,-0.013,-0.003,0.007,0.007
13.250,15332.818,-10132.156,0.000,5320.775,53.444,-3516.851,80.857,0.000,0.000,0.005,-0.004,5307.779,53.225,-3505.124,85.061,0.235,-0.053,16656.479,139.869,7329.359,50.027,75.685,30.987,-0.008,-0.006,0.007,0.007,5307.779,53.225,-3505.124,85.061,0.235,-0.053,16656.479,139.869,7329.359,50.027,75.685,30.987,-0.008,-0.006,0.007,0.007
13.500,15371.221,-10073.802,0.000,5334.097,53.136,-3496.611,81.059,0.000,0.000,0.003,0.003,5320.568,52.820,-3484.657,85.150,0.401,-0.029,17367.311,141.474,7515.906,49.566,75.681,30.919,-0.011,0.002,0.007,0.007,5320.568,52.820,-3484.657,85.150,0.401,-0.029,17367.311,141.474,7515.906,49.566,75.681,30.919,-0.011,0.002,0.007,0.007
13.750,15409.401,-10015.302,0.000,5347.343,52.828,-3476.321,81.260,0.000,0.000,0.001,0.001,5333.189,52.407,-3464.293,85.220,0.284,-0.043,18097.686,143.085,7702.180,49.109,75.677,30.855,-0.012,-0.001,0.007,0.007,5333.189,52.407,-3464.293,85.220,0.284,-0.043,18097.686,143.085,7702.180,49.109,75.677,30.855,-0.012,-0.001,0.007,0.007
14.000,15447.359,-9956.657,0.000,5360.511,52.519,-3455.981,81.461,0.000,0.000,0.002,-0.006,5345.802,52.006,-3443.762,85.309,-0.359,-0.129,18847.994,144.703,7887.906,48.653,75.674,30.796,-0.010,-0.007,0.007,0.007,5345.802,52.006,-3443.762,85.309,-0.359,-0.129,18847.994,144.703,7887.906,48.653,75.674,30.796,-0.010,-0.007,0.007,0.007
14.250,15485.093,-9897.868,0.000,5373.602,52.209,-3435.591,81.660,0.000,0.000,0.004,-0.003,5358.414,51.619,-3423.026,85.421,0.048,-0.070,19618.305,146.326,8073.143,48.201,75.671,30.741,-0.008,-0.005,0.007,0.007,5358.414,51.619,-3423.026,85.421,0.048,-0.070,19618.305,146.326,8073.143,48.201,75.671,30.741,-0.008,-0.005,0.007,0.007
14.500,15522.604,-9838.937,0.000,5386.615,51.898,-3415.151,81.857,0.000,0.000,0.003,0.003,5370.886,51.226,-3402.352,85.520,0.248,-0.040,20408.746,147.953,8257.939,47.753,75.669,30.690,-0.009,0.002,0.007,0.007,5370.886,51.226,-3402.352,85.520,0.248,-0.040,20408.746,147.953,8257.939,47.753,75.669,30.690,-0.009,0.002,0.007,0.007
14.750,15559.890,-9779.863,0.000,5399.551,51.587,-3394.662,82.054,0.000,0.000,0.003,0.001,5383.296,50.838,-3381.596,85.624,0.191,-0.047,21219.725,149.585,8441.968,47.308,75.668,30.642,-0.008,-0.001,0.007,0.007,5383.296,50.838,-3381.596,85.624,0.191,-0.047,21219.725,149.585,8441.968,47.308,75.668,30.642,-0.008,-0.001,0.007,0.007
15.000,15596.952,-9720.648,0.000,5412.409,51.275,-3374.125,82.249,0.000,0.000,-0.002,-0.005,5395.408,50.423,-3361.197,85.676,-0.383,-0.122,22051.461,151.220,8625.154,46.867,75.667,30.598,-0.013,-0.006,0.007,0.007,5395.408,50.423,-3361.197,85.676,-0.383,-0.122,22051.461,151.220,8625.154,46.867,75.667,30.598,-0.013,-0.006,0.007,0.007
15.250,15633.788,-9661.293,0.000,5425.188,50.962,-3353.538,82.443,0.000,0.000,0.005,0.002,5407.786,50.058,-3340.108,85.816,-0.387,-0.119,22904.632,152.863,8806.862,46.427,75.666,30.557,-0.004,-0.000,0.007,0.007,5407.786,50.058,-3340.108,85.816,-0.387,-0.119,22904.632,152.863,8806.862,46.427,75.666,30.557,-0.004,-0.000,0.007,0.007
15.500,15670.398,-9601.798,0.000,5437.889,50.648,-3332.903,82.636,0.000,0.000,0.006,0.003,5420.071,49.693,-3318.985,85.956,-0.485,-0.128,23778.655,154.507,8987.950,45.993,75.666,30.518,-0.004,0.001,0.007,0.007,5420.071,49.693,-3318.985,85.956,-0.485,-0.128,23778.655,154.507,8987.950,45.993,75.666,30.518,-0.004,0.001,0.007,0.007
15.750,15706.782,-9542.164,0.000,5450.512,50.334,-3312.220,82.828,0.000,0.000,0.004,0.001,5432.149,49.311,-3298.042,86.064,-0.418,-0.115,24673.952,156.151,9168.093,45.564,75.666,30.482,-0.007,-0.001,0.007,0.007,5432.149,49.311,-3298.042,86.064,-0.418,-0.115,24673.952,156.151,9168.093,45.564,75.666,30.482,-0.007,-0.001,0.007,0.007
16.000,15742.939,-9482.392,0.000,5463.056,50.019,-3291.489,83.019,0.000,0.000,0.004,0.001,5444.110,48.927,-3277.125,86.164,-0.327,-0.099,25591.123,157.800,9346.753,45.138,75.666,30.449,-0.008,-0.001,0.007,0.007,5444.110,48.927,-3277.125,86.164,-0.327,-0.099,25591.123,157.800,9346.753,45.138,75.666,30.449,-0.008,-0.001,0.007,0.007
16.250,15778.869,-9422.484,0.000,5475.522,49.703,-3270.710,83.208,0.000,0.000,0.004,0.001,5455.990,48.545,-3256.169,86.265,-0.292,-0.090,26530.463,159.454,9523.759,44.716,75.667,30.418,-0.008,-0.001,0.007,0.007,5455.990,48.545,-3256.169,86.265,-0.292,-0.090,26530.463,159.454,9523.759,44.716,75.667,30.418,-0.008,-0.001,0.007,0.007
16.500,15814.571,-9362.439,0.000,5487.908,49.387,-3249.885,83.397,0.000,0.000,0.005,0.001,5467.849,48.173,-3235.049,86.382,-0.255,-0.082,27492.165,161.110,9699.044,44.297,75.668,30.389,-0.006,-0.001,0.007,0.007,5467.849,48.173,-3235.049,86.382,-0.255,-0.082,27492.165,161.110,9699.044,44.297,75.668,30.389,-0.006,-0.001,0.007,0.007
16.750,15850.044,-9302.259,0.000,5500.215,49.069,-3229.012,83.584,0.000,0.000,0.003,-0.002,5479.542,47.790,-3214.047,86.478,0.046,-0.040,28476.306,162.769,9872.699,43.882,75.670,30.362,-0.008,-0.004,0.007,0.007,5479.542,47.790,-3214.047,86.478,0.046,-0.040,28476.306,162.769,9872.699,43.882,75.670,30.362,-0.008,-0.004,0.007,0.007
