Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA
40.000,14280.553,569.699,11554.096,4536.589,0.663,-26.981,-0.678,4483.025,-0.675,2.525,1.948,4547.229,0.353,-26.943,-0.756,4490.296,-1.246,6585.114,70.163,101.582,11.562,3645.333,40.350,0.001,0.002,0.008,0.008,4547.229,0.353,-26.943,-0.756,4490.296,-1.246,6585.114,70.163,101.582,11.562,3645.333,40.350,0.001,0.002,0.008,0.008
41.000,14368.489,804.348,11430.462,4537.252,0.662,-27.660,-0.679,4482.350,-0.675,2.980,1.941,4547.171,0.312,-27.440,-0.722,4488.921,-1.252,7668.031,69.106,121.724,11.289,4031.476,37.697,-0.002,0.003,0.008,0.008,4547.171,0.312,-27.440,-0.722,4488.921,-1.252,7668.031,69.106,121.724,11.289,4031.476,37.697,-0.002,0.003,0.008,0.008
42.000,14453.103,1038.811,11304.185,4537.914,0.662,-28.339,-0.679,4481.676,-0.675,3.431,1.936,4546.468,0.222,-27.674,-0.659,4487.160,-1.285,8736.288,67.654,156.406,11.270,4359.286,35.031,-0.004,0.004,0.008,0.008,4546.468,0.222,-27.674,-0.659,4487.160,-1.285,8736.288,67.654,156.406,11.270,4359.286,35.031,-0.004,0.004,0.008,0.008
43.000,14534.376,1273.034,11175.294,4538.576,0.662,-29.018,-0.679,4481.001,-0.675,3.883,1.928,4546.367,0.191,-28.139,-0.634,4485.894,-1.275,9765.619,65.873,208.045,11.441,4621.316,32.398,-0.001,0.003,0.008,0.008,4546.367,0.191,-28.139,-0.634,4485.894,-1.275,9765.619,65.873,208.045,11.441,4621.316,32.398,-0.001,0.003,0.008,0.008
44.000,14612.289,1506.962,11043.821,4539.238,0.662,-29.697,-0.679,4480.326,-0.675,4.331,1.919,4546.099,0.157,-28.659,-0.620,4484.288,-1.299,10737.321,63.841,278.496,11.757,4814.786,29.849,-0.002,0.001,0.008,0.008,4546.099,0.157,-28.659,-0.620,4484.288,-1.299,10737.321,63.841,278.496,11.757,4814.786,29.849,-0.002,0.001,0.008,0.008
45.000,14686.825,1740.542,10909.794,4539.899,0.662,-30.376,-0.679,4479.651,-0.675,4.779,1.913,4546.846,0.186,-29.210,-0.614,4483.845,-1.227,11641.950,61.650,368.999,12.181,4942.613,27.431,0.003,0.003,0.008,0.008,4546.846,0.186,-29.210,-0.614,4483.845,-1.227,11641.950,61.650,368.999,12.181,4942.613,27.431,0.003,0.003,0.008,0.008
46.000,14757.965,1973.720,10773.245,4540.561,0.661,-31.056,-0.680,4478.976,-0.675,5.219,1.905,4546.797,0.167,-29.745,-0.604,4482.554,-1.227,12474.644,59.380,480.291,12.687,5009.242,25.174,-0.001,0.001,0.008,0.008,4546.797,0.167,-29.745,-0.604,4482.554,-1.227,12474.644,59.380,480.291,12.687,5009.242,25.174,-0.001,0.001,0.008,0.008
47.000,14825.693,2206.441,10634.206,4541.222,0.661,-31.736,-0.680,4478.301,-0.675,5.659,1.894,4547.763,0.218,-30.458,-0.621,4481.820,-1.199,13239.404,57.108,612.766,13.253,5023.465,23.107,0.002,-0.001,0.008,0.008,4547.763,0.218,-30.458,-0.621,4481.820,-1.199,13239.404,57.108,612.766,13.253,5023.465,23.107,0.002,-0.001,0.008,0.008
48.000,14889.995,2438.653,10492.709,4541.883,0.661,-32.415,-0.680,4477.626,-0.675,6.091,1.888,4547.461,0.182,-30.958,-0.604,4480.445,-1.203,13939.560,54.881,766.669,13.864,4992.522,21.235,-0.001,0.002,0.008,0.008,4547.461,0.182,-30.958,-0.604,4480.445,-1.203,13939.560,54.881,766.669,13.864,4992.522,21.235,-0.001,0.002,0.008,0.008
49.000,14950.854,2670.301,10348.786,4542.544,0.661,-33.096,-0.680,4476.950,-0.675,6.524,1.880,4548.661,0.229,-31.429,-0.599,4480.247,-1.134,14584.992,52.744,942.043,14.506,4925.099,19.560,0.003,0.002,0.008,0.008,4548.661,0.229,-31.429,-0.599,4480.247,-1.134,14584.992,52.744,942.043,14.506,4925.099,19.560,0.003,0.002,0.008,0.008
50.000,15008.257,2901.331,10202.471,4543.205,0.661,-33.776,-0.680,4476.275,-0.676,6.947,1.872,4548.264,0.191,-31.958,-0.585,4478.830,-1.144,15179.768,50.712,1138.979,15.170,4826.682,18.072,-0.001,0.002,0.008,0.008,4548.264,0.191,-31.958,-0.585,4478.830,-1.144,15179.768,50.712,1138.979,15.170,4826.682,18.072,-0.001,0.002,0.008,0.008
