Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA
25.000,16889.293,-0.000,-7246.218,5860.809,38.233,-2515.909,89.063,0.000,0.000,5875.809,57.349,-2500.909,133.595,15.000,0.000,50000.000,10000.000,50000.000,10000.000,50000.000,10000.000
25.500,16943.892,-0.000,-7117.614,5879.756,37.555,-2471.305,89.351,0.000,0.000,5886.781,54.216,-2471.542,130.638,0.085,-1.419,44539.938,9933.410,8018.211,9594.301,1.834,9526.587
26.000,16997.511,-0.000,-6988.599,5898.364,36.875,-2426.559,89.634,0.000,0.000,5908.234,36.474,-2427.856,90.160,-0.280,-0.722,51243.214,8692.244,8762.315,1358.551,3.383,27.834
26.500,17050.148,-0.000,-6859.181,5916.631,36.193,-2381.672,89.912,0.000,0.000,5929.824,36.396,-2384.162,90.221,-0.325,-0.339,62278.121,8794.360,10091.883,1241.737,3.364,9.936
27.000,17101.799,-0.000,-6729.366,5934.556,35.509,-2336.648,90.184,0.000,0.000,5944.709,35.074,-2337.942,90.516,-0.204,-0.078,77226.771,8873.935,11949.251,1145.583,3.359,5.605
27.500,17152.463,-0.000,-6599.161,5952.139,34.822,-2291.489,90.451,0.000,0.000,5970.699,35.862,-2295.340,90.809,-0.143,-0.003,96817.232,8960.229,14319.051,1053.420,3.357,3.782
28.000,17202.134,-0.000,-6468.576,5969.379,34.134,-2246.198,90.713,0.000,0.000,5981.407,33.892,-2247.490,91.263,0.124,0.168,121091.741,9047.375,17118.135,964.432,3.356,2.808
28.500,17250.812,-0.000,-6337.617,5986.273,33.444,-2200.777,90.970,0.000,0.000,5996.425,32.990,-2201.368,91.441,0.005,0.051,150356.507,9142.194,20293.467,878.659,3.357,2.211
29.000,17298.493,-0.000,-6206.291,6002.822,32.752,-2155.229,91.221,0.000,0.000,6003.927,30.768,-2152.917,91.825,0.174,0.124,184456.802,9236.016,23747.716,796.428,3.357,1.811
29.500,17345.174,-0.000,-6074.607,6019.025,32.058,-2109.556,91.468,0.000,0.000,6035.501,32.781,-2112.155,91.618,0.439,0.220,223442.653,9328.716,27409.376,717.740,3.357,1.527
30.000,17390.852,-0.000,-5942.571,6034.880,31.362,-2063.762,91.709,0.000,0.000,6057.739,33.202,-2068.371,91.578,0.311,0.115,267000.356,9412.011,31191.570,643.120,3.357,1.316
30.500,17435.526,-0.000,-5810.193,6050.386,30.664,-2017.848,91.944,0.000,0.000,6070.776,31.868,-2021.162,92.087,0.078,-0.006,315690.437,9497.834,35078.593,572.200,3.359,1.155
31.000,17479.192,-0.000,-5677.478,6065.543,29.965,-1971.819,92.175,0.000,0.000,6092.214,32.071,-1976.871,92.147,0.310,0.086,369241.831,9578.623,38989.286,505.267,3.360,1.026
31.500,17521.848,-0.000,-5544.435,6080.350,29.263,-1925.675,92.400,0.000,0.000,6108.174,31.397,-1931.116,92.276,0.219,0.036,427829.977,9657.178,42879.051,442.259,3.362,0.923
32.000,17563.491,-0.000,-5411.072,6094.806,28.560,-1879.420,92.619,0.000,0.000,6122.409,30.515,-1884.597,92.537,-0.048,-0.064,491602.607,9734.460,46702.290,383.208,3.364,0.837
32.500,17604.119,-0.000,-5277.397,6108.911,27.856,-1833.056,92.834,0.000,0.000,6132.887,29.263,-1836.544,92.986,0.192,0.028,560403.335,9807.285,50407.380,328.464,3.365,0.766
