Time,x_sat,y_sat,z_sat,InTrackAngle,CrossTrackAngle
7.0,6741.681252542035,1.8356055963140216e-13,2997.7714351469203,31.82462444623131,0.905305443501041
8.0,6550.564662328169,2.0789260721324322e-13,3395.1439281593052,18.025546285041774,4.848623672686771
9.0,6336.051639961065,2.3148213174088137e-13,3780.3900994482365,-0.14147390760652995,4.474369745480982
10.0,6098.908354409736,2.54244879300557e-13,4152.133978181663,-22.40891233836179,0.8884812674018505
