Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Quality,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Quality,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA
0.000,8353.221,-8353.221,14078.469,-1103.314,14.133,96.527,-1.236,6281.104,2.502
1.000,8549.833,-8154.678,14076.842,-1089.178,14.139,95.291,-1.237,6283.589,2.470
2.000,8744.469,-7954.250,14071.961,-1075.036,14.144,94.053,-1.237,6286.043,2.437
3.000,8937.083,-7751.983,14063.826,-1060.889,14.150,92.816,-1.238,6288.464,2.405
4.000,9127.631,-7547.924,14052.441,-1046.737,14.155,91.578,-1.238,6290.854,2.373
5.000,9316.069,-7342.120,14037.807,-1032.579,14.160,90.339,-1.239,6293.211,2.341
6.000,9502.354,-7134.619,14019.928,-1018.416,14.166,89.100,-1.239,6295.536,2.309
7.000,9686.442,-6925.469,13998.808,-1004.248,14.171,87.860,-1.240,6297.829,2.277
8.000,9868.291,-6714.717,13974.452,-990.074,14.176,86.620,-1.240,6300.090,2.245
9.000,10047.858,-6502.414,13946.866,-975.896,14.181,85.380,-1.241,6302.319,2.213
10.000,10225.103,-6288.607,13916.055,-961.713,14.186,84.139,-1.241,6304.515,2.181
11.000,10399.984,-6073.347,13882.028,-947.524,14.191,82.898,-1.242,6306.680,2.148
12.000,10572.461,-5856.682,13844.791,-933.331,14.196,81.656,-1.242,6308.812,2.116
13.000,10742.494,-5638.664,13804.354,-919.133,14.200,80.414,-1.242,6310.912,2.084
14.000,10910.044,-5419.342,13760.726,-904.931,14.205,79.171,-1.243,6312.980,2.052
15.000,11075.072,-5198.768,13713.917,-890.724,14.209,77.928,-1.243,6315.016,2.020
16.000,11237.539,-4976.992,13663.937,-876.512,14.214,76.685,-1.244,6317.019,1.987
17.000,11397.409,-4754.065,13610.799,-862.296,14.218,75.441,-1.244,6318.990,1.955
18.000,11554.644,-4530.039,13554.515,-848.075,14.223,74.197,-1.244,6320.929,1.923
19.000,11709.207,-4304.966,13495.097,-833.850,14.227,72.952,-1.245,6322.836,1.891
20.000,11861.064,-4078.898,13432.559,-819.621,14.231,71.708,-1.245,6324.711,1.858
