Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Quality,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Quality,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Meas_alpha,ET_Meas_beta
36.000,17859.904,-0.000,-4333.561,6197.722,22.881,-1505.700,94.183,0.000,0.000,6.747,6.949,6212.722,34.322,-1490.700,141.275,15.000,0.000,625.000,100.000,625.000,100.000,625.000,100.000,0.000,0.000,0.000,1.000,1.000,6212.722,34.322,-1490.700,141.275,15.000,0.000,625.000,100.000,625.000,100.000,625.000,100.000,0.000,0.000,0.000,1.000,1.000,6212.722,34.322,-1490.700,141.275,15.000,0.000,625.000,100.000,625.000,100.000,625.000,100.000
36.500,17892.332,-0.000,-4197.663,6208.983,22.165,-1458.565,94.354,0.000,0.000,6.560,6.745,6227.017,32.560,-1448.738,139.597,-1.517,-1.180,629.901,100.646,154.952,98.233,210.820,98.517,0.000,-0.096,0.169,0.019,0.019,6222.672,32.250,-1450.335,139.479,1.750,-0.946,561.954,100.309,150.694,98.199,154.646,98.230,0.000,-0.096,0.169,0.019,0.019,6227.017,32.560,-1448.741,139.597,-1.517,-1.180,629.904,100.646,154.985,98.233,210.821,98.517
37.000,17923.726,-0.000,-4061.522,6219.886,21.447,-1411.346,94.520,0.000,0.000,6.367,6.540,6243.477,31.221,-1395.387,135.723,-5.902,-2.135,737.412,100.670,112.624,90.889,182.356,91.895,0.000,-0.029,0.138,0.009,0.009,6235.476,30.112,-1397.042,135.544,-0.746,-1.524,557.262,99.071,106.263,90.694,112.953,90.874,0.000,-0.037,0.133,0.009,0.009,6233.322,31.167,-1402.610,139.757,15.000,0.000,671.914,100.883,168.258,98.280,1108.100,103.095
37.500,17954.084,-0.000,-3925.147,6230.430,20.729,-1364.046,94.680,0.000,0.000,6.182,6.331,6259.808,30.359,-1344.562,130.012,-8.216,-2.591,896.548,100.253,107.753,78.854,190.464,80.826,0.000,-0.008,0.153,0.008,0.008,6247.289,27.966,-1346.709,129.593,-1.902,-1.737,584.988,96.215,99.557,78.378,106.913,78.701,0.000,-0.019,0.149,0.009,0.009,6243.208,28.549,-1348.563,135.597,14.630,-0.026,681.417,100.740,98.265,90.699,3477.858,120.426
38.000,17983.404,-0.000,-3788.544,6240.615,20.009,-1316.667,94.835,0.000,0.000,5.984,6.125,6275.445,29.614,-1296.827,124.014,-10.592,-3.031,1104.495,99.894,109.144,66.168,206.296,68.957,0.000,-0.007,0.155,0.008,0.008,6257.736,25.910,-1299.253,123.440,-2.398,-1.670,629.966,91.994,98.843,65.352,106.737,65.811,0.000,-0.018,0.151,0.009,0.009,6253.890,26.058,-1298.989,128.828,13.890,-0.108,822.488,99.950,97.720,76.760,13639.111,203.179
38.500,18011.686,-0.000,-3651.723,6250.439,19.287,-1269.212,94.984,0.000,0.000,5.790,5.914,6290.476,28.906,-1250.287,119.023,-12.084,-3.085,1361.345,99.858,110.620,55.432,223.639,58.712,0.000,0.001,0.140,0.008,0.008,6267.321,24.056,-1253.300,118.204,-2.455,-1.452,683.052,86.843,97.864,54.278,106.344,54.828,0.000,-0.011,0.137,0.009,0.009,6265.429,24.108,-1253.226,121.913,15.819,0.033,1289.477,99.536,110.594,62.449,57370.504,547.194
39.000,18038.926,-0.000,-3514.691,6259.902,18.565,-1221.684,95.128,0.000,0.000,5.592,5.707,6304.715,28.126,-1204.621,115.004,-13.072,-2.980,1667.571,100.147,111.631,47.188,241.458,50.652,0.000,0.005,0.127,0.008,0.008,6276.519,22.450,-1207.817,114.116,-2.193,-1.173,738.595,81.227,96.127,45.727,105.136,46.310,0.000,-0.008,0.123,0.009,0.009,6272.612,22.175,-1208.923,117.546,-3.889,-1.682,898.401,94.954,94.823,53.987,578.106,91.592
39.500,18065.124,-0.000,-3377.456,6269.004,17.842,-1174.085,95.266,0.000,0.000,5.386,5.487,6318.043,27.199,-1157.893,112.247,-14.367,-2.982,2023.395,100.667,112.542,41.065,259.463,44.480,0.000,0.000,0.100,0.008,0.008,6284.771,20.904,-1161.456,111.240,-2.281,-1.057,793.488,75.544,94.085,39.334,103.481,39.903,0.000,-0.013,0.097,0.008,0.008,6282.867,20.868,-1162.198,114.195,-4.957,-1.733,1036.588,90.953,89.037,46.649,1966.574,138.172
40.000,18090.278,-0.000,-3240.025,6277.744,17.118,-1126.418,95.399,0.000,0.000,5.183,5.277,6330.417,26.207,-1111.692,109.971,-15.131,-2.857,2428.463,101.311,113.547,36.525,277.163,39.730,0.000,0.004,0.093,0.008,0.008,6292.872,19.552,-1115.290,108.953,-2.294,-0.937,846.503,70.089,92.090,34.562,101.692,35.087,0.000,-0.010,0.091,0.008,0.008,6291.914,19.536,-1115.343,111.436,-5.879,-1.753,1226.979,85.675,87.717,40.422,7335.559,310.733
40.500,18114.386,-0.000,-3102.407,6286.121,16.392,-1078.686,95.527,0.000,0.000,4.980,5.056,6341.947,25.164,-1064.589,108.374,-15.253,-2.607,2881.701,101.993,114.701,33.125,293.958,36.011,0.000,0.009,0.075,0.008,0.008,6299.986,18.199,-1068.644,107.233,-1.787,-0.721,897.551,65.043,90.283,30.962,99.933,31.427,0.000,-0.005,0.073,0.008,0.008,6301.755,18.489,-1069.162,109.071,-10.184,-2.328,1541.186,79.316,86.634,35.476,28837.271,916.184
