Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Error,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Error,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Track Error
0.000,12995.305,-12995.305,0.000,4509.927,68.535,-4509.927,68.535,0.000,0.000,0.024,-0.009,4517.809,69.041,-4523.981,69.570,16.672,1.394,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960,0.000,0.000,1.000,1.000,4491.783,69.833,-4510.411,70.527,-0.938,0.578,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960,0.000,0.000,1.000,1.000,4465.490,69.777,-4503.616,69.329,-33.761,-0.813,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960
1.000,13191.381,-12796.225,0.000,4577.938,67.485,-4440.874,69.568,0.000,0.000,0.016,-0.007,4588.151,68.127,-4451.973,70.792,10.531,0.709,894.548,98.367,881.381,98.149,675.507,96.476,37.005,0.033,-0.093,0.065,0.065,4564.816,69.054,-4435.467,71.958,-0.784,0.540,895.399,98.368,881.766,98.143,676.730,96.470,37.015,0.067,-0.005,0.065,0.065,4542.264,69.368,-4425.894,71.128,-21.862,0.342,896.378,98.392,881.775,98.162,677.730,96.514,37.023
2.000,13384.407,-12594.188,0.000,4644.893,66.420,-4370.796,70.586,0.000,0.000,0.020,-0.005,4656.640,67.183,-4379.677,72.004,7.073,-0.026,1017.171,94.384,976.269,92.793,592.130,87.043,37.411,0.019,-0.059,0.060,0.060,4634.785,68.167,-4361.375,73.313,-0.527,0.490,1018.255,94.400,976.805,92.788,593.699,87.049,37.423,0.031,-0.004,0.060,0.060,4614.582,68.848,-4350.428,72.892,-14.631,1.556,1019.605,94.449,976.750,92.828,595.010,87.137,37.433
3.000,13574.339,-12389.239,0.000,4710.774,65.340,-4299.708,71.587,0.000,0.000,0.025,-0.013,4723.813,66.176,-4306.540,73.163,3.786,-0.729,1295.785,89.175,1195.866,84.249,589.198,73.139,38.957,0.012,-0.046,0.060,0.060,4702.828,67.094,-4287.014,74.484,-0.914,0.301,1296.963,89.217,1196.585,84.243,590.989,73.165,38.970,0.010,-0.012,0.060,0.060,4684.509,68.032,-4275.123,74.387,-9.577,2.309,1298.549,89.283,1196.529,84.298,592.516,73.283,38.981
4.000,13761.133,-12181.426,0.000,4775.568,64.245,-4227.627,72.572,0.000,0.000,0.013,0.038,4788.906,64.928,-4233.479,74.034,4.717,-0.366,1708.484,84.404,1496.796,74.201,601.536,58.114,40.900,-0.011,0.023,0.061,0.061,4768.307,65.693,-4213.218,75.252,2.310,0.938,1709.690,84.478,1497.764,74.188,603.499,58.156,40.913,-0.022,0.041,0.061,0.061,4751.525,66.752,-4200.708,75.348,-2.060,3.444,1711.398,84.555,1497.796,74.244,605.201,58.284,40.924
5.000,13944.746,-11970.796,0.000,4839.259,63.135,-4154.571,73.539,0.000,0.000,-0.021,0.009,4851.125,63.362,-4161.602,74.458,3.495,-0.542,2253.733,81.101,1855.570,64.330,604.129,44.684,42.919,-0.047,-0.012,0.061,0.061,4830.533,63.943,-4141.009,75.512,2.775,0.841,2254.940,81.205,1856.812,64.302,606.216,44.733,42.932,-0.063,-0.007,0.061,0.061,4814.946,65.020,-4128.204,75.682,1.554,3.479,2256.656,81.292,1857.003,64.347,608.018,44.855,42.943
6.000,14125.135,-11757.400,0.000,4901.832,62.010,-4080.554,74.490,0.000,0.000,-0.081,-0.001,4909.836,61.497,-4091.980,74.375,1.861,-0.747,2939.787,79.443,2260.085,55.530,593.136,33.931,44.920,-0.094,-0.015,0.061,0.060,4888.994,61.901,-4071.342,75.251,2.301,0.594,2941.029,79.574,2261.564,55.484,595.289,33.979,44.933,-0.113,-0.019,0.060,0.060,4874.311,62.940,-4058.526,75.421,3.239,3.142,2942.681,79.670,2261.948,55.512,597.114,34.087,44.943
7.000,14302.259,-11541.286,0.000,4963.274,60.871,-4005.596,75.424,0.000,0.000,0.022,-0.029,4972.563,60.645,-4014.683,75.730,-1.245,-1.151,3778.036,79.150,2702.654,48.018,572.333,25.796,46.883,0.045,-0.034,0.059,0.059,4951.356,60.900,-3994.191,76.438,-0.047,0.091,3779.408,79.302,2704.292,47.955,574.499,25.840,46.895,0.026,-0.043,0.059,0.059,4937.393,61.880,-3981.581,76.572,2.298,2.444,3780.989,79.409,2704.861,47.963,576.305,25.932,46.905
8.000,14476.077,-11322.504,0.000,5023.569,59.718,-3929.712,76.340,0.000,0.000,-0.007,0.010,5032.679,59.492,-3938.417,76.650,-0.995,-0.932,4777.442,79.855,3179.105,41.680,546.310,19.787,48.806,0.001,0.021,0.058,0.058,5011.035,59.625,-3918.182,77.212,0.684,0.191,4779.079,80.023,3180.794,41.602,548.450,19.825,48.818,-0.017,0.010,0.058,0.058,4997.669,60.544,-3905.937,77.295,3.919,2.316,4780.638,80.141,3181.506,41.591,550.193,19.903,48.827
9.000,14646.549,-11101.104,0.000,5082.704,58.551,-3852.921,77.239,0.000,0.000,0.000,0.030,5091.884,58.356,-3860.852,77.609,0.526,-0.583,5948.124,81.240,3682.601,36.294,518.394,15.370,50.688,0.009,0.040,0.057,0.057,5069.781,58.393,-3840.939,78.047,2.501,0.422,5950.186,81.420,3684.233,36.207,520.477,15.402,50.699,-0.008,0.026,0.057,0.057,5056.941,59.257,-3829.160,78.077,6.279,2.323,5951.805,81.548,3685.019,36.180,522.142,15.467,50.707
10.000,14813.634,-10877.138,0.000,5140.666,57.370,-3775.240,78.120,0.000,0.000,0.044,-0.018,5151.227,57.345,-3780.334,78.823,-1.106,-0.720,7298.753,83.070,4206.517,31.660,490.594,12.106,52.527,0.050,-0.018,0.056,0.056,5128.652,57.306,-3760.770,79.158,1.039,0.175,7301.398,83.258,4207.992,31.567,492.605,12.134,52.538,0.034,-0.032,0.056,0.056,5116.266,58.121,-3749.488,79.139,5.125,1.868,7303.174,83.395,4208.770,31.528,494.185,12.188,52.545
11.000,14977.296,-10650.658,0.000,5197.440,56.176,-3696.687,78.983,0.000,0.000,-0.005,-0.019,5207.553,56.090,-3701.757,79.597,-2.368,-0.786,8836.816,85.185,4744.559,27.616,463.980,9.670,54.321,-0.014,-0.010,0.054,0.054,5184.481,55.991,-3682.545,79.846,-0.135,0.013,8840.210,85.378,4745.796,27.520,465.913,9.693,54.332,-0.029,-0.024,0.054,0.054,5172.498,56.762,-3671.785,79.786,4.111,1.519,8842.253,85.521,4746.481,27.472,467.405,9.739,54.339
12.000,15137.495,-10421.716,0.000,5253.014,54.970,-3617.281,79.827,0.000,0.000,-0.014,0.010,5262.476,54.816,-3622.659,80.327,-1.842,-0.638,10570.954,87.468,5288.436,24.043,439.044,7.828,56.070,-0.020,0.025,0.053,0.053,5238.927,54.670,-3603.821,80.503,0.430,0.075,10575.274,87.664,5289.371,23.947,440.898,7.847,56.080,-0.034,0.011,0.053,0.053,5227.357,55.407,-3593.615,80.407,4.742,1.420,10577.707,87.812,5289.893,23.893,442.304,7.887,56.087
13.000,15294.194,-10190.364,0.000,5307.376,53.750,-3537.040,80.653,0.000,0.000,0.016,0.012,5317.005,53.611,-3541.301,81.216,-1.310,-0.516,12508.516,89.840,5830.972,20.854,415.956,6.418,57.772,0.014,0.024,0.052,0.052,5293.008,53.429,-3522.852,81.329,0.967,0.123,12513.927,90.037,5831.559,20.760,417.733,6.433,57.781,0.001,0.009,0.052,0.052,5281.862,54.140,-3513.209,81.203,5.282,1.328,12516.844,90.189,5831.833,20.703,419.061,6.468,57.788
14.000,15447.359,-9956.657,0.000,5360.511,52.519,-3455.981,81.461,0.000,0.000,-0.005,-0.017,5369.755,52.346,-3460.141,81.970,-2.215,-0.554,14655.809,92.249,6365.986,17.991,394.716,5.323,59.426,-0.011,-0.008,0.052,0.052,5345.282,52.134,-3442.062,82.031,0.042,0.020,14662.462,92.445,6366.181,17.901,396.418,5.336,59.436,-0.023,-0.022,0.052,0.052,5334.497,52.819,-3432.940,81.883,4.316,1.103,14665.929,92.599,6366.127,17.842,397.671,5.366,59.442
15.000,15596.952,-9720.648,0.000,5412.409,51.275,-3374.125,82.249,0.000,0.000,0.011,-0.010,5421.611,51.098,-3377.496,82.780,-2.627,-0.541,17019.741,94.655,6886.395,15.411,375.230,4.463,61.033,0.007,0.003,0.051,0.051,5396.696,50.863,-3359.805,82.795,-0.403,-0.023,17027.811,94.849,6886.178,15.326,376.863,4.474,61.042,-0.004,-0.010,0.051,0.051,5386.298,51.530,-3351.209,82.628,3.806,0.954,17031.910,95.004,6885.737,15.268,378.047,4.501,61.048
16.000,15742.939,-9482.392,0.000,5463.056,50.019,-3291.489,83.019,0.000,0.000,0.025,-0.016,5472.411,49.849,-3293.631,83.608,-3.189,-0.542,19606.165,97.031,7386.303,13.084,357.369,3.780,62.593,0.018,-0.000,0.050,0.050,5447.071,49.596,-3276.333,83.582,-1.007,-0.073,19615.810,97.222,7385.658,13.005,358.935,3.789,62.602,0.008,-0.014,0.050,0.050,5437.062,50.248,-3268.248,83.402,3.119,0.811,19620.598,97.377,7384.771,12.949,360.058,3.812,62.608
17.000,15885.288,-9241.944,0.000,5512.443,48.752,-3208.093,83.769,0.000,0.000,0.017,-0.038,5521.740,48.573,-3209.448,84.371,-4.550,-0.610,22420.667,99.355,7860.049,10.989,340.992,3.230,64.107,0.006,-0.020,0.050,0.050,5495.951,48.304,-3192.526,84.310,-2.418,-0.183,22432.039,99.544,7858.962,10.917,342.495,3.239,64.116,-0.004,-0.033,0.050,0.050,5486.278,48.940,-3184.907,84.121,1.614,0.621,22437.545,99.696,7857.578,10.864,343.561,3.259,64.121
18.000,16023.964,-8999.360,0.000,5560.556,47.473,-3123.956,84.501,0.000,0.000,-0.018,0.014,5569.106,47.250,-3125.821,85.002,-3.673,-0.494,25468.792,101.611,8301.880,9.112,325.957,2.785,65.575,-0.032,0.038,0.049,0.049,5542.904,46.970,-3109.296,84.909,-1.590,-0.104,25482.085,101.796,8300.359,9.047,327.402,2.792,65.584,-0.041,0.026,0.049,0.049,5533.662,47.598,-3102.183,84.712,2.347,0.629,25488.352,101.946,8298.443,8.999,328.417,2.810,65.589
19.000,16158.936,-8754.695,0.000,5607.385,46.183,-3039.098,85.212,0.000,0.000,0.008,0.010,5615.657,45.944,-3040.459,85.706,-3.053,-0.411,28756.124,103.784,8706.016,7.444,312.132,2.420,66.998,-0.000,0.030,0.049,0.049,5589.080,45.657,-3024.349,85.583,-1.021,-0.054,28771.508,103.965,8704.066,7.387,313.522,2.426,67.007,-0.009,0.018,0.049,0.049,5580.290,46.281,-3017.729,85.382,2.819,0.618,28778.469,104.112,8701.561,7.343,314.491,2.442,67.011
20.000,16290.173,-8508.006,0.000,5652.919,44.883,-2953.539,85.904,0.000,0.000,0.002,-0.027,5660.860,44.628,-2954.677,86.370,-3.837,-0.437,32286.656,105.865,9068.506,5.978,299.397,2.118,68.377,-0.008,-0.010,0.048,0.048,5633.847,44.332,-2938.947,86.222,-1.858,-0.110,32304.259,106.041,9066.122,5.929,300.737,2.123,68.386,-0.016,-0.022,0.048,0.048,5625.383,44.945,-2932.732,86.020,1.880,0.507,32311.783,106.183,9062.969,5.891,301.661,2.138,68.390
21.000,16417.644,-8259.351,0.000,5697.148,43.573,-2867.297,86.576,0.000,0.000,0.053,-0.009,5705.321,43.321,-2866.522,87.138,-3.885,-0.411,36064.447,107.843,9385.057,4.711,287.644,1.867,69.713,0.044,0.011,0.048,0.048,5677.999,43.025,-2851.235,86.966,-1.958,-0.109,36084.502,108.015,9382.265,4.670,288.936,1.872,69.722,0.036,0.000,0.048,0.048,5670.006,43.636,-2845.478,86.763,1.682,0.459,36092.566,108.151,9378.454,4.638,289.820,1.885,69.725
22.000,16541.319,-8008.786,0.000,5740.061,42.252,-2780.393,87.228,0.000,0.000,-0.052,-0.046,5747.256,41.965,-2781.229,87.633,-5.146,-0.466,40092.387,109.713,9653.062,3.641,276.776,1.657,71.006,-0.069,-0.026,0.048,0.048,5719.371,41.656,-2766.265,87.440,-3.272,-0.187,40114.959,109.880,9649.851,3.608,278.023,1.661,71.015,-0.076,-0.036,0.047,0.047,5711.538,42.250,-2760.801,87.241,0.267,0.337,40123.320,110.011,9645.331,3.583,278.871,1.673,71.018
23.000,16661.171,-7756.370,0.000,5781.649,40.922,-2692.847,87.860,0.000,0.000,0.011,-0.008,5788.541,40.623,-2693.125,88.265,-5.007,-0.428,44374.928,111.464,9867.165,2.766,266.704,1.479,72.257,0.004,0.019,0.047,0.047,5760.321,40.314,-2678.595,88.052,-3.183,-0.170,44400.464,111.627,9863.614,2.741,267.911,1.482,72.266,-0.003,0.009,0.047,0.047,5752.940,40.906,-2673.542,87.855,0.263,0.316,44409.293,111.751,9858.446,2.723,268.727,1.494,72.268
24.000,16777.171,-7502.161,0.000,5821.901,39.582,-2604.679,88.472,0.000,0.000,0.018,0.017,5828.459,39.268,-2604.180,88.888,-4.122,-0.349,48913.734,113.092,10026.264,2.087,257.354,1.328,73.467,0.011,0.043,0.047,0.047,5799.986,38.963,-2590.118,88.656,-2.346,-0.109,48942.402,113.251,10022.381,2.070,258.524,1.331,73.476,0.004,0.033,0.047,0.047,5793.180,39.561,-2585.512,88.463,1.010,0.342,48951.434,113.369,10016.539,2.059,259.310,1.342,73.478
25.000,16889.293,-7246.218,0.000,5860.809,38.233,-2515.909,89.063,0.000,0.000,-0.011,0.009,5866.807,37.902,-2515.561,89.434,-3.571,-0.297,53710.822,114.594,10128.438,1.603,248.661,1.199,74.637,-0.021,0.030,0.047,0.047,5837.995,37.599,-2501.931,89.184,-1.840,-0.074,53742.683,114.748,10124.208,1.595,249.793,1.202,74.646,-0.027,0.021,0.047,0.047,5831.650,38.196,-2497.699,88.997,1.427,0.346,53751.430,114.858,10117.641,1.591,250.550,1.212,74.647
26.000,16997.511,-6988.599,0.000,5898.364,36.875,-2426.559,89.634,0.000,0.000,0.005,-0.018,5904.006,36.535,-2425.917,89.990,-3.841,-0.295,58767.976,115.963,10171.586,1.317,240.562,1.089,75.767,-0.003,0.001,0.046,0.046,5874.827,36.231,-2412.706,89.724,-2.157,-0.087,58803.219,116.111,10167.038,1.317,241.660,1.091,75.776,-0.009,-0.008,0.046,0.046,5868.837,36.823,-2408.783,89.544,1.023,0.304,58811.242,116.214,10159.719,1.321,242.389,1.100,75.776
27.000,17101.799,-6729.366,0.000,5934.556,35.509,-2336.648,90.184,0.000,0.000,-0.019,-0.057,5939.802,35.164,-2336.407,90.490,-5.176,-0.351,64085.764,117.195,10155.121,1.228,233.005,0.994,76.857,-0.026,-0.037,0.046,0.046,5910.091,34.853,-2323.555,90.208,-3.538,-0.157,64124.619,117.339,10150.277,1.236,234.071,0.996,76.866,-0.032,-0.046,0.046,0.046,5904.181,35.430,-2319.819,90.035,-0.446,0.208,64131.645,117.433,10142.250,1.248,234.774,1.004,76.866
28.000,17202.134,-6468.576,0.000,5969.379,34.134,-2246.198,90.713,0.000,0.000,-0.035,0.034,5973.831,33.773,-2246.603,90.952,-3.898,-0.266,69664.400,118.285,10078.258,1.339,225.943,0.911,77.909,-0.039,0.060,0.046,0.046,5943.862,33.468,-2234.222,90.655,-2.302,-0.084,69707.490,118.425,10073.195,1.355,226.979,0.913,77.918,-0.044,0.052,0.046,0.046,5938.571,34.052,-2230.869,90.490,0.713,0.258,69713.680,118.511,10064.570,1.374,227.662,0.921,77.917
29.000,17298.493,-6206.291,0.000,6002.822,32.752,-2155.229,91.221,0.000,0.000,0.029,-0.011,6006.994,32.380,-2154.586,91.490,-3.920,-0.253,75504.227,119.231,9941.161,1.651,219.334,0.839,78.922,0.030,0.009,0.046,0.046,5976.802,32.082,-2142.685,91.180,-2.365,-0.083,75551.710,119.367,9935.890,1.674,220.342,0.841,78.932,0.025,0.001,0.046,0.046,5972.003,32.667,-2139.642,91.024,0.572,0.237,75556.305,119.444,9926.642,1.701,221.003,0.848,78.930
30.000,17390.852,-5942.571,0.000,6034.880,31.362,-2063.762,91.709,0.000,0.000,-0.024,0.001,6038.495,30.983,-2063.504,91.932,-3.640,-0.227,81603.515,120.032,9745.822,2.163,213.143,0.777,79.898,-0.026,0.021,0.046,0.046,6007.968,30.687,-2052.047,91.608,-2.124,-0.067,81655.513,120.164,9740.347,2.195,214.124,0.778,79.908,-0.032,0.013,0.046,0.046,6003.579,31.271,-2049.269,91.462,0.737,0.234,81657.844,120.232,9730.500,2.230,214.764,0.785,79.906
31.000,17479.192,-5677.478,0.000,6065.543,29.965,-1971.819,92.175,0.000,0.000,-0.014,-0.012,6068.717,29.581,-1971.664,92.370,-3.715,-0.220,87961.289,120.684,9492.757,2.879,207.335,0.722,80.837,-0.013,0.006,0.045,0.045,6037.847,29.288,-1960.650,92.033,-2.239,-0.069,88018.102,120.811,9487.115,2.918,208.291,0.723,80.847,-0.018,-0.002,0.045,0.045,6033.803,29.868,-1958.099,91.897,0.549,0.213,88017.609,120.870,9476.722,2.960,208.911,0.730,80.844
32.000,17563.491,-5411.072,0.000,6094.806,28.560,-1879.420,92.619,0.000,0.000,0.003,0.003,6097.514,28.168,-1878.927,92.808,-3.408,-0.195,94575.200,121.184,9184.284,3.798,201.881,0.674,81.739,0.005,0.022,0.045,0.045,6066.431,27.882,-1868.401,92.460,-1.969,-0.053,94637.229,121.308,9178.510,3.845,202.812,0.675,81.749,0.000,0.014,0.045,0.045,6062.911,28.464,-1866.116,92.334,0.748,0.213,94633.453,121.357,9167.654,3.894,203.415,0.681,81.745
33.000,17643.729,-5143.416,0.000,6122.662,27.150,-1786.587,93.043,0.000,0.000,-0.004,0.027,6124.787,26.746,-1785.907,93.216,-2.571,-0.148,101442.533,121.533,8823.399,4.921,196.755,0.632,82.604,-0.002,0.044,0.045,0.045,6093.577,26.470,-1775.893,92.858,-1.167,-0.014,101509.959,121.652,8817.503,4.976,197.663,0.633,82.614,-0.007,0.036,0.045,0.045,6090.745,27.061,-1773.903,92.744,1.484,0.237,101502.008,121.691,8806.237,5.032,198.247,0.638,82.609
34.000,17719.889,-4874.570,0.000,6149.104,25.733,-1693.342,93.444,0.000,0.000,-0.003,0.029,6150.670,25.320,-1692.464,93.604,-1.764,-0.105,108560.223,121.728,8413.333,6.250,191.933,0.594,83.433,-0.000,0.042,0.045,0.045,6119.344,25.054,-1682.964,93.236,-0.393,0.021,108633.039,121.844,8407.320,6.311,192.818,0.595,83.443,-0.005,0.034,0.045,0.045,6117.201,25.652,-1681.244,93.135,2.192,0.258,108619.484,121.872,8395.680,6.374,193.383,0.600,83.437
35.000,17791.953,-4604.598,0.000,6174.126,24.310,-1599.706,93.825,0.000,0.000,-0.034,-0.025,6175.301,23.901,-1599.413,93.941,-2.237,-0.121,115924.280,121.770,7958.054,7.783,187.393,0.561,84.226,-0.032,-0.016,0.045,0.045,6143.479,23.633,-1590.327,93.561,-0.902,-0.002,116002.349,121.880,7951.936,7.852,188.255,0.562,84.236,-0.036,-0.024,0.045,0.045,6141.387,24.217,-1588.691,93.469,1.617,0.221,115981.719,121.897,7939.983,7.921,188.803,0.567,84.229
36.000,17859.904,-4333.561,0.000,6197.722,22.881,-1505.700,94.183,0.000,0.000,-0.012,-0.002,6198.452,22.470,-1505.428,94.281,-2.160,-0.112,123529.662,121.655,7461.726,9.521,183.115,0.532,84.983,-0.006,0.009,0.045,0.045,6209.565,23.553,-1506.799,94.281,-0.462,0.016,7871.234,8.370,528.443,1.377,195.153,0.553,44.842,-0.010,0.002,0.045,0.045,6225.790,24.658,-1509.799,94.357,1.853,0.222,45377.607,47.928,2890.680,3.893,202.435,0.595,67.054
37.000,17923.726,-4061.522,0.000,6219.886,21.447,-1411.346,94.520,0.000,0.000,0.008,0.012,6220.088,21.026,-1410.634,94.618,-1.782,-0.092,131371.226,121.385,6929.958,11.463,179.082,0.506,85.705,0.015,0.023,0.045,0.045,6231.139,22.087,-1412.545,94.606,-0.928,-0.004,4839.327,5.084,312.675,1.228,202.892,0.546,40.297,0.008,0.014,0.045,0.045,6243.979,23.045,-1413.861,94.698,2.074,0.222,13035.549,13.201,679.652,2.141,208.437,0.584,49.748
38.000,17983.404,-3788.544,0.000,6240.615,20.009,-1316.667,94.835,0.000,0.000,0.007,0.021,6240.255,19.577,-1315.557,94.930,-1.254,-0.066,139443.332,120.960,6368.857,13.610,175.279,0.483,86.391,0.013,0.030,0.044,0.044,6253.212,20.670,-1318.046,94.942,-1.031,-0.008,3909.542,3.985,240.016,1.213,211.012,0.540,38.480,0.010,0.025,0.045,0.045,6266.320,21.606,-1318.982,95.062,2.296,0.222,9099.057,8.735,397.279,2.035,202.530,0.553,45.528
39.000,18038.926,-3514.691,0.000,6259.902,18.565,-1221.684,95.128,0.000,0.000,-0.011,-0.003,6259.100,18.133,-1220.617,95.205,-1.242,-0.063,147739.652,120.382,5784.849,15.960,171.691,0.462,87.043,-0.006,0.004,0.044,0.044,6269.400,19.116,-1222.119,95.221,-1.155,-0.013,3538.124,3.454,204.925,1.239,219.409,0.535,37.653,-0.008,0.002,0.045,0.045,6287.224,20.162,-1223.750,95.403,2.518,0.222,7792.162,7.038,292.777,2.094,197.112,0.526,43.712
