Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Error,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Error,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Track Error
79.000,16812.603,7422.418,0.000,5836.305,-39.089,2572.242,88.691,0.000,0.000,-0.046,0.012,5990.248,-38.124,2639.519,91.887,-0.366,-0.023,522093.037,18.941,101871.983,225.722,118.350,0.296,129.776,-0.025,0.015,0.043,0.043,5831.370,-39.078,2570.255,88.616,-1.201,-0.052,946.684,0.507,299.536,0.810,131.505,0.298,30.866,-0.028,0.016,0.043,0.043,5839.953,-38.991,2581.450,90.156,-3.750,0.398,32752.791,18.666,29958.412,81.944,8074.715,12.594,84.278
80.000,16697.811,7677.175,0.000,5796.543,-40.432,2660.633,88.087,0.000,0.000,-0.015,0.030,5951.244,-39.534,2731.166,91.327,0.074,-0.007,528072.548,16.513,111750.745,231.827,118.127,0.296,130.956,0.008,0.032,0.043,0.043,5791.583,-40.419,2658.492,88.009,-1.338,-0.055,884.872,0.489,319.045,0.815,132.117,0.300,30.751,0.003,0.036,0.043,0.043,5803.201,-40.296,2672.821,89.648,-6.674,0.273,32064.194,16.295,29464.696,76.777,7282.801,10.713,83.528
81.000,16579.159,7930.158,0.000,5755.444,-41.766,2748.409,87.462,0.000,0.000,-0.000,0.012,5910.393,-40.942,2822.263,90.744,0.236,-0.001,533656.506,14.219,122225.781,237.845,117.924,0.296,132.120,0.022,0.012,0.043,0.043,5751.175,-41.744,2746.420,87.397,-1.118,-0.046,845.725,0.475,341.390,0.827,133.075,0.301,30.749,0.019,0.019,0.043,0.043,5749.727,-41.893,2748.574,88.378,0.966,0.534,5709.315,4.577,4070.309,11.609,938.098,2.415,52.152
82.000,16456.674,8181.307,0.000,5713.015,-43.090,2835.551,86.817,0.000,0.000,-0.034,0.010,5869.157,-42.324,2912.705,90.143,0.364,0.004,538834.131,12.067,133311.271,243.768,117.738,0.296,133.268,-0.013,0.009,0.043,0.043,5709.021,-43.064,2833.603,86.758,-1.014,-0.041,822.110,0.465,366.324,0.844,134.189,0.303,30.828,-0.014,0.016,0.043,0.043,5704.191,-43.273,2832.229,87.530,2.566,0.565,4113.808,3.598,2646.239,7.794,546.398,1.840,47.152
83.000,16330.385,8430.564,0.000,5669.266,-44.405,2922.037,86.153,0.000,0.000,0.001,-0.014,5825.358,-43.717,3002.514,89.513,0.149,-0.004,543584.139,10.068,145021.121,249.585,117.568,0.296,134.399,0.024,-0.015,0.043,0.043,5665.572,-44.371,2919.983,86.095,-1.054,-0.042,809.656,0.456,393.622,0.865,135.325,0.304,30.965,0.021,-0.009,0.043,0.043,5664.230,-44.517,2922.073,86.994,1.123,0.492,3510.904,3.114,2150.448,6.361,395.694,1.589,44.814
84.000,16200.322,8677.873,0.000,5624.209,-45.709,3007.849,85.468,0.000,0.000,-0.015,0.001,5780.795,-45.090,3091.718,88.867,0.154,-0.004,547902.379,8.230,157368.695,255.288,117.414,0.296,135.513,0.006,0.001,0.043,0.043,5620.365,-45.680,3005.819,85.411,-1.040,-0.040,814.935,0.452,415.625,0.881,134.727,0.303,31.123,0.006,0.007,0.043,0.043,5618.615,-45.854,3008.219,86.281,1.232,0.472,3204.731,2.799,1917.515,5.603,314.445,1.433,43.475
85.000,16066.513,8923.176,0.000,5577.853,-47.002,3092.966,84.763,0.000,0.000,-0.053,-0.003,5735.859,-46.436,3180.192,88.202,0.091,-0.006,551771.796,6.565,170366.371,260.865,117.273,0.296,136.610,-0.032,-0.004,0.043,0.043,5574.011,-46.961,3090.268,84.689,-1.015,-0.038,827.212,0.450,433.877,0.893,133.125,0.301,31.274,-0.033,0.002,0.043,0.043,5571.290,-47.134,3091.114,85.443,1.958,0.473,3036.438,2.569,1800.207,5.141,263.295,1.318,42.663
86.000,15928.990,9166.416,0.000,5530.209,-48.285,3177.369,84.039,0.000,0.000,-0.034,0.001,5689.069,-47.781,3268.060,87.517,0.101,-0.005,555172.652,5.079,184026.316,266.307,117.144,0.296,137.690,-0.011,0.001,0.043,0.043,5526.362,-48.238,3174.362,83.958,-0.940,-0.034,839.630,0.447,453.629,0.905,131.657,0.299,31.432,-0.011,0.007,0.043,0.043,5523.475,-48.404,3174.672,84.648,1.833,0.439,2946.681,2.390,1746.029,4.836,227.908,1.226,42.174
87.000,15787.785,9407.538,0.000,5481.287,-49.556,3261.039,83.296,0.000,0.000,-0.036,0.012,5641.017,-49.117,3355.270,86.812,0.260,0.001,558098.050,3.785,198359.428,271.603,117.025,0.296,138.752,-0.012,0.012,0.043,0.043,5477.370,-49.504,3257.648,83.205,-0.703,-0.025,852.134,0.444,474.940,0.919,130.313,0.298,31.597,-0.012,0.017,0.043,0.043,5473.501,-49.701,3257.660,83.841,1.879,0.412,2906.895,2.244,1730.906,4.627,201.796,1.148,41.900
88.000,15642.930,9646.484,0.000,5431.100,-50.816,3343.955,82.533,0.000,0.000,-0.042,0.025,5591.870,-50.439,3441.837,86.091,0.604,0.013,560536.788,2.689,213376.003,276.746,116.917,0.296,139.796,-0.017,0.024,0.043,0.043,5427.048,-50.757,3340.031,82.429,-0.268,-0.010,864.672,0.441,497.875,0.934,129.082,0.296,31.769,-0.016,0.029,0.043,0.043,5421.567,-50.992,3339.301,82.991,3.022,0.440,2900.805,2.121,1741.928,4.477,181.603,1.079,41.775
89.000,15494.459,9883.200,0.000,5379.659,-52.064,3426.099,81.752,0.000,0.000,0.007,-0.031,5539.423,-51.775,3527.267,85.328,0.134,-0.004,562477.121,1.802,229085.154,281.724,116.816,0.296,140.822,0.034,-0.034,0.043,0.043,5375.830,-52.016,3422.821,81.671,-0.757,-0.025,877.186,0.438,522.504,0.950,127.955,0.295,31.947,0.034,-0.030,0.043,0.043,5372.264,-52.204,3423.283,82.265,2.510,0.400,2917.335,2.014,1770.874,4.367,165.404,1.017,41.753
90.000,15342.406,10117.632,0.000,5326.975,-53.301,3507.452,80.951,0.000,0.000,0.001,-0.001,5486.214,-53.096,3612.149,84.554,0.109,-0.005,563925.592,1.133,245497.915,286.535,116.726,0.296,141.830,0.027,-0.002,0.043,0.043,5323.135,-53.262,3504.532,80.883,-0.758,-0.025,889.615,0.435,548.883,0.967,126.924,0.294,32.130,0.027,0.003,0.043,0.043,5320.245,-53.422,3505.027,81.453,2.323,0.369,2947.158,1.918,1811.280,4.281,152.059,0.961,41.795
91.000,15186.807,10349.725,0.000,5273.062,-54.525,3587.995,80.132,0.000,0.000,-0.023,-0.000,5432.447,-54.394,3696.308,83.764,0.094,-0.005,564870.119,0.689,262621.544,291.169,116.645,0.296,142.820,0.001,-0.001,0.043,0.043,5269.238,-54.485,3585.000,80.064,-0.730,-0.023,901.901,0.431,577.088,0.985,125.981,0.294,32.318,0.001,0.004,0.043,0.043,5266.368,-54.664,3586.338,80.641,2.616,0.366,2981.904,1.827,1857.601,4.207,140.901,0.911,41.872
92.000,15027.696,10579.426,0.000,5217.930,-55.736,3667.709,79.294,0.000,0.000,-0.042,-0.026,5377.800,-55.671,3779.630,82.955,-0.285,-0.018,565297.200,0.479,280463.281,295.615,116.570,0.296,143.791,-0.018,-0.026,0.043,0.043,5213.920,-55.698,3664.545,79.222,-0.267,-0.007,913.811,0.428,606.502,1.003,125.082,0.293,32.506,-0.018,-0.022,0.043,0.043,5210.962,-55.872,3665.652,79.758,2.662,0.345,3012.883,1.741,1903.965,4.133,131.538,0.865,41.951
93.000,14865.112,10806.680,0.000,5161.594,-56.935,3746.576,78.438,0.000,0.000,-0.060,-0.020,5322.455,-56.928,3862.264,82.132,-0.559,-0.027,565196.628,0.512,299029.421,299.864,116.501,0.296,144.744,-0.035,-0.018,0.043,0.043,5157.271,-56.895,3743.002,78.355,0.311,0.013,923.779,0.425,633.100,1.017,124.062,0.292,32.666,-0.036,-0.018,0.043,0.043,5153.479,-57.066,3742.974,78.810,2.944,0.333,3031.283,1.655,1944.437,4.049,123.772,0.824,42.005
94.000,14699.092,11031.437,0.000,5104.065,-58.120,3824.579,77.564,0.000,0.000,-0.041,-0.034,5265.328,-58.184,3944.076,81.288,-1.020,-0.042,564557.943,0.795,318324.631,303.907,116.436,0.296,145.677,-0.013,-0.031,0.043,0.043,5099.754,-58.083,3821.065,77.485,0.388,0.015,930.906,0.422,656.018,1.025,122.995,0.292,32.794,-0.016,-0.035,0.043,0.043,5096.608,-58.236,3821.422,77.931,2.459,0.288,3028.325,1.567,1972.775,3.948,117.514,0.788,42.007
95.000,14529.674,11253.643,0.000,5045.358,-59.292,3901.698,76.671,0.000,0.000,-0.025,-0.017,5206.427,-59.434,4024.942,80.421,-1.235,-0.048,563381.389,1.336,338353.183,307.736,116.376,0.296,146.591,0.005,-0.012,0.043,0.043,5041.253,-59.253,3898.245,76.598,0.230,0.009,934.517,0.419,674.527,1.029,121.971,0.291,32.884,-0.001,-0.019,0.043,0.043,5038.625,-59.396,3899.158,77.043,2.018,0.250,2996.167,1.478,1982.994,3.821,112.731,0.755,41.931
96.000,14356.896,11473.249,0.000,4985.486,-60.450,3977.915,75.762,0.000,0.000,-0.003,0.001,5145.502,-60.681,4104.704,79.526,-1.180,-0.045,561668.130,2.142,359119.493,311.347,116.320,0.295,147.485,0.026,0.007,0.043,0.043,4981.746,-60.399,3974.249,75.687,-0.193,-0.005,934.204,0.417,688.121,1.026,121.097,0.291,32.937,0.021,-0.000,0.043,0.043,4979.190,-60.546,3975.738,76.128,1.614,0.214,2929.427,1.386,1970.491,3.664,109.397,0.725,41.756
97.000,14180.800,11690.201,0.000,4924.463,-61.594,4053.215,74.834,0.000,0.000,-0.001,0.009,5083.378,-61.914,4183.584,78.613,-1.019,-0.038,559422.414,3.220,380627.722,314.734,116.269,0.295,148.361,0.027,0.015,0.043,0.043,4921.026,-61.552,4050.162,74.780,-0.233,-0.006,929.845,0.415,696.562,1.019,120.483,0.291,32.951,0.025,0.010,0.043,0.043,4919.032,-61.698,4052.530,75.242,1.678,0.210,2826.303,1.291,1932.918,3.478,107.446,0.698,41.472
98.000,14001.426,11904.452,0.000,4862.302,-62.724,4127.578,73.890,0.000,0.000,-0.032,-0.054,5021.145,-63.121,4261.886,77.692,-1.749,-0.062,556641.796,4.577,402879.523,317.891,116.222,0.295,149.216,-0.005,-0.049,0.043,0.043,4858.722,-62.690,4124.653,73.840,0.030,0.003,921.580,0.413,699.863,1.007,120.232,0.291,32.931,-0.007,-0.053,0.043,0.043,4856.332,-62.838,4126.579,74.265,1.193,0.169,2688.765,1.197,1870.300,3.266,106.735,0.672,41.072
99.000,13818.815,12115.950,0.000,4799.019,-63.840,4200.988,72.928,0.000,0.000,-0.005,0.019,4956.632,-64.325,4338.822,76.740,-1.419,-0.048,553315.324,6.219,425872.327,320.808,116.178,0.295,150.052,0.022,0.028,0.043,0.043,4795.559,-63.806,4198.138,72.882,-0.001,0.002,909.785,0.411,698.313,0.990,120.439,0.292,32.879,0.018,0.019,0.043,0.043,4792.918,-63.961,4200.169,73.291,1.401,0.171,2522.834,1.104,1785.564,3.036,107.054,0.648,40.562
100.000,13633.010,12324.648,0.000,4734.627,-64.941,4273.428,71.949,0.000,0.000,-0.044,0.006,4892.063,-65.497,4415.058,75.778,-1.283,-0.042,549453.837,8.152,449609.714,323.482,116.137,0.295,150.867,-0.018,0.013,0.043,0.043,4731.160,-64.915,4270.868,71.913,0.194,0.008,894.980,0.410,692.383,0.971,121.177,0.294,32.799,-0.020,0.006,0.043,0.043,4729.016,-65.049,4272.931,72.306,1.636,0.176,2336.943,1.015,1683.631,2.796,108.136,0.624,39.955
