Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Error,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Error,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Meas_alpha,ET_Meas_beta,ET_Track Error
0.000,12995.305,-12995.305,0.000,4509.927,68.535,-4509.927,68.535,0.000,0.000,-0.004,0.002,4522.360,68.768,-4512.911,74.884,-9.219,-9.382,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960,0.000,0.000,1.000,1.000,4492.143,69.663,-4507.365,66.181,-7.332,2.795,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960,0.000,0.000,1.000,1.000,4530.013,69.392,-4527.216,72.434,-15.192,-3.981,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960
2.000,13384.407,-12594.188,0.000,4644.893,66.420,-4370.796,70.586,0.000,0.000,0.001,0.002,4646.939,64.810,-4372.029,75.333,0.112,-5.359,749.481,87.507,668.953,84.024,17.330,71.470,30.306,-0.073,0.136,0.032,0.032,4637.862,68.840,-4363.958,69.619,0.437,3.111,752.632,87.748,665.737,84.281,17.357,71.973,30.306,0.059,0.011,0.032,0.032,4661.288,66.329,-4385.663,73.726,0.172,-0.650,750.327,87.582,668.016,84.108,17.271,71.630
4.000,13761.133,-12181.426,0.000,4775.568,64.245,-4227.627,72.572,0.000,0.000,0.003,-0.000,4771.827,61.200,-4222.820,75.748,-0.616,-0.720,1461.279,65.344,1154.228,42.792,16.632,7.530,34.935,-0.020,0.050,0.008,0.008,4772.580,66.311,-4223.684,71.252,0.298,0.157,1462.410,65.151,1153.700,42.991,16.636,7.577,34.937,-0.007,-0.032,0.008,0.008,4789.824,63.081,-4238.822,74.557,-0.112,-0.178,1461.569,65.280,1153.975,42.833,16.569,7.520
6.000,14125.135,-11757.400,0.000,4901.832,62.010,-4080.554,74.490,0.000,0.000,-0.000,-0.001,4890.952,58.527,-4070.765,77.131,-0.502,-0.264,2720.748,69.276,1892.824,33.926,14.338,2.090,39.891,-0.009,0.009,0.002,0.002,4902.343,63.931,-4080.283,72.973,-0.010,-0.026,2720.389,69.144,1893.447,34.042,14.326,2.108,39.891,-0.008,-0.004,0.002,0.002,4912.859,60.500,-4089.019,76.061,-0.208,-0.102,2720.550,69.234,1892.873,33.955,14.278,2.088
8.000,14476.077,-11322.504,0.000,5023.569,59.718,-3929.712,76.340,0.000,0.000,-0.002,-0.004,5005.290,56.021,-3915.212,78.691,-0.839,-0.223,4594.752,74.839,2817.214,27.802,12.185,0.870,44.605,-0.003,0.001,0.001,0.001,5027.780,61.677,-3932.787,74.854,-0.541,-0.128,4593.705,74.755,2818.384,27.871,12.163,0.880,44.605,-0.003,-0.003,0.001,0.001,5031.261,58.071,-3935.526,77.731,-0.647,-0.152,4594.368,74.813,2817.454,27.820,12.130,0.870
10.000,14813.634,-10877.138,0.000,5140.666,57.370,-3775.240,78.120,0.000,0.000,-0.006,0.002,5114.408,53.473,-3756.490,80.193,-0.271,-0.055,7150.460,80.558,3860.166,22.501,10.515,0.452,48.979,-0.004,0.008,0.001,0.001,5148.675,59.384,-3781.616,76.680,-0.071,-0.007,7149.378,80.506,3861.786,22.545,10.488,0.459,48.979,-0.004,0.006,0.001,0.001,5144.657,55.601,-3778.692,79.345,-0.135,-0.016,7150.256,80.543,3860.658,22.514,10.465,0.453
12.000,15137.495,-10421.716,0.000,5253.014,54.970,-3617.281,79.827,0.000,0.000,-0.003,-0.003,5219.050,50.965,-3594.277,81.719,-0.461,-0.066,10452.099,86.157,4957.717,17.741,9.236,0.273,53.019,0.004,-0.001,0.001,0.001,5265.258,57.089,-3626.046,78.557,-0.320,-0.039,10451.167,86.125,4959.601,17.770,9.205,0.277,53.019,0.003,-0.002,0.001,0.001,5253.601,53.155,-3618.052,80.990,-0.358,-0.042,10452.336,86.151,4958.477,17.750,9.190,0.273
14.000,15447.359,-9956.657,0.000,5360.511,52.519,-3455.981,81.461,0.000,0.000,-0.001,0.001,5318.529,48.402,-3428.917,83.173,-0.233,-0.024,14558.207,91.527,6050.810,13.486,8.245,0.184,56.754,0.005,0.004,0.001,0.001,5377.244,54.736,-3466.713,80.369,-0.128,-0.008,14558.137,91.510,6053.089,13.505,8.211,0.187,56.756,0.005,0.003,0.001,0.001,5357.567,50.653,-3454.066,82.566,-0.153,-0.008,14559.389,91.529,6051.950,13.492,8.202,0.184
16.000,15742.939,-9482.392,0.000,5463.056,50.019,-3291.489,83.019,0.000,0.000,-0.005,-0.001,5412.666,45.780,-3261.320,84.482,-0.269,-0.023,19523.289,96.600,7085.312,9.755,7.467,0.136,60.217,-0.001,0.000,0.001,0.001,5484.250,52.303,-3304.390,82.047,-0.189,-0.012,19524.520,96.595,7087.971,9.768,7.432,0.138,60.219,-0.001,-0.001,0.001,0.001,5456.273,48.084,-3287.572,84.000,-0.204,-0.012,19525.826,96.608,7086.860,9.760,7.427,0.136
18.000,16023.964,-8999.360,0.000,5560.556,47.473,-3123.956,84.501,0.000,0.000,-0.005,0.002,5501.452,43.120,-3091.010,85.721,-0.063,0.001,25396.108,101.317,8012.116,6.585,6.852,0.108,63.434,0.000,0.003,0.001,0.001,5586.404,49.824,-3138.676,83.663,-0.000,0.008,25399.151,101.322,8015.126,6.593,6.814,0.110,63.436,0.000,0.003,0.001,0.001,5549.795,45.476,-3118.147,85.367,-0.010,0.008,25400.506,101.331,8014.083,6.588,6.814,0.108
20.000,16290.173,-8508.006,0.000,5652.919,44.883,-2953.539,85.904,0.000,0.000,-0.003,0.004,5584.894,40.428,-2918.069,86.895,0.273,0.029,32218.681,105.630,8789.651,4.016,6.365,0.091,66.425,0.003,0.004,0.001,0.001,5683.598,47.298,-2969.576,85.223,0.323,0.034,32223.649,105.642,8792.851,4.021,6.325,0.093,66.428,0.003,0.004,0.001,0.001,5638.096,42.831,-2945.842,86.671,0.316,0.035,32225.268,105.649,8791.972,4.018,6.333,0.092
22.000,16541.319,-8008.786,0.000,5740.061,42.252,-2780.393,87.228,0.000,0.000,-0.007,-0.000,5663.069,37.713,-2743.322,87.954,0.220,0.020,40025.708,109.496,9383.702,2.087,5.978,0.081,69.210,-0.001,-0.002,0.001,0.001,5775.578,44.717,-2797.753,86.679,0.258,0.024,40032.388,109.512,9386.887,2.090,5.936,0.083,69.213,-0.002,-0.002,0.001,0.001,5721.074,40.148,-2771.392,87.865,0.256,0.024,40034.633,109.518,9386.252,2.088,5.946,0.082
24.000,16777.171,-7502.161,0.000,5821.901,39.582,-2604.679,88.472,0.000,0.000,-0.004,-0.002,5735.884,34.974,-2566.228,88.955,0.070,0.005,48843.484,112.874,9766.922,0.835,5.675,0.075,71.801,0.003,-0.003,0.001,0.001,5862.301,42.089,-2622.716,88.083,0.099,0.007,48852.345,112.893,9770.062,0.837,5.629,0.077,71.804,0.003,-0.003,0.001,0.001,5798.693,37.434,-2594.300,89.001,0.099,0.008,48855.262,112.899,9769.659,0.836,5.641,0.076
26.000,16997.511,-6988.599,0.000,5898.364,36.875,-2426.559,89.634,0.000,0.000,-0.005,0.003,5802.908,32.197,-2387.214,89.861,0.273,0.020,58689.923,115.729,9921.488,0.293,5.439,0.071,74.210,0.002,0.003,0.001,0.001,5943.813,39.421,-2445.108,89.399,0.296,0.021,58702.006,115.753,9924.656,0.294,5.390,0.073,74.214,0.002,0.003,0.001,0.001,5870.748,34.684,-2415.093,90.045,0.297,0.022,58705.301,115.758,9924.397,0.293,5.405,0.072
