Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Error,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Error,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Track Error
10.000,14813.634,-10877.138,0.000,5140.666,57.370,-3775.240,78.120,0.000,0.000,-0.048,0.002,5156.517,59.396,-3791.187,76.477,5.211,1.294,7297.459,83.075,4208.174,31.772,491.518,12.233,52.530,-0.040,-0.032,0.056,0.056,5093.787,54.200,-3745.573,78.843,-3.646,-1.646,7297.830,82.992,4209.644,31.673,493.848,12.063,52.541,-0.037,0.027,0.055,0.055,5135.914,56.280,-3776.904,77.838,-2.319,-1.312,7296.886,82.996,4208.315,31.710,491.417,12.107,52.530
11.000,14977.296,-10650.658,0.000,5197.440,56.176,-3696.687,78.983,0.000,0.000,-0.010,-0.019,5215.647,58.287,-3713.649,77.472,3.742,0.960,8836.843,85.177,4744.250,27.713,464.754,9.778,54.324,0.012,-0.050,0.054,0.054,5147.751,53.012,-3665.695,79.698,-4.928,-1.601,8836.933,85.105,4745.991,27.628,467.189,9.633,54.334,0.013,0.007,0.054,0.054,5192.082,55.143,-3697.842,78.770,-3.701,-1.320,8836.203,85.098,4744.441,27.666,464.778,9.670,54.323
12.000,15137.495,-10421.716,0.000,5253.014,54.970,-3617.281,79.827,0.000,0.000,-0.015,-0.010,5273.485,57.142,-3635.438,78.410,2.966,0.764,10571.893,87.446,5286.597,24.130,439.690,7.920,56.071,0.006,-0.033,0.053,0.053,5200.298,51.788,-3585.285,80.491,-5.451,-1.479,10571.636,87.383,5288.561,24.056,442.196,7.796,56.081,0.007,0.021,0.053,0.053,5246.899,53.967,-3618.147,79.644,-4.314,-1.241,10571.080,87.367,5286.846,24.095,439.819,7.828,56.071
13.000,15294.194,-10190.364,0.000,5307.376,53.750,-3537.040,80.653,0.000,0.000,-0.031,0.014,5329.790,55.948,-3557.042,79.247,3.543,0.745,12509.938,89.806,5828.038,20.935,416.492,6.497,57.772,-0.010,-0.004,0.053,0.053,5251.157,50.512,-3504.810,81.182,-4.591,-1.234,12509.270,89.751,5830.185,20.869,419.045,6.389,57.782,-0.010,0.047,0.052,0.052,5300.091,52.738,-3538.298,80.416,-3.536,-1.030,12508.836,89.726,5828.355,20.909,416.709,6.418,57.772
14.000,15447.359,-9956.657,0.000,5360.511,52.519,-3455.981,81.461,0.000,0.000,-0.015,0.016,5385.366,54.780,-3476.914,80.163,4.094,0.727,14658.075,92.202,6361.363,18.067,395.152,5.393,59.425,0.010,-0.004,0.052,0.052,5301.196,49.264,-3422.768,81.947,-3.744,-1.031,14656.970,92.153,6363.681,18.007,397.737,5.297,59.435,0.011,0.044,0.052,0.052,5352.503,51.534,-3456.791,81.263,-2.763,-0.853,14656.604,92.121,6361.788,18.048,395.447,5.323,59.425
15.000,15596.952,-9720.648,0.000,5412.409,51.275,-3374.125,82.249,0.000,0.000,0.018,-0.022,5440.337,53.635,-3394.510,81.191,2.810,0.541,17022.457,94.595,6880.400,15.483,375.579,4.524,61.031,0.043,-0.045,0.051,0.051,5350.670,48.049,-3338.695,82.816,-4.728,-1.025,17020.906,94.552,6882.873,15.428,378.184,4.440,61.041,0.044,0.001,0.051,0.051,5404.364,50.358,-3373.155,82.215,-3.812,-0.871,17020.549,94.514,6880.965,15.469,375.945,4.463,61.032
16.000,15742.939,-9482.392,0.000,5463.056,50.019,-3291.489,83.019,0.000,0.000,0.028,-0.028,5494.121,52.463,-3311.101,82.192,1.477,0.377,19608.773,96.961,7379.587,13.152,357.645,3.834,62.590,0.045,-0.044,0.050,0.050,5398.887,46.812,-3253.776,83.657,-5.771,-1.026,19606.652,96.922,7382.136,13.102,360.257,3.758,62.600,0.045,-0.000,0.050,0.050,5454.996,49.157,-3288.595,83.138,-4.913,-0.890,19606.262,96.879,7380.273,13.142,358.069,3.779,62.591
17.000,15885.288,-9241.944,0.000,5512.443,48.752,-3208.093,83.769,0.000,0.000,-0.014,-0.004,5545.841,51.220,-3228.736,82.992,1.331,0.334,22422.779,99.279,7853.049,11.054,341.203,3.279,64.104,-0.007,-0.013,0.050,0.050,5444.857,45.500,-3169.990,84.298,-5.641,-0.930,22419.929,99.243,7855.589,11.006,343.816,3.211,64.113,-0.007,0.028,0.050,0.050,5503.442,47.880,-3205.111,83.860,-4.834,-0.810,22419.484,99.196,7853.837,11.046,341.674,3.230,64.105
18.000,16023.964,-8999.360,0.000,5560.556,47.473,-3123.956,84.501,0.000,0.000,-0.003,0.022,5596.557,49.978,-3145.114,83.813,2.194,0.376,25470.644,101.529,8294.221,9.173,326.110,2.828,65.572,0.007,0.014,0.049,0.049,5489.631,44.185,-3085.044,84.960,-4.517,-0.770,25466.945,101.495,8296.720,9.128,328.718,2.767,65.581,0.006,0.053,0.049,0.049,5550.731,46.598,-3120.399,84.602,-3.757,-0.663,25466.400,101.445,8295.115,9.166,326.623,2.784,65.572
19.000,16158.936,-8754.695,0.000,5607.385,46.183,-3039.098,85.212,0.000,0.000,-0.039,0.009,5645.488,48.699,-3061.963,84.513,2.463,0.368,28757.016,103.698,8698.311,7.501,312.232,2.459,66.994,-0.030,-0.003,0.049,0.049,5532.636,42.842,-3000.781,85.498,-3.999,-0.675,28752.476,103.667,8700.783,7.458,314.835,2.403,67.003,-0.030,0.035,0.049,0.049,5596.278,45.285,-3036.297,85.220,-3.281,-0.578,28751.795,103.614,8699.362,7.494,312.783,2.419,66.995
20.000,16290.173,-8508.006,0.000,5652.919,44.883,-2953.539,85.904,0.000,0.000,0.002,-0.001,5693.714,47.433,-2976.484,85.319,2.296,0.330,32286.909,105.773,9059.990,6.030,299.447,2.154,68.372,0.016,-0.015,0.048,0.048,5574.934,41.520,-2914.396,86.138,-3.928,-0.621,32281.441,105.744,9062.438,5.990,302.043,2.103,68.381,0.016,0.021,0.048,0.048,5641.107,43.988,-2949.984,85.940,-3.248,-0.535,32280.582,105.690,9061.218,6.023,300.034,2.118,68.373
21.000,16417.644,-8259.351,0.000,5697.148,43.573,-2867.297,86.576,0.000,0.000,-0.032,-0.003,5740.250,46.140,-2891.435,86.016,2.088,0.293,36063.687,107.747,9376.119,4.759,287.648,1.899,69.707,-0.020,-0.016,0.048,0.048,5615.497,40.175,-2828.610,86.670,-3.912,-0.578,36057.147,107.719,9378.506,4.721,290.236,1.853,69.716,-0.020,0.019,0.048,0.048,5684.240,42.667,-2864.206,86.550,-3.267,-0.499,36056.086,107.665,9377.512,4.751,288.267,1.867,69.708
22.000,16541.319,-8008.786,0.000,5740.061,42.252,-2780.393,87.228,0.000,0.000,-0.001,-0.017,5785.810,44.845,-2804.528,86.775,1.442,0.232,40091.358,109.612,9642.321,3.683,276.737,1.686,71.000,0.015,-0.028,0.048,0.048,5655.117,38.836,-2741.179,87.259,-4.345,-0.568,40083.534,109.584,9644.630,3.647,279.315,1.643,71.007,0.015,0.004,0.047,0.047,5726.412,41.348,-2776.694,87.219,-3.731,-0.497,40082.258,109.529,9643.877,3.674,277.385,1.656,71.000
23.000,16661.171,-7756.370,0.000,5781.649,40.922,-2692.847,87.860,0.000,0.000,-0.000,-0.039,5829.999,43.535,-2716.896,87.510,0.186,0.138,44372.565,111.361,9856.222,2.803,266.628,1.506,72.250,0.014,-0.047,0.047,0.047,5693.466,37.492,-2653.260,87.823,-5.399,-0.597,44363.101,111.333,9858.384,2.769,269.195,1.466,72.258,0.014,-0.015,0.047,0.047,5767.307,40.021,-2688.614,87.862,-4.813,-0.533,44361.617,111.278,9857.896,2.792,267.302,1.478,72.250
24.000,16777.171,-7502.161,0.000,5821.901,39.582,-2604.679,88.472,0.000,0.000,-0.019,-0.008,5872.809,42.214,-2629.212,88.185,0.036,0.121,48909.953,112.988,10015.210,2.119,257.246,1.353,73.460,-0.006,-0.009,0.047,0.047,5730.109,36.127,-2565.321,88.327,-5.361,-0.559,48898.157,112.959,10017.113,2.086,259.798,1.316,73.467,-0.007,0.021,0.047,0.047,5806.561,38.674,-2600.466,88.444,-4.801,-0.501,48896.543,112.905,10016.920,2.106,257.941,1.328,73.460
25.000,16889.293,-7246.218,0.000,5860.809,38.233,-2515.909,89.063,0.000,0.000,-0.031,-0.026,5914.179,40.881,-2541.174,88.820,-0.651,0.073,53705.602,114.488,10116.817,1.630,248.521,1.223,74.629,-0.017,-0.027,0.047,0.047,5765.432,34.762,-2477.269,88.791,-5.870,-0.556,53691.112,114.456,10118.454,1.599,251.058,1.188,74.635,-0.018,0.002,0.047,0.047,5844.495,37.323,-2512.129,88.986,-5.333,-0.502,53689.383,114.404,10118.556,1.615,249.234,1.199,74.628
26.000,16997.511,-6988.599,0.000,5898.364,36.875,-2426.559,89.634,0.000,0.000,0.007,0.006,5954.541,39.542,-2451.326,89.506,-0.314,0.088,58761.087,115.855,10159.373,1.339,240.392,1.110,75.758,0.025,0.009,0.046,0.046,5799.368,33.378,-2387.441,89.304,-5.368,-0.496,58743.216,115.820,10160.690,1.308,242.915,1.078,75.763,0.024,0.037,0.046,0.046,5881.054,35.952,-2421.944,89.577,-4.853,-0.447,58741.406,115.769,10161.088,1.320,241.123,1.088,75.757
27.000,17101.799,-6729.366,0.000,5934.556,35.509,-2336.648,90.184,0.000,0.000,0.001,-0.001,5993.477,38.191,-2361.089,90.155,-0.232,0.088,64076.772,117.087,10142.728,1.245,232.808,1.014,76.848,0.015,-0.000,0.046,0.046,5831.930,31.991,-2297.437,89.778,-5.129,-0.457,64055.349,117.049,10143.761,1.216,235.319,0.983,76.853,0.014,0.026,0.046,0.046,5916.246,34.576,-2331.511,90.130,-4.634,-0.411,64053.484,117.000,10144.462,1.223,233.557,0.993,76.847
28.000,17202.134,-6468.576,0.000,5969.379,34.134,-2246.198,90.713,0.000,0.000,-0.010,-0.034,6030.889,36.825,-2270.515,90.764,-1.035,0.041,69653.080,118.179,10066.348,1.350,225.720,0.930,77.900,0.003,-0.033,0.046,0.046,5863.291,30.608,-2207.406,90.213,-5.779,-0.466,69627.759,118.138,10067.107,1.322,228.221,0.901,77.904,0.002,-0.007,0.046,0.046,5950.210,33.200,-2240.968,90.641,-5.301,-0.424,69625.914,118.091,10068.108,1.325,226.488,0.911,77.898
29.000,17298.493,-6206.291,0.000,6002.822,32.752,-2155.229,91.221,0.000,0.000,0.027,-0.027,6067.092,35.447,-2178.366,91.404,-1.590,0.010,75490.044,119.128,9930.286,1.656,219.089,0.857,78.913,0.040,-0.023,0.046,0.046,5893.308,29.211,-2115.934,90.675,-6.189,-0.463,75459.769,119.083,9930.708,1.629,221.578,0.830,78.916,0.039,0.002,0.046,0.046,5982.801,31.807,-2148.898,91.182,-5.729,-0.424,75458.055,119.039,9932.008,1.627,219.872,0.839,78.911
30.000,17390.852,-5942.571,0.000,6034.880,31.362,-2063.762,91.709,0.000,0.000,0.018,0.019,6102.012,34.065,-2086.049,92.002,-0.893,0.045,81586.529,119.933,9736.014,2.163,212.876,0.793,79.889,0.025,0.027,0.046,0.046,5921.420,27.791,-2024.259,91.094,-5.360,-0.399,81550.300,119.883,9736.051,2.137,215.354,0.768,79.892,0.025,0.051,0.045,0.045,6013.582,30.394,-2056.587,91.678,-4.915,-0.363,81548.938,119.842,9737.660,2.131,213.674,0.776,79.886
31.000,17479.192,-5677.478,0.000,6065.543,29.965,-1971.819,92.175,0.000,0.000,-0.009,-0.036,6135.241,32.669,-1993.863,92.538,-1.652,0.005,87940.933,120.590,9484.666,2.873,207.047,0.738,80.828,-0.005,-0.032,0.045,0.045,5948.579,26.392,-1933.150,91.454,-5.986,-0.410,87898.806,120.536,9484.411,2.847,209.517,0.713,80.830,-0.006,-0.009,0.045,0.045,6043.358,28.996,-1964.752,92.115,-5.556,-0.376,87897.867,120.498,9486.312,2.837,207.861,0.722,80.825
32.000,17563.491,-5411.072,0.000,6094.806,28.560,-1879.420,92.619,0.000,0.000,0.005,0.034,6167.376,31.273,-1900.875,93.072,-0.630,0.054,94551.709,121.096,9177.852,3.787,201.574,0.689,81.730,0.009,0.042,0.045,0.045,5973.619,24.958,-1841.098,91.805,-4.845,-0.337,94502.242,121.038,9177.268,3.761,204.035,0.666,81.731,0.009,0.064,0.045,0.045,6071.122,27.567,-1871.935,92.544,-4.429,-0.306,94501.945,121.002,9179.447,3.747,202.401,0.673,81.726
33.000,17643.729,-5143.416,0.000,6122.662,27.150,-1786.587,93.043,0.000,0.000,-0.018,0.010,6197.980,29.869,-1807.928,93.556,-0.269,0.068,101415.511,121.450,8818.461,4.905,196.427,0.645,82.596,-0.015,0.013,0.045,0.045,5997.504,23.537,-1749.400,92.108,-4.367,-0.300,101359.246,121.388,8817.704,4.880,198.884,0.624,82.595,-0.015,0.035,0.045,0.045,6097.721,26.147,-1779.394,92.924,-3.964,-0.270,101359.602,121.356,8820.119,4.861,197.270,0.631,82.591
34.000,17719.889,-4874.570,0.000,6149.104,25.733,-1693.342,93.444,0.000,0.000,-0.028,0.016,6227.217,28.462,-1714.689,94.013,0.196,0.086,108529.246,121.650,8409.487,6.228,191.583,0.607,83.425,-0.023,0.017,0.045,0.045,6019.937,22.113,-1657.579,92.382,-3.789,-0.261,108466.015,121.585,8408.648,6.203,194.039,0.587,83.424,-0.023,0.038,0.045,0.045,6122.890,24.725,-1686.662,93.276,-3.399,-0.233,108467.016,121.556,8411.253,6.180,192.444,0.594,83.420
35.000,17791.953,-4604.598,0.000,6174.126,24.310,-1599.706,93.825,0.000,0.000,-0.024,0.029,6255.146,27.049,-1620.866,94.456,0.910,0.114,115888.708,121.694,7954.819,7.756,187.020,0.574,84.218,-0.016,0.028,0.045,0.045,6040.868,20.683,-1565.320,92.641,-2.968,-0.214,115818.586,121.626,7954.003,7.731,189.478,0.554,84.216,-0.017,0.048,0.045,0.045,6146.566,23.294,-1593.418,93.611,-2.589,-0.187,115820.156,121.600,7956.741,7.704,187.899,0.561,84.212
36.000,17859.904,-4333.561,0.000,6197.722,22.881,-1505.700,94.183,0.000,0.000,-0.019,-0.003,6281.439,25.620,-1526.396,94.884,0.860,0.107,123488.995,121.582,7459.185,9.490,182.720,0.544,84.975,-0.010,-0.007,0.045,0.045,6184.838,23.145,-1503.252,93.924,-3.255,-0.227,8108.307,8.594,542.567,1.377,196.526,0.546,45.141,-0.010,0.012,0.045,0.045,6140.911,21.455,-1489.920,93.889,0.187,0.063,55442.876,112.319,3539.624,3.073,279.848,1.402,70.619
37.000,17923.726,-4061.522,0.000,6219.886,21.447,-1411.346,94.520,0.000,0.000,-0.026,0.008,6306.399,24.189,-1431.653,95.286,1.038,0.110,131325.333,121.314,6927.970,11.428,178.665,0.517,85.696,-0.015,0.003,0.045,0.045,6210.609,21.811,-1409.409,94.320,-2.970,-0.206,4934.178,5.164,317.356,1.221,204.115,0.539,40.466,-0.014,0.025,0.045,0.045,6205.567,21.918,-1407.640,94.362,0.096,0.054,8094.184,16.275,523.049,1.836,251.229,1.203,45.376
38.000,17983.404,-3788.544,0.000,6240.615,20.009,-1316.667,94.835,0.000,0.000,0.016,-0.030,6329.504,22.728,-1335.485,95.701,0.393,0.079,139391.631,120.891,6366.981,13.571,174.839,0.493,86.382,0.028,-0.036,0.045,0.045,6232.836,20.410,-1315.164,94.658,-3.152,-0.205,3971.557,4.033,242.403,1.204,212.095,0.533,38.606,0.026,-0.015,0.045,0.045,6231.408,20.660,-1313.106,94.779,-0.448,0.020,5135.379,10.057,320.679,1.648,231.310,1.058,40.944
39.000,18038.926,-3514.691,0.000,6259.902,18.565,-1221.684,95.128,0.000,0.000,-0.022,-0.013,6351.442,21.279,-1239.849,96.061,0.166,0.066,147682.351,120.315,5783.255,15.917,171.231,0.472,87.034,-0.013,-0.015,0.044,0.044,6255.483,19.052,-1220.670,95.003,-2.949,-0.188,3587.951,3.489,206.312,1.230,220.368,0.528,37.759,-0.013,0.003,0.045,0.045,6251.914,19.245,-1218.789,95.070,-0.726,0.004,4175.968,7.834,250.730,1.604,230.081,0.987,39.115
40.000,18090.278,-3240.025,0.000,6277.744,17.118,-1126.418,95.399,0.000,0.000,-0.034,-0.013,6371.987,19.829,-1144.070,96.392,-0.043,0.055,156189.800,119.585,5183.393,18.465,167.824,0.454,87.650,-0.022,-0.014,0.044,0.044,6274.429,17.625,-1125.613,95.296,-3.055,-0.185,3450.167,3.185,186.436,1.279,228.766,0.523,37.420,-0.025,0.002,0.045,0.045,6272.329,17.880,-1124.615,95.341,-0.619,0.009,3678.776,6.597,207.444,1.513,214.289,0.882,37.883
41.000,18137.447,-2964.610,0.000,6294.136,15.666,-1030.892,95.648,0.000,0.000,-0.031,0.000,6391.170,18.375,-1047.870,96.707,0.011,0.055,164906.008,118.703,4575.060,21.213,164.608,0.437,88.232,-0.017,-0.000,0.044,0.044,6290.210,16.152,-1030.499,95.530,-2.756,-0.167,3427.432,3.041,179.371,1.259,219.548,0.493,37.257,-0.022,0.016,0.046,0.046,6289.537,16.440,-1029.797,95.581,-0.305,0.025,3478.255,5.899,178.914,1.454,199.724,0.791,37.199
42.000,18180.424,-2688.510,0.000,6309.074,14.211,-935.129,95.875,0.000,0.000,-0.024,0.008,6408.913,16.913,-951.180,97.007,0.221,0.061,173822.362,117.669,3966.697,24.160,161.569,0.422,88.780,-0.008,0.008,0.044,0.044,6304.159,14.666,-935.041,95.739,-2.313,-0.144,3431.588,2.936,174.249,1.230,207.730,0.463,37.136,-0.012,0.022,0.045,0.045,6305.788,15.013,-934.542,95.818,0.278,0.054,3380.447,5.414,159.173,1.414,187.473,0.717,36.759
43.000,18219.198,-2411.788,0.000,6322.556,12.752,-839.149,96.080,0.000,0.000,-0.021,-0.002,6425.090,15.444,-854.103,97.287,0.214,0.059,182929.806,116.486,3367.372,27.304,158.698,0.408,89.293,-0.004,-0.004,0.044,0.044,6317.429,13.196,-839.310,95.943,-2.202,-0.135,3461.727,2.852,169.324,1.214,197.785,0.438,37.076,-0.007,0.010,0.045,0.045,6320.479,13.571,-838.714,96.048,0.618,0.068,3348.276,5.058,144.883,1.389,176.839,0.655,36.485
44.000,18253.761,-2134.509,0.000,6334.577,11.291,-742.976,96.263,0.000,0.000,-0.003,0.015,6439.794,13.964,-756.408,97.559,0.527,0.068,192219.025,115.158,2786.687,30.641,155.986,0.396,89.774,0.015,0.014,0.044,0.044,6329.386,11.723,-743.035,96.139,-1.790,-0.115,3512.604,2.782,164.649,1.209,189.331,0.417,37.064,0.012,0.026,0.045,0.045,6333.940,12.132,-742.558,96.266,1.133,0.090,3362.221,4.788,134.279,1.377,167.364,0.603,36.334
45.000,18284.103,-1856.737,0.000,6345.136,9.826,-646.631,96.423,0.000,0.000,-0.020,0.018,6453.175,12.489,-658.813,97.797,0.884,0.079,201679.897,113.686,2234.898,34.169,153.424,0.385,90.222,-0.004,0.016,0.044,0.044,6339.237,10.237,-646.908,96.291,-1.288,-0.093,3580.499,2.722,160.324,1.214,182.047,0.399,37.093,-0.006,0.028,0.045,0.045,6345.466,10.680,-646.492,96.440,1.966,0.126,3410.567,4.578,126.336,1.374,158.730,0.557,36.274
46.000,18310.219,-1578.535,0.000,6354.230,8.360,-550.136,96.562,0.000,0.000,-0.011,-0.018,6464.669,10.998,-560.766,98.014,0.560,0.064,211301.196,112.074,1722.575,37.884,151.003,0.376,90.639,0.007,-0.022,0.044,0.044,6349.236,8.783,-550.457,96.452,-1.621,-0.101,3662.790,2.669,156.465,1.228,175.701,0.385,37.156,0.005,-0.011,0.044,0.044,6356.511,9.246,-549.996,96.620,1.633,0.105,3485.247,4.410,120.429,1.381,150.708,0.518,36.285
47.000,18332.103,-1299.968,0.000,6361.856,6.892,-453.515,96.677,0.000,0.000,-0.038,0.014,6475.182,9.521,-463.057,98.197,0.814,0.071,221072.948,110.326,1261.056,41.783,148.718,0.367,91.029,-0.021,0.011,0.044,0.044,6355.940,7.294,-454.365,96.545,-1.228,-0.084,3757.346,2.622,153.201,1.249,170.113,0.372,37.249,-0.023,0.022,0.044,0.044,6363.881,7.752,-453.890,96.718,1.985,0.116,3579.393,4.272,116.157,1.394,143.132,0.484,36.347
48.000,18349.748,-1021.101,0.000,6368.013,5.422,-356.789,96.771,0.000,0.000,-0.001,0.007,6483.821,8.023,-364.450,98.377,0.934,0.073,230981.631,108.445,862.032,45.862,146.559,0.359,91.396,0.018,0.003,0.044,0.044,6362.587,5.824,-357.473,96.662,-1.081,-0.076,3862.789,2.578,150.680,1.277,165.164,0.362,37.369,0.016,0.013,0.044,0.044,6371.404,6.299,-357.327,96.835,1.702,0.098,3686.607,4.154,113.253,1.412,135.894,0.454,36.445
