Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Error,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Error,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Meas_alpha,ET_Meas_beta,ET_Track Error
0.000,12995.305,-12995.305,0.000,4509.927,68.535,-4509.927,68.535,0.000,0.000,0.002,0.002,4507.120,70.965,-4526.251,79.791,28.760,3.695,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960,0.000,0.000,1.000,1.000,4468.776,65.403,-4523.529,74.754,-11.623,-0.253,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960,0.000,0.000,1.000,1.000,4493.124,71.150,-4533.218,69.375,0.991,-1.881,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960
1.000,13191.381,-12796.225,0.000,4577.938,67.485,-4440.874,69.568,0.000,0.000,-0.002,0.002,4579.795,69.764,-4443.292,81.129,0.955,0.833,575.648,95.663,541.985,95.064,17.270,90.712,28.686,0.017,-0.153,0.025,0.025,4558.040,66.339,-4422.898,78.025,0.260,0.847,578.574,95.654,539.114,95.031,17.348,90.669,28.688,0.171,0.059,0.025,0.025,4581.235,71.639,-4445.168,72.160,0.432,-1.762,577.613,95.856,539.985,95.266,17.256,91.107
2.000,13384.407,-12594.188,0.000,4644.893,66.420,-4370.796,70.586,0.000,0.000,-0.001,-0.000,4644.045,63.840,-4368.332,77.145,0.195,-0.486,746.321,66.959,668.276,57.805,15.159,24.531,30.216,-0.045,-0.009,0.003,0.003,4621.183,62.722,-4347.688,76.448,0.103,0.015,747.558,66.793,667.668,58.010,15.226,24.607,30.221,-0.023,-0.006,0.003,0.003,4650.245,68.605,-4375.199,71.184,-0.229,-0.848,747.331,66.856,667.570,57.965,15.148,24.614
3.000,13574.339,-12389.239,0.000,4710.774,65.340,-4299.708,71.587,0.000,0.000,-0.003,-0.001,4705.131,61.223,-4293.765,76.456,-0.293,-0.486,1039.897,62.596,873.096,45.687,13.825,7.837,32.376,-0.022,-0.000,0.002,0.002,4681.854,60.537,-4272.934,76.224,-0.207,-0.171,1040.038,62.439,873.364,45.835,13.892,7.868,32.380,-0.015,-0.002,0.002,0.002,4717.098,66.734,-4305.256,71.317,-0.460,-0.495,1040.126,62.468,873.011,45.813,13.803,7.868
4.000,13761.133,-12181.426,0.000,4775.568,64.245,-4227.627,72.572,0.000,0.000,-0.000,0.002,4765.224,59.738,-4217.688,77.003,0.088,-0.123,1460.935,63.770,1150.393,40.229,11.974,3.350,34.779,-0.007,0.006,0.001,0.001,4741.424,59.134,-4196.818,76.859,0.217,0.078,1460.472,63.649,1150.960,40.329,12.034,3.364,34.782,-0.004,0.004,0.001,0.001,4783.050,65.537,-4233.789,72.201,0.033,-0.081,1460.666,63.663,1150.595,40.324,11.948,3.368
5.000,13944.746,-11970.796,0.000,4839.259,63.135,-4154.571,73.539,0.000,0.000,-0.004,-0.001,4823.750,58.294,-4141.075,77.574,-0.176,-0.169,2018.182,66.175,1492.029,36.435,10.403,1.731,37.262,-0.008,-0.001,0.001,0.001,4799.470,57.716,-4120.327,77.440,-0.041,-0.032,2017.357,66.084,1492.716,36.505,10.455,1.738,37.263,-0.007,-0.003,0.001,0.001,4847.614,64.287,-4161.754,72.998,-0.181,-0.124,2017.578,66.089,1492.381,36.507,10.375,1.743
6.000,14125.135,-11757.400,0.000,4901.832,62.010,-4080.554,74.490,0.000,0.000,-0.002,0.000,4881.290,57.007,-4063.308,78.325,-0.135,-0.112,2720.647,68.944,1888.968,33.221,9.154,1.016,39.729,-0.002,0.002,0.001,0.001,4856.451,56.433,-4042.674,78.185,-0.005,-0.014,2719.548,68.873,1889.679,33.272,9.201,1.021,39.730,-0.002,0.001,0.001,0.001,4911.271,63.158,-4088.385,73.951,-0.116,-0.073,2719.766,68.874,1889.382,33.276,9.126,1.025
7.000,14302.259,-11541.286,0.000,4963.274,60.871,-4005.596,75.424,0.000,0.000,0.001,0.003,4937.758,55.764,-3984.526,79.128,0.149,-0.021,3576.901,71.833,2332.560,30.284,8.164,0.655,42.135,0.001,0.004,0.001,0.001,4912.304,55.186,-3963.995,78.979,0.272,0.053,3575.592,71.778,2333.264,30.321,8.206,0.657,42.136,0.001,0.003,0.001,0.001,4973.947,62.056,-4013.806,74.949,0.180,0.012,3575.789,71.776,2333.000,30.326,8.135,0.661
8.000,14476.077,-11322.504,0.000,5023.569,59.718,-3929.712,76.340,0.000,0.000,-0.002,0.001,4992.724,54.463,-3905.229,79.848,0.157,-0.015,4595.391,74.756,2814.285,27.517,7.370,0.453,44.462,-0.003,0.000,0.001,0.001,4966.715,53.885,-3884.879,79.684,0.273,0.042,4593.939,74.712,2814.983,27.545,7.408,0.455,44.462,-0.003,-0.001,0.001,0.001,5035.309,60.894,-3938.588,75.859,0.195,0.012,4594.097,74.709,2814.745,27.550,7.341,0.459
9.000,14646.549,-11101.104,0.000,5082.704,58.551,-3852.921,77.239,0.000,0.000,0.001,0.002,5046.606,53.193,-3824.946,80.603,0.211,-0.003,5784.583,77.675,3325.651,24.881,6.724,0.333,46.702,0.001,0.001,0.001,0.001,5019.999,52.612,-3804.762,80.425,0.318,0.043,5783.007,77.640,3326.328,24.903,6.759,0.334,46.702,0.001,0.000,0.001,0.001,5095.679,59.753,-3862.174,76.807,0.251,0.020,5783.115,77.635,3326.110,24.908,6.696,0.337
10.000,14813.634,-10877.138,0.000,5140.666,57.370,-3775.240,78.120,0.000,0.000,-0.003,-0.002,5098.964,51.878,-3744.171,81.291,0.006,-0.035,7152.477,80.567,3858.630,22.364,6.194,0.257,48.856,-0.004,-0.003,0.001,0.001,5071.829,51.300,-3724.223,81.097,0.105,0.002,7150.814,80.538,3859.290,22.380,6.225,0.258,48.856,-0.004,-0.003,0.001,0.001,5154.721,58.568,-3785.133,77.686,0.046,-0.016,7150.861,80.533,3859.087,22.385,6.165,0.261
