Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Error,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Error,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Track Error
70.000,17667.951,5059.585,0.000,6132.509,-26.632,1752.490,93.192,0.000,0.000,0.001,0.005,6389.108,-23.675,1825.827,98.223,1.856,0.032,454142.524,45.210,37345.348,169.089,120.833,0.303,118.534,0.020,-0.004,0.043,0.043,6126.784,-27.043,1752.452,92.992,0.283,0.008,2014.705,0.919,173.858,0.857,156.287,0.320,33.603,0.011,0.004,0.044,0.044,5967.179,-28.793,1704.980,89.782,-0.170,-0.024,1148.004,0.770,109.999,0.591,92.100,0.299,29.385
71.000,17588.984,5327.620,0.000,6105.170,-28.045,1845.476,92.777,0.000,0.000,-0.033,-0.013,6364.928,-25.176,1923.749,97.911,1.560,0.020,463011.835,42.028,42583.267,175.541,120.337,0.302,119.852,-0.015,-0.022,0.043,0.043,6099.357,-28.440,1844.941,92.558,0.104,0.001,2006.589,0.883,188.297,0.894,151.894,0.315,33.667,-0.023,-0.014,0.044,0.044,5853.320,-31.402,1769.188,87.479,-1.517,-0.039,1049.224,0.729,109.542,0.567,93.252,0.297,28.987
72.000,17505.952,5594.423,0.000,6076.422,-29.451,1938.036,92.340,0.000,0.000,-0.023,-0.024,6338.970,-26.680,2021.445,97.577,1.113,0.004,471628.189,38.888,48272.980,181.996,119.876,0.302,121.155,-0.003,-0.032,0.043,0.043,6069.916,-29.842,1937.056,92.098,-0.299,-0.012,2004.212,0.850,204.866,0.932,148.051,0.310,33.764,-0.011,-0.025,0.044,0.044,5731.138,-34.040,1828.167,84.958,-3.351,-0.056,963.425,0.693,109.344,0.546,94.410,0.294,28.625
73.000,17418.872,5859.932,0.000,6046.270,-30.851,2030.149,91.882,0.000,0.000,-0.001,0.016,6311.029,-28.190,2118.982,97.221,1.271,0.009,479975.832,35.803,54431.767,188.444,119.449,0.301,122.444,0.020,0.011,0.043,0.043,6039.449,-31.238,2029.118,91.635,-0.041,-0.003,2006.601,0.819,223.624,0.971,144.673,0.306,33.889,0.012,0.017,0.044,0.044,5604.150,-36.650,1882.633,82.285,-5.063,-0.050,888.651,0.662,109.386,0.529,95.574,0.292,28.297
74.000,17327.765,6124.088,0.000,6014.722,-32.244,2121.793,91.402,0.000,0.000,-0.009,-0.002,6281.829,-29.691,2216.079,96.842,1.159,0.005,488040.776,32.781,61076.496,194.876,119.053,0.301,123.719,0.010,-0.008,0.043,0.043,6007.406,-32.627,2120.523,91.143,-0.081,-0.004,2012.937,0.791,244.641,1.012,141.686,0.303,34.038,0.003,-0.002,0.044,0.044,5474.194,-39.198,1932.666,79.488,-7.173,-0.046,823.197,0.635,109.645,0.514,96.740,0.290,27.999
75.000,17232.653,6386.827,0.000,5981.785,-33.629,2212.946,90.902,0.000,0.000,-0.027,-0.022,6251.543,-31.177,2312.661,96.439,0.758,-0.009,495804.599,29.833,68224.349,201.281,118.687,0.301,124.978,-0.007,-0.028,0.043,0.043,5974.005,-34.002,2211.172,90.622,-0.419,-0.015,2022.571,0.764,268.004,1.053,139.034,0.301,34.208,-0.015,-0.022,0.043,0.043,5342.917,-41.656,1978.549,76.597,-9.616,-0.042,765.623,0.611,110.098,0.501,97.905,0.287,27.729
76.000,17133.558,6648.090,0.000,5947.467,-35.006,2303.589,90.380,0.000,0.000,-0.014,0.002,6219.465,-32.665,2408.929,96.014,0.718,-0.010,503247.790,26.968,75892.331,207.649,118.348,0.300,126.223,0.006,-0.002,0.043,0.043,5941.258,-35.344,2301.877,90.120,-0.170,-0.009,1479.139,0.637,264.851,0.901,136.882,0.296,32.603,-0.000,0.004,0.043,0.043,5395.961,-42.352,2068.816,76.690,13.977,0.880,1276.599,0.961,229.157,0.927,178.314,0.473,32.055
77.000,17030.501,6907.816,0.000,5911.775,-36.376,2393.700,89.838,0.000,0.000,0.001,-0.020,6185.574,-34.155,2504.850,95.567,0.374,-0.022,510355.991,24.196,84096.647,213.971,118.034,0.300,127.452,0.021,-0.023,0.043,0.043,5905.560,-36.696,2391.469,89.563,-0.462,-0.018,1201.619,0.571,271.130,0.840,133.150,0.294,31.666,0.016,-0.019,0.043,0.043,5396.052,-42.617,2152.306,76.571,24.779,1.200,1165.025,0.888,243.527,0.926,171.424,0.453,31.706
78.000,16923.508,7165.946,0.000,5874.718,-37.737,2483.258,89.275,0.000,0.000,-0.011,-0.009,6150.538,-35.631,2600.241,95.096,0.201,-0.027,517115.384,21.528,92853.112,220.236,117.743,0.300,128.666,0.008,-0.010,0.043,0.043,5870.327,-38.025,2481.460,89.033,0.123,-0.001,1043.704,0.532,283.381,0.815,131.857,0.295,31.144,0.006,-0.006,0.043,0.043,5384.542,-43.116,2234.902,76.316,33.294,1.431,1088.296,0.832,259.268,0.930,166.452,0.437,31.494
79.000,16812.603,7422.418,0.000,5836.305,-39.089,2572.242,88.691,0.000,0.000,0.009,-0.006,6113.570,-37.112,2695.265,94.604,0.072,-0.031,523508.233,18.974,102177.647,226.435,117.475,0.300,129.863,0.028,-0.007,0.043,0.043,5831.693,-39.371,2570.257,88.443,0.182,0.001,946.387,0.506,299.633,0.808,131.760,0.296,30.868,0.028,-0.007,0.043,0.043,5362.835,-43.803,2316.239,75.928,39.397,1.572,1035.193,0.788,276.475,0.940,162.721,0.424,31.384
80.000,16697.811,7677.175,0.000,5796.543,-40.432,2660.633,88.087,0.000,0.000,-0.041,0.003,6076.212,-38.560,2789.450,94.085,0.077,-0.029,529522.457,16.542,112085.110,232.558,117.227,0.300,131.045,-0.024,0.003,0.043,0.043,5791.848,-40.698,2658.150,87.824,-0.086,-0.008,884.485,0.488,319.102,0.813,132.313,0.298,30.752,-0.022,0.002,0.043,0.043,5334.899,-44.582,2395.955,75.437,43.943,1.656,998.998,0.751,295.251,0.953,159.827,0.412,31.351
81.000,16579.159,7930.158,0.000,5755.444,-41.766,2748.409,87.462,0.000,0.000,-0.029,0.012,6037.096,-40.008,2883.198,93.545,0.218,-0.023,535135.192,14.243,122591.441,238.594,116.998,0.300,132.211,-0.010,0.012,0.043,0.043,5750.523,-42.027,2745.783,87.195,0.044,-0.003,845.284,0.474,341.403,0.825,133.216,0.299,30.749,-0.007,0.013,0.043,0.043,5311.895,-45.289,2478.674,75.114,49.170,1.754,928.722,0.698,308.091,0.954,145.566,0.387,31.008
82.000,16456.674,8181.307,0.000,5713.015,-43.090,2835.551,86.817,0.000,0.000,-0.008,-0.031,5996.171,-41.459,2976.556,92.985,-0.259,-0.039,540334.744,12.087,133710.600,244.534,116.786,0.300,133.359,0.012,-0.032,0.043,0.043,5707.605,-43.350,2832.711,86.541,0.085,-0.002,821.647,0.463,366.288,0.843,134.282,0.301,30.826,0.013,-0.031,0.043,0.043,5279.919,-46.153,2560.164,74.676,51.379,1.750,887.622,0.658,323.624,0.962,134.972,0.367,30.829
83.000,16330.385,8430.564,0.000,5669.266,-44.405,2922.037,86.153,0.000,0.000,-0.015,-0.016,5953.963,-42.898,3069.313,92.403,-0.510,-0.047,545109.615,10.084,145455.761,250.368,116.589,0.299,134.492,0.005,-0.015,0.043,0.043,5665.475,-44.625,2919.114,85.891,0.748,0.019,809.185,0.455,393.534,0.864,135.372,0.302,30.963,0.006,-0.017,0.043,0.043,5245.118,-47.045,2640.699,74.188,53.196,1.735,864.789,0.627,341.673,0.974,126.735,0.352,30.763
84.000,16200.322,8677.873,0.000,5624.209,-45.709,3007.849,85.468,0.000,0.000,-0.035,-0.018,5910.788,-44.320,3161.407,91.799,-0.776,-0.055,549446.058,8.243,157840.260,256.085,116.406,0.299,135.607,-0.015,-0.015,0.043,0.043,5620.284,-45.920,3004.674,85.200,0.635,0.015,814.252,0.451,415.648,0.880,134.771,0.301,31.121,-0.010,-0.022,0.043,0.043,5203.824,-48.034,2719.575,73.598,53.495,1.672,854.301,0.601,362.125,0.991,120.101,0.340,30.781
85.000,16066.513,8923.176,0.000,5577.853,-47.002,3092.966,84.763,0.000,0.000,-0.015,0.022,5865.418,-45.744,3252.800,91.167,-0.464,-0.042,553327.379,6.574,170876.886,261.676,116.236,0.299,136.705,0.006,0.026,0.043,0.043,5573.582,-47.212,3089.602,84.489,0.933,0.024,826.541,0.449,433.867,0.891,133.135,0.299,31.271,0.010,0.019,0.043,0.043,5158.661,-49.069,2797.205,72.945,53.149,1.592,852.703,0.580,384.900,1.011,114.613,0.329,30.861
86.000,15928.990,9166.416,0.000,5530.209,-48.285,3177.369,84.039,0.000,0.000,-0.008,0.006,5818.632,-47.162,3343.654,90.515,-0.389,-0.038,556748.084,5.086,184578.002,267.133,116.079,0.299,137.786,0.012,0.008,0.043,0.043,5525.725,-48.493,3174.023,83.767,0.958,0.024,838.969,0.446,453.586,0.904,131.637,0.297,31.429,0.017,0.001,0.043,0.043,5111.188,-50.127,2874.293,72.269,52.546,1.507,857.721,0.561,409.914,1.033,109.969,0.320,30.989
87.000,15787.785,9407.538,0.000,5481.287,-49.556,3261.039,83.296,0.000,0.000,0.002,-0.005,5770.289,-48.575,3433.913,89.843,-0.463,-0.039,559696.824,3.789,198954.497,272.447,115.934,0.299,138.849,0.022,-0.003,0.043,0.043,5476.657,-49.767,3257.930,83.032,0.812,0.019,851.482,0.443,474.864,0.918,130.266,0.296,31.594,0.026,-0.009,0.043,0.043,5061.696,-51.200,2950.660,71.566,51.451,1.409,867.726,0.545,437.044,1.057,105.958,0.312,31.153
88.000,15642.930,9646.484,0.000,5431.100,-50.816,3343.955,82.533,0.000,0.000,-0.015,0.009,5720.892,-49.970,3523.395,89.148,-0.346,-0.034,562164.305,2.692,214016.573,277.608,115.798,0.299,139.895,0.004,0.011,0.043,0.043,5426.223,-51.023,3340.684,82.265,0.895,0.021,864.024,0.440,497.762,0.933,129.010,0.295,31.765,0.007,0.005,0.043,0.043,5010.041,-52.278,3025.732,70.819,49.407,1.281,881.437,0.530,466.114,1.082,102.431,0.305,31.343
89.000,15494.459,9883.200,0.000,5379.659,-52.064,3426.099,81.752,0.000,0.000,-0.011,0.006,5670.031,-51.358,3612.202,88.432,-0.264,-0.030,564137.995,1.804,229774.505,282.607,115.672,0.299,140.922,0.008,0.008,0.043,0.043,5374.548,-52.269,3422.754,81.482,0.936,0.021,876.540,0.437,522.352,0.949,127.862,0.294,31.942,0.012,0.002,0.043,0.043,4957.442,-53.349,3100.271,70.062,47.533,1.163,897.738,0.516,496.866,1.107,99.281,0.299,31.551
90.000,15342.406,10117.632,0.000,5326.975,-53.301,3507.452,80.951,0.000,0.000,-0.041,0.016,5618.369,-52.721,3700.146,87.692,-0.051,-0.021,565609.492,1.134,246237.247,287.436,115.555,0.299,141.932,-0.022,0.017,0.043,0.043,5321.618,-53.491,3503.462,80.663,1.138,0.027,888.971,0.434,548.701,0.966,126.812,0.293,32.125,-0.018,0.011,0.043,0.043,4903.467,-54.425,3174.342,69.296,45.280,1.037,915.565,0.504,528.934,1.133,96.434,0.294,31.768
91.000,15186.807,10349.725,0.000,5273.062,-54.525,3587.995,80.132,0.000,0.000,-0.016,-0.014,5564.891,-54.085,3787.479,86.934,-0.268,-0.028,566565.296,0.690,263413.622,292.084,115.444,0.299,142.923,0.004,-0.014,0.043,0.043,5267.625,-54.710,3583.938,79.845,0.864,0.017,901.259,0.430,576.889,0.984,125.855,0.292,32.313,0.007,-0.020,0.043,0.043,4849.208,-55.488,3248.370,68.541,42.055,0.879,933.851,0.492,561.817,1.157,93.835,0.289,31.987
92.000,15027.696,10579.426,0.000,5217.930,-55.736,3667.709,79.294,0.000,0.000,-0.018,0.023,5510.011,-55.438,3873.991,86.153,0.057,-0.016,567002.265,0.480,281310.244,296.544,115.339,0.299,143.896,0.003,0.025,0.043,0.043,5212.218,-55.921,3663.588,79.006,1.022,0.022,913.168,0.427,606.286,1.002,124.943,0.292,32.501,0.006,0.019,0.043,0.043,4794.464,-56.554,3322.779,67.808,39.000,0.733,951.472,0.481,594.872,1.179,91.450,0.284,32.199
93.000,14865.112,10806.680,0.000,5161.594,-56.935,3746.576,78.438,0.000,0.000,-0.049,-0.016,5454.497,-56.765,3959.682,85.353,-0.190,-0.024,566914.279,0.514,299933.875,300.808,115.241,0.299,144.849,-0.028,-0.016,0.043,0.043,5155.536,-57.122,3742.414,78.149,1.312,0.031,923.134,0.424,632.874,1.016,123.913,0.291,32.661,-0.026,-0.021,0.043,0.043,4740.137,-57.599,3397.517,67.102,35.257,0.568,967.262,0.470,627.308,1.199,89.261,0.280,32.396
94.000,14699.092,11031.437,0.000,5104.065,-58.120,3824.579,77.564,0.000,0.000,0.015,-0.019,5396.176,-58.111,4044.631,84.529,-0.471,-0.033,566289.256,0.798,319289.992,304.866,115.147,0.299,145.784,0.038,-0.018,0.043,0.043,5098.012,-58.290,3819.906,77.264,1.040,0.021,930.257,0.421,655.782,1.024,122.836,0.290,32.788,0.037,-0.026,0.043,0.043,4686.541,-58.636,3473.519,66.451,30.762,0.381,980.015,0.460,658.190,1.214,87.264,0.276,32.570
95.000,14529.674,11253.643,0.000,5045.358,-59.292,3901.698,76.671,0.000,0.000,-0.003,0.002,5337.038,-59.436,4128.770,83.686,-0.444,-0.031,565135.353,1.340,339382.724,308.714,115.058,0.299,146.700,0.017,0.004,0.043,0.043,5039.322,-59.465,3897.348,76.383,0.986,0.019,933.861,0.418,674.296,1.028,121.804,0.290,32.879,0.021,-0.003,0.043,0.043,4633.950,-59.664,3551.046,65.862,26.368,0.205,988.555,0.450,686.499,1.224,85.464,0.273,32.714
96.000,14356.896,11473.249,0.000,4985.486,-60.450,3977.915,75.762,0.000,0.000,0.015,0.005,5276.290,-60.757,4212.127,82.823,-0.371,-0.027,563445.036,2.149,360215.941,312.343,114.974,0.299,147.596,0.035,0.007,0.043,0.043,4979.852,-60.609,3973.584,75.480,0.429,-0.000,933.540,0.416,687.898,1.025,120.924,0.290,32.931,0.037,0.000,0.043,0.043,4582.806,-60.670,3629.995,65.332,21.459,0.018,991.796,0.440,711.159,1.228,83.877,0.270,32.819
97.000,14180.800,11690.201,0.000,4924.463,-61.594,4053.215,74.834,0.000,0.000,0.002,-0.008,5214.614,-62.059,4294.639,81.942,-0.486,-0.030,561218.065,3.230,381791.631,315.747,114.894,0.299,148.473,0.019,-0.006,0.043,0.043,4918.940,-61.754,4049.220,74.565,0.356,-0.003,929.166,0.414,696.345,1.018,120.302,0.290,32.946,0.025,-0.010,0.043,0.043,4532.931,-61.665,3710.675,64.866,16.632,-0.159,988.834,0.431,731.156,1.225,82.522,0.268,32.880
98.000,14001.426,11904.452,0.000,4862.302,-62.724,4127.578,73.890,0.000,0.000,-0.004,0.022,5151.686,-63.344,4376.161,81.038,-0.162,-0.018,558449.331,4.590,404111.320,318.918,114.817,0.298,149.330,0.012,0.025,0.043,0.043,4856.847,-62.879,4123.591,73.623,0.225,-0.007,920.883,0.412,699.660,1.006,120.045,0.290,32.925,0.018,0.021,0.043,0.043,4484.383,-62.639,3792.711,64.451,12.039,-0.321,979.053,0.422,745.603,1.215,81.421,0.266,32.892
99.000,13818.815,12115.950,0.000,4799.019,-63.840,4200.988,72.928,0.000,0.000,-0.029,0.003,5087.875,-64.604,4456.620,80.111,-0.120,-0.016,555138.093,6.236,427176.432,321.850,114.743,0.298,150.167,-0.014,0.004,0.043,0.043,4793.500,-63.985,4196.745,72.657,0.135,-0.010,909.060,0.410,698.124,0.990,120.243,0.291,32.873,-0.007,0.002,0.043,0.043,4437.159,-63.588,3876.008,64.081,7.375,-0.478,962.182,0.413,753.851,1.197,80.592,0.264,32.852
100.000,13633.010,12324.648,0.000,4734.627,-64.941,4273.428,71.949,0.000,0.000,0.034,0.004,5021.961,-65.881,4536.595,79.173,-0.073,-0.014,551281.161,8.174,450987.933,324.536,114.671,0.298,150.983,0.050,0.004,0.043,0.043,4729.318,-65.084,4269.491,71.690,0.032,-0.012,894.225,0.409,692.213,0.970,120.973,0.293,32.793,0.056,0.003,0.043,0.043,4390.895,-64.552,3961.682,63.785,2.896,-0.623,938.337,0.405,755.540,1.173,80.044,0.263,32.758
