Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Error,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Error,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Track Error
82.000,16456.674,8181.307,0.000,5713.015,-43.090,2835.551,86.817,0.000,0.000,-0.001,0.008,5815.004,-42.726,2885.467,88.909,-0.643,-0.005,540685.418,12.082,133880.175,244.736,118.085,0.294,133.391,0.024,0.012,0.043,0.043,5716.758,-42.893,2837.632,86.993,-2.322,-0.049,819.865,0.465,366.043,0.846,134.148,0.304,30.815,0.019,0.020,0.043,0.043,5729.696,-41.929,2840.063,86.949,-1.850,0.602,5769.312,4.391,3628.274,10.232,590.694,1.820,50.675
83.000,16330.385,8430.564,0.000,5669.266,-44.405,2922.037,86.153,0.000,0.000,-0.011,0.010,5771.298,-44.086,2974.097,88.266,-0.461,0.001,545467.685,10.078,145636.686,250.571,117.928,0.294,134.524,0.012,0.013,0.043,0.043,5673.205,-44.215,2924.454,86.339,-2.177,-0.043,807.522,0.457,393.356,0.867,135.304,0.305,30.953,0.008,0.021,0.043,0.043,5688.731,-43.231,2929.028,86.424,-0.907,0.616,4815.394,3.695,2886.151,8.104,414.129,1.572,47.911
84.000,16200.322,8677.873,0.000,5624.209,-45.709,3007.849,85.468,0.000,0.000,-0.036,0.023,5726.670,-45.426,3061.897,87.599,-0.097,0.014,549812.937,8.238,158033.205,256.292,117.786,0.294,135.640,-0.013,0.026,0.043,0.043,5628.094,-45.522,3010.090,85.647,-1.952,-0.034,813.235,0.453,415.045,0.882,134.657,0.304,31.111,-0.017,0.034,0.043,0.043,5643.292,-44.573,3013.969,85.720,0.665,0.650,4331.318,3.260,2539.589,7.005,323.738,1.428,46.338
85.000,16066.513,8923.176,0.000,5577.853,-47.002,3092.966,84.763,0.000,0.000,-0.024,0.015,5680.542,-46.761,3149.144,86.915,0.129,0.021,553704.982,6.569,171082.993,261.887,117.657,0.294,136.738,0.000,0.015,0.043,0.043,5581.734,-46.820,3095.181,84.941,-1.599,-0.021,825.517,0.450,433.280,0.893,133.071,0.302,31.262,-0.004,0.024,0.043,0.043,5598.717,-45.868,3100.331,85.094,1.420,0.655,4064.557,2.955,2365.158,6.350,268.670,1.327,45.392
86.000,15928.990,9166.416,0.000,5530.209,-48.285,3177.369,84.039,0.000,0.000,-0.058,-0.018,5633.786,-48.070,3235.551,86.210,-0.114,0.012,557133.414,5.082,184797.588,267.347,117.541,0.294,137.819,-0.033,-0.019,0.043,0.043,5534.347,-48.092,3179.146,84.205,-1.742,-0.025,837.944,0.448,453.008,0.906,131.617,0.300,31.421,-0.037,-0.010,0.043,0.043,5552.668,-47.136,3184.998,84.404,1.432,0.629,3919.976,2.725,2283.258,5.929,231.537,1.246,44.830
87.000,15787.785,9407.538,0.000,5481.287,-49.556,3261.039,83.296,0.000,0.000,-0.030,0.019,5585.074,-49.383,3321.372,85.485,0.167,0.021,560080.995,3.785,199188.697,272.662,117.436,0.294,138.883,-0.002,0.019,0.043,0.043,5485.421,-49.367,3262.731,83.459,-1.341,-0.011,850.456,0.445,474.293,0.920,130.284,0.299,31.586,-0.006,0.027,0.043,0.043,5505.306,-48.416,3269.761,83.729,2.170,0.636,3852.176,2.543,2258.190,5.648,204.698,1.177,44.523
88.000,15642.930,9646.484,0.000,5431.100,-50.816,3343.955,82.533,0.000,0.000,-0.049,0.003,5535.531,-50.676,3406.445,84.742,0.212,0.022,562542.622,2.688,214266.275,277.823,117.341,0.294,139.929,-0.021,0.002,0.043,0.043,5435.376,-50.621,3345.339,82.688,-1.192,-0.005,863.003,0.442,497.198,0.935,129.063,0.297,31.758,-0.024,0.009,0.043,0.043,5456.639,-49.676,3353.386,83.014,2.575,0.626,3835.231,2.393,2270.746,5.454,184.303,1.115,44.391
89.000,15494.459,9883.200,0.000,5379.659,-52.064,3426.099,81.752,0.000,0.000,-0.010,-0.009,5483.687,-51.977,3490.813,83.977,0.090,0.017,564504.671,1.800,230040.319,282.820,117.255,0.294,140.956,0.020,-0.010,0.043,0.043,5384.129,-51.880,3427.956,81.922,-1.262,-0.008,875.527,0.439,521.793,0.951,127.945,0.296,31.936,0.017,-0.003,0.043,0.043,5408.820,-50.914,3438.822,82.391,2.540,0.602,3851.044,2.264,2308.385,5.315,168.147,1.058,44.375
90.000,15342.406,10117.632,0.000,5326.975,-53.301,3507.452,80.951,0.000,0.000,-0.037,-0.013,5431.277,-53.253,3574.399,83.194,-0.090,0.010,565966.232,1.130,246519.418,287.647,117.178,0.294,141.966,-0.008,-0.014,0.043,0.043,5331.693,-53.116,3509.330,81.123,-1.373,-0.011,887.967,0.436,548.139,0.968,126.921,0.295,32.119,-0.011,-0.007,0.043,0.043,5358.633,-52.147,3522.118,81.684,2.576,0.577,3884.584,2.149,2361.137,5.207,154.945,1.005,44.428
91.000,15186.807,10349.725,0.000,5273.062,-54.525,3587.995,80.132,0.000,0.000,-0.031,-0.002,5377.433,-54.521,3657.195,82.392,-0.100,0.010,566913.447,0.687,263711.979,292.293,117.108,0.294,142.957,-0.002,-0.001,0.043,0.043,5277.944,-54.342,3589.953,80.307,-1.310,-0.009,900.267,0.432,576.315,0.985,125.985,0.295,32.307,-0.004,0.005,0.043,0.043,5308.134,-53.402,3607.045,81.059,2.682,0.563,3921.109,2.042,2416.917,5.106,143.914,0.955,44.502
92.000,15027.696,10579.426,0.000,5217.930,-55.736,3667.709,79.294,0.000,0.000,-0.018,0.001,5321.976,-55.783,3739.168,81.568,-0.071,0.010,567340.260,0.478,281625.219,296.751,117.045,0.294,143.929,0.012,0.001,0.043,0.043,5222.840,-55.562,3669.860,79.475,-1.019,0.001,912.191,0.429,605.698,1.003,125.091,0.294,32.496,0.009,0.007,0.043,0.043,5255.079,-54.633,3688.967,80.313,2.963,0.551,3947.984,1.938,2472.957,5.009,134.624,0.909,44.572
93.000,14865.112,10806.680,0.000,5161.594,-56.935,3746.576,78.438,0.000,0.000,-0.036,-0.008,5265.738,-57.024,3820.330,80.728,-0.174,0.006,567243.333,0.513,300265.677,301.013,116.989,0.294,144.883,-0.006,-0.008,0.043,0.043,5166.400,-56.773,3748.994,78.625,-0.556,0.017,922.178,0.425,632.261,1.017,124.075,0.293,32.656,-0.008,-0.003,0.043,0.043,5200.496,-55.849,3769.550,79.522,3.122,0.532,3949.935,1.833,2515.738,4.891,126.854,0.866,44.590
94.000,14699.092,11031.437,0.000,5104.065,-58.120,3824.579,77.564,0.000,0.000,-0.022,0.032,5207.795,-58.259,3900.555,79.864,0.302,0.023,566613.159,0.798,319638.849,305.070,116.938,0.294,145.817,0.009,0.033,0.043,0.043,5109.198,-57.979,3828.051,77.781,-0.646,0.014,929.330,0.423,655.132,1.025,123.010,0.292,32.783,0.005,0.035,0.043,0.043,5144.076,-57.071,3849.126,78.706,3.853,0.544,3913.897,1.726,2535.815,4.741,120.533,0.827,44.524
95.000,14529.674,11253.643,0.000,5045.358,-59.292,3901.698,76.671,0.000,0.000,0.002,0.054,5148.179,-59.491,3979.985,78.982,1.069,0.048,565448.509,1.343,339749.594,308.916,116.892,0.294,146.733,0.033,0.053,0.043,0.043,5050.082,-59.147,3904.433,76.864,-0.165,0.029,932.966,0.420,673.576,1.029,121.988,0.292,32.874,0.027,0.057,0.043,0.043,5086.326,-58.297,3928.236,77.887,4.840,0.571,3829.854,1.615,2525.154,4.550,115.660,0.791,44.343
96.000,14356.896,11473.249,0.000,4985.486,-60.450,3977.915,75.762,0.000,0.000,-0.019,-0.023,5087.698,-60.700,4058.390,78.080,0.714,0.035,563748.671,2.153,360600.369,312.543,116.851,0.294,147.629,0.010,-0.029,0.043,0.043,4990.147,-60.319,3980.996,75.962,0.151,0.039,932.700,0.418,687.127,1.026,121.118,0.292,32.926,0.008,-0.023,0.043,0.043,5027.637,-59.495,4006.335,77.039,4.747,0.535,3692.796,1.500,2478.623,4.315,112.234,0.759,44.027
97.000,14180.800,11690.201,0.000,4924.463,-61.594,4053.215,74.834,0.000,0.000,0.001,-0.005,5025.784,-61.905,4136.033,77.161,0.632,0.031,561509.071,3.236,382195.636,315.944,116.814,0.294,148.505,0.029,-0.008,0.043,0.043,4929.069,-61.476,4056.664,75.042,0.459,0.048,928.404,0.416,695.524,1.019,120.508,0.292,32.941,0.027,-0.006,0.043,0.043,4967.224,-60.699,4083.486,76.170,4.884,0.513,3504.636,1.384,2395.512,4.041,110.203,0.730,43.569
98.000,14001.426,11904.452,0.000,4862.302,-62.724,4127.578,73.890,0.000,0.000,-0.018,-0.003,4963.130,-63.086,4212.746,76.226,0.581,0.028,558730.129,4.599,404536.192,319.114,116.782,0.294,149.362,0.008,-0.006,0.043,0.043,4867.977,-62.610,4132.167,74.133,-0.144,0.026,920.220,0.414,698.798,1.006,120.263,0.292,32.921,0.007,-0.005,0.043,0.043,4905.472,-61.880,4159.264,75.262,5.021,0.491,3273.824,1.269,2279.637,3.739,109.425,0.702,42.974
99.000,13818.815,12115.950,0.000,4799.019,-63.840,4200.988,72.928,0.000,0.000,-0.016,0.024,4899.317,-64.255,4288.570,75.274,0.905,0.038,555407.452,6.247,427622.612,322.044,116.752,0.294,150.199,0.011,0.021,0.043,0.043,4804.215,-63.729,4205.091,73.153,0.176,0.036,908.486,0.412,697.198,0.990,120.474,0.293,32.869,0.009,0.025,0.043,0.043,4842.523,-63.049,4234.148,74.337,5.473,0.489,3013.379,1.158,2138.363,3.421,109.678,0.677,42.258
100.000,13633.010,12324.648,0.000,4734.627,-64.941,4273.428,71.949,0.000,0.000,-0.056,0.016,4835.029,-65.390,4363.270,74.302,1.109,0.044,551541.482,8.188,451454.299,324.729,116.724,0.294,151.016,-0.031,0.012,0.043,0.043,4738.823,-64.820,4275.927,72.124,0.510,0.045,893.766,0.410,691.247,0.970,121.219,0.294,32.790,-0.030,0.015,0.043,0.043,4778.992,-64.175,4307.866,73.384,5.805,0.480,2738.066,1.054,1980.890,3.101,110.682,0.652,41.445
