Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Quality,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Quality,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Meas_alpha,ET_Meas_beta
36.000,17859.904,-4333.561,0.000,6197.722,22.881,-1505.700,94.183,0.000,0.000,0.012,0.002,6212.722,34.322,-1490.700,141.275,15.000,0.000,625.000,100.000,625.000,100.000,625.000,100.000,0.000,0.000,0.000,1.000,1.000,6212.722,34.322,-1490.700,141.275,15.000,0.000,625.000,100.000,625.000,100.000,625.000,100.000,0.000,0.000,0.000,1.000,1.000,6212.722,34.322,-1490.700,141.275,15.000,0.000,625.000,100.000,625.000,100.000,625.000,100.000
37.000,17923.726,-4061.522,0.000,6219.886,21.447,-1411.346,94.520,0.000,0.000,0.010,-0.001,6233.894,29.753,-1398.659,135.573,2.559,-1.606,742.950,100.612,175.243,90.919,142.857,90.497,0.000,-0.298,-0.073,0.022,0.022,6236.519,30.092,-1398.377,135.617,0.885,-1.822,616.874,98.428,153.367,90.624,158.287,90.754,0.000,-0.298,-0.073,0.022,0.022,6233.894,29.753,-1398.659,135.573,2.559,-1.606,742.950,100.612,175.243,90.919,142.862,90.497
38.000,17983.404,-3788.544,0.000,6240.615,20.009,-1316.667,94.835,0.000,0.000,0.011,-0.002,6255.890,24.789,-1296.386,124.723,0.083,-1.901,1080.772,101.199,159.524,68.519,113.229,67.520,0.000,-0.253,-0.006,0.011,0.011,6260.202,26.059,-1296.108,124.894,-1.837,-2.235,736.307,92.257,121.575,68.059,130.416,68.531,0.000,-0.257,-0.006,0.012,0.012,6262.193,25.779,-1303.728,122.549,-3.427,-3.094,850.504,94.489,77.951,63.142,118.538,68.135
39.000,18038.926,-3514.691,0.000,6259.902,18.565,-1221.684,95.128,0.000,0.000,0.012,0.001,6274.444,20.737,-1202.022,114.620,-0.858,-1.570,1620.664,102.306,173.134,46.359,111.634,45.216,0.000,-0.232,-0.007,0.011,0.011,6280.171,22.690,-1202.221,114.635,-2.967,-1.952,910.646,83.013,119.097,45.861,130.123,46.464,0.000,-0.240,-0.018,0.012,0.012,6285.316,23.059,-1209.508,112.368,-1.968,-1.556,1160.299,90.048,69.041,40.997,135.963,47.891
40.000,18090.278,-3240.025,0.000,6277.744,17.118,-1126.418,95.399,0.000,0.000,0.012,0.000,6290.827,17.817,-1109.882,108.266,-0.951,-1.134,2366.039,103.810,184.930,31.860,108.311,30.944,0.000,-0.177,-0.011,0.010,0.010,6297.010,19.860,-1110.415,108.190,-3.150,-1.497,1096.791,72.876,114.899,31.471,127.464,32.049,0.000,-0.183,-0.023,0.011,0.011,6302.233,20.360,-1116.472,106.469,-1.320,-0.911,1515.692,83.784,65.772,27.638,138.720,33.149
41.000,18137.447,-2964.610,0.000,6294.136,15.666,-1030.892,95.648,0.000,0.000,0.010,-0.001,6305.578,15.545,-1017.356,104.580,-0.722,-0.795,3320.922,105.425,193.210,23.296,103.533,22.700,0.000,-0.129,-0.011,0.010,0.010,6311.823,17.437,-1018.234,104.441,-2.811,-1.080,1278.313,63.488,109.166,23.112,122.376,23.569,0.000,-0.133,-0.023,0.010,0.010,6325.362,19.331,-1019.152,104.448,-5.735,-1.771,1438.391,65.473,92.022,23.363,149.264,25.430
42.000,18180.424,-2688.510,0.000,6309.074,14.211,-935.129,95.875,0.000,0.000,0.012,-0.000,6318.892,13.610,-923.387,102.511,-0.606,-0.601,4488.920,107.006,198.104,18.206,99.012,17.871,0.000,-0.091,-0.008,0.009,0.009,6325.566,15.367,-924.682,102.330,-2.394,-0.779,1455.642,55.603,103.715,18.219,116.758,18.527,0.000,-0.092,-0.019,0.010,0.010,6331.103,16.006,-928.055,101.619,-1.685,-0.558,1540.714,56.509,63.256,16.489,125.756,19.002
43.000,18219.198,-2411.788,0.000,6322.556,12.752,-839.149,96.080,0.000,0.000,0.008,-0.001,6330.635,11.828,-829.146,101.129,-0.401,-0.451,5873.123,108.498,199.087,15.115,95.318,14.919,0.000,-0.074,-0.007,0.009,0.009,6336.850,13.323,-830.410,100.993,-2.083,-0.592,1636.994,49.354,99.172,15.245,111.443,15.407,0.000,-0.073,-0.016,0.009,0.009,6342.531,13.986,-833.492,100.450,-0.593,-0.257,1896.662,53.832,57.762,13.777,122.211,15.840
44.000,18253.761,-2134.509,0.000,6334.577,11.291,-742.976,96.263,0.000,0.000,0.009,0.000,6340.930,10.146,-734.075,100.252,-0.422,-0.379,7476.238,109.876,195.444,13.243,92.474,13.033,0.000,-0.056,-0.004,0.008,0.008,6347.947,11.579,-735.640,100.113,-1.702,-0.434,1833.619,44.600,95.583,13.365,106.680,13.395,0.000,-0.054,-0.013,0.009,0.009,6354.910,12.359,-738.293,99.739,-0.351,-0.175,2340.679,52.162,55.759,12.238,121.406,13.843
45.000,18284.103,-1856.737,0.000,6345.136,9.826,-646.631,96.423,0.000,0.000,0.012,0.001,6349.787,8.525,-638.156,99.699,-0.459,-0.327,9300.379,111.129,186.907,12.175,90.340,11.785,0.000,-0.041,-0.003,0.008,0.008,6358.520,10.007,-640.268,99.539,-1.465,-0.331,2057.691,41.112,92.787,12.141,102.451,12.052,0.000,-0.037,-0.010,0.009,0.009,6367.186,10.904,-641.901,99.399,-2.056,-0.403,2263.002,43.257,77.727,12.161,117.587,12.423
