Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Error,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Error,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Meas_alpha,ET_Meas_beta,ET_Track Error
0.000,12995.305,-12995.305,0.000,4509.927,68.535,-4509.927,68.535,0.000,0.000,0.001,0.002,4508.342,69.515,-4506.198,78.213,-34.832,2.125,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960,0.000,0.000,1.000,1.000,4507.824,67.590,-4509.708,72.255,-35.961,-2.613,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960,0.000,0.000,1.000,1.000,4473.252,68.967,-4503.802,65.217,-12.164,-1.685,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960
1.000,13191.381,-12796.225,0.000,4577.938,67.485,-4440.874,69.568,0.000,0.000,-0.000,-0.001,4570.890,67.591,-4433.801,78.685,-0.658,5.026,574.479,95.659,543.181,95.085,17.307,90.729,28.687,-0.043,0.155,0.025,0.025,4574.315,66.379,-4437.310,73.224,-0.750,0.823,575.217,95.729,542.397,95.168,17.296,90.883,28.686,-0.003,0.183,0.025,0.025,4557.604,69.433,-4421.622,67.786,-0.362,-0.459,577.390,95.888,540.282,95.317,17.352,91.191,28.688
2.000,13384.407,-12594.188,0.000,4644.893,66.420,-4370.796,70.586,0.000,0.000,-0.000,0.001,4634.280,62.981,-4359.417,76.041,0.858,2.111,746.081,67.046,667.987,57.771,15.188,24.572,30.214,-0.033,-0.019,0.003,0.003,4639.166,64.307,-4364.946,73.195,0.272,0.986,746.644,66.995,667.352,57.828,15.176,24.595,30.214,-0.009,0.001,0.003,0.003,4626.495,68.377,-4353.360,68.823,0.150,0.347,747.524,66.912,667.167,58.022,15.223,24.729,30.218
3.000,13574.339,-12389.239,0.000,4710.774,65.340,-4299.708,71.587,0.000,0.000,-0.001,0.001,4695.322,60.887,-4284.876,75.917,0.863,0.907,1039.985,62.617,872.452,45.688,13.854,7.853,32.375,-0.014,-0.013,0.002,0.002,4702.449,62.859,-4291.945,73.785,0.498,0.552,1040.183,62.535,872.079,45.757,13.838,7.862,32.374,-0.005,-0.005,0.002,0.002,4694.077,67.167,-4284.415,69.671,0.336,0.255,1040.330,62.450,872.548,45.870,13.874,7.914,32.377
4.000,13761.133,-12181.426,0.000,4775.568,64.245,-4227.627,72.572,0.000,0.000,-0.001,0.001,4755.207,59.470,-4209.169,76.525,0.674,0.447,1460.967,63.761,1149.748,40.244,12.000,3.357,34.778,-0.005,-0.008,0.001,0.001,4764.651,61.652,-4217.876,74.635,0.444,0.297,1460.808,63.683,1149.546,40.305,11.983,3.363,34.776,-0.001,-0.004,0.001,0.001,4760.646,66.087,-4214.351,70.666,0.298,0.132,1460.662,63.622,1150.240,40.375,12.009,3.389,34.779
5.000,13944.746,-11970.796,0.000,4839.259,63.135,-4154.571,73.539,0.000,0.000,-0.003,-0.003,4813.797,58.135,-4132.695,77.213,0.085,0.106,2018.125,66.154,1491.374,36.454,10.425,1.735,37.260,-0.004,-0.008,0.001,0.001,4825.609,60.428,-4143.064,75.452,-0.070,0.030,2017.643,66.087,1491.254,36.504,10.408,1.739,37.258,-0.002,-0.007,0.001,0.001,4826.062,64.975,-4143.435,71.614,-0.199,-0.075,2017.371,66.044,1492.035,36.550,10.428,1.755,37.260
6.000,14125.135,-11757.400,0.000,4901.832,62.010,-4080.554,74.490,0.000,0.000,-0.001,0.000,4871.336,56.899,-4055.061,78.022,0.099,0.081,2720.410,68.918,1888.346,33.242,9.174,1.019,39.727,0.000,-0.001,0.001,0.001,4885.535,59.267,-4067.039,76.358,-0.012,0.038,2719.618,68.860,1888.250,33.282,9.158,1.021,39.725,0.001,0.000,0.001,0.001,4890.567,63.925,-4071.192,72.655,-0.124,-0.035,2719.292,68.829,1889.061,33.313,9.172,1.032,39.727
7.000,14302.259,-11541.286,0.000,4963.274,60.871,-4005.596,75.424,0.000,0.000,-0.000,0.002,4927.668,55.660,-3976.564,78.823,0.248,0.097,3576.456,71.805,2332.000,30.303,8.182,0.656,42.134,0.001,0.001,0.001,0.001,4944.292,58.090,-3990.094,77.246,0.165,0.070,3575.363,71.756,2331.896,30.336,8.166,0.658,42.132,0.002,0.001,0.001,0.001,4954.018,62.856,-3997.900,73.679,0.067,0.017,3575.013,71.732,2332.708,30.357,8.176,0.666,42.133
8.000,14476.077,-11322.504,0.000,5023.569,59.718,-3929.712,76.340,0.000,0.000,-0.003,0.003,4982.541,54.370,-3897.555,79.545,0.422,0.112,4594.779,74.729,2813.751,27.535,7.386,0.454,44.461,-0.003,0.001,0.001,0.001,5001.656,56.856,-3912.593,78.046,0.357,0.094,4593.397,74.685,2813.625,27.561,7.371,0.456,44.458,-0.002,0.001,0.001,0.001,5016.207,61.729,-3923.929,74.619,0.270,0.055,4593.036,74.668,2814.420,27.577,7.377,0.462,44.459
9.000,14646.549,-11101.104,0.000,5082.704,58.551,-3852.921,77.239,0.000,0.000,-0.003,0.002,5036.231,53.091,-3817.696,80.276,0.529,0.111,5783.824,77.648,3325.114,24.898,6.739,0.334,46.701,-0.001,-0.000,0.001,0.001,5057.880,55.630,-3834.170,78.855,0.478,0.099,5782.147,77.610,3324.951,24.920,6.724,0.335,46.698,-0.000,0.000,0.001,0.001,5077.350,60.607,-3848.883,75.571,0.399,0.068,5781.768,77.596,3325.709,24.931,6.728,0.340,46.699
